"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP40","Pine10","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"398","4-14-72-34-NE",0,0,0,0,0,0,0,0,1.31936750371,18.9053669792935,0,0,0,0,0,6.99750448947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.538338144027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9053668373422,0,0,0,0,0,0,0,0,0,0
"399","4-14-72-34-NW",0,0,0,0,0,0,4.556075479237,0,3.01045688855,11.18306431584,0,0,0,0,0,7.22876912007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7091241798474,0,1.91585863621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.183063203133,0,0,0,0,0,0,0,0.4879111443945,0,0
"400","4-14-72-34-SE",0,0,0,0,0,0,25.48906611603,0,7.816711734471,5.399621891953,0,0,0,0,0,5.08269360527089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8690740983,0,2.286178216004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.399621945696,0,0,0,0.04148153110147,0,0,0,0.260533553466,0,0
"401","4-14-72-34-SW",0,0,0,0,0,0,9.5908332324275,0,0,12.5086813694442,0,0,0,0,0,3.92742838591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.345398417457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4131921823972,0,0,0,0.208289816352,0,0,0,0.33816632866176,0,0.219824391394
"402","4-14-72-35-NE",0,0,0,0,0,0,21.80032029215,0,4.487507485472,0,0,0,0.911978787312,0,0,0,0,0,0,0,0,0,0,0.676944414211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.907793935116,0,0,0,0,0,0,0,1.63228104188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349190374449,0,0
"403","4-14-72-35-NW",0,0,0,0,0,0,23.8953070555434,0,4.335760050094,0.285541300486,0,0,1.87852441834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.680284107847,0,1.693202172217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285541300487,0,0,0,0,0,0,0,0.134306618706,0,0
"404","4-14-72-35-SE",0,0,0,0,0,0,29.41823453902,0,0.182836237241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.306175367573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107859660917,0,0,0,0.0448286848523,0,0
"405","4-14-72-35-SW",0,0,0,0,0,0,10.78724144688,0,6.6157350580588,0,0,0,0,0,0,3.70904491931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.650087590349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02140648931309,0,0,0,0.254258741627228,0,0.0581369115075
"406","4-14-72-36-NE",0,0,0,1.05982627579,0,0,31.052010065217,0,8.405093064703,0,0,0,0.798013068826,0,0,0.111399780678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086566735463,0,0,0,0.196756902264,0,0
"407","4-14-72-36-NW",0,0,0,0.155774063278,0,0,32.366099772801,0,30.065108331801,0,0,0,0,0,0,0,0,1.149473556016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561715581428,0,0,0,0,0,0,0,0.712982709115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3260888227209,0,0
"408","4-14-72-36-SE",0,0,0,0,0,0,38.8887766255166,0,13.2831948396913,0,0,0,1.58818506571,0,0,3.18952299177856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1858738155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022104209593,0,0,0,0.2743237614404,0,0
"409","4-14-72-36-SW",0,0,0,0,0,0,34.549266881516,0,18.7151212631341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7014538576047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290550330625,0,0,0,0.125521186701,0,0.0550522066072
