"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP10","MixedwoodUP20","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"2147","4-20-96-18-NE",0,0,0,0,0,0,0,3.64431968556,40.0871587363754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.301155272554,0,0,0,0,0,0,6.48711235196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121471352514,0,0,0
"2148","4-20-96-18-NW",0,0,9.678212914634,0,0,0,0,0,42.50811569269,0,0,0,0,0,0,0,0,0.265898795769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7668650207144,0,0,0,0,0,0,2.19354817561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5165749450325,0,0,0
"2149","4-20-96-18-SE",0,0,0,0,0,0,0,0,41.754301678644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.674377625828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1880232239201,0,0,0,0,0,0,0,0.4918747765695,0,0,0
"2150","4-20-96-18-SW",0,0,0,0,1.47923224954,0,0,0,28.9385863076436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4416941916983,0,0,0,0,0,0,0.918277803212,0,0,0,0,0,0,0,0,0.203561047813,0,0,0,0,0,0,0,0.9847315662155,0,0,0
"2151","4-20-96-19-NE",0,0,0,0,0,0,0,35.9923220347014,5.24696763256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.075522407789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2152","4-20-96-19-NW",0,0,3.5703896164385,0,0,0,0,10.5352303060078,21.578847562119,0,0,0,0,0,0,0,0.759834897898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94185606567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153","4-20-96-19-SE",0,0,0,0,0,0,0,32.718128566264,12.1298313793135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.943102078783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154","4-20-96-19-SW",0,0,10.983355833865,0,0,0,0,6.2878787498363,26.7807657408048,0,0,0,0,0,0,0,1.26481018228,0.71181075023603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3705199286542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810711054558,0,0,0
"2155","4-20-96-2-NE",0,0,0,0,0,0,0,0,32.6432655206452,0,0,0,0,0,0,0,3.2862692406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29983304886,0,0,0,0,0,0,0,0,0,0,1.10666584301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2156","4-20-96-2-NW",0,0,0,0,0,0,0,0,49.106329305968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6043533051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2157","4-20-96-2-SE",0,0,2.05147804437663,0,0,0,0,0,38.840725157886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0081375522684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2158","4-20-96-2-SW",0,0,0,0,0,0,0,2.31709799562225,61.5116839259221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30978852467193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4848789285269,0,0,0
"2159","4-20-96-20-NE",0,0,0.230830102051,0,0,0,0,1.76423751431,1.981485922296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2160","4-20-96-20-NW",0,0,2.15318108933,0,0,0,0,29.74413023267,12.7171333719733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29095858627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2161","4-20-96-20-SE",0,0,0,0,0,0,0,0,0.4685436297384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2162","4-20-96-20-SW",0,0,0,0,0,0,0,30.0299792820657,2.8298232043371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.292666162239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2163","4-20-96-21-NE",0,0,0,0,0,0,0,3.49428938621,14.302380327217,0,0,0,0,0,0,0,4.85924883226,4.105311432786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.711628189416,24.087948533688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2164","4-20-96-21-NW",0,0,0,0,0,0,0,0,1.1755217254,0,0,0,0,0,0,0,0.32081829622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2165","4-20-96-21-SE",0,0,0,0,0,0,0,0.00479672405253,2.532620390372,0,0,0,0,0,0,0,0,9.012146108212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.502071776224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2166","4-20-96-21-SW",0,0,0.017258080443,0,0,0,0,3.21178892863,4.49304711095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16665125545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2167","4-20-96-22-NE",0,0,0,0,0,0,0,0,51.7949732861357,0,0,0,0,0,0,0,0,1.7831543333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283256637712,2.78262719744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2168","4-20-96-22-NW",0,0,0,0,0,0,0,1.91836521174,10.311373301913,0,0,0,0,0,0,0,0,4.641189546075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.240967226743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169","4-20-96-22-SE",0,0,0.263250126878,0,0,0,0,0.496658283037,25.47100944286,0,0,0,0,0,0,0,0,8.96696028439,0,0,0,0,0,0,1.255265540071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0778113839,1.2125956300323,0,0,0,0,0,2.03681852307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494508672559,0,0,0
"2170","4-20-96-22-SW",0,0,0,0,0,0,0,2.703108604982,18.1637015124128,0,0,0,0,0,0,0,0,10.8127260726074,0,0,0,0,0,0,1.699533171676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15717355348,25.862053937843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185617195912,0,0,0
"2171","4-20-96-23-NE",0,0,2.23664398736,0,0,0,0,4.887883554,23.13836133791,0,0,0,0,0,0,0,0,3.78418695077,0,0,0,0,0,0,0,0,0,0,0,0.1810079614156,0,0,0,0,0,0,0,0,0,0,0,0,1.56846536867,14.60484558634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172","4-20-96-23-NW",0,0,0,0,0,0,0,0,53.403986981859,0,0,0,0,0,0,0,0,5.69036562508565,0,0,0,0,0,0,0,0,0,0,0,0.0508334791983,0,0,0,0,0,0,0,0,0,0,0,0,0,5.467660625463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2173","4-20-96-23-SE",0,0,4.575700409601,0,0,0,0,5.59870975605,28.4658125893549,0,0,0,0,0,0,0,6.85017770764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9302499618702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494381819102,0,0,0
"2174","4-20-96-23-SW",0,0,3.117451109388,0,0,0,0,5.04746965096,28.3049506290479,0,0,0,0,0,0,0,0,8.598237490722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.56268270577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4640357060582,0,0,0
"2175","4-20-96-24-NE",0,0,0,0,0,0,0,1.89945193850211,10.113016250159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98907722892036,0.372271950385,27.7329854036356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5945487728203,0,0,0
"2176","4-20-96-24-NW",0,0,0,0,0,0,3.22403223144,0,20.284003952895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0624969593342,41.206846098124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126578979711,0,0,0
"2177","4-20-96-24-SE",0,0,0,0,0,0,12.6128077588,0.024264652499204,17.127384117353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56597438672,32.7725388756855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1326145545269,0,0,0
"2178","4-20-96-24-SW",0,0,0,0,0,0,5.48526332457,0,19.938366264416,0,0,0,0,0,0,0,0.943723248598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60795557162,38.4225228857328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5074675536057,0,0,0
"2179","4-20-96-25-NE",0,0,0,0,0,0,13.0377449225108,0,10.297482716389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6471019255821,0,15.092383560956,0,0,0,0,0,0.272541966797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2180","4-20-96-25-NW",0,0,0,0.701143929449,0,0,0.2511862225358,2.035090668683,5.49535207046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434933021521,0,0,0,8.86183335031,0,14.18345835389,0,0,0,0,0,1.538516064003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19409627045665,0,0,0
"2181","4-20-96-25-SE",0,0,0,0,0,0,0,0.6853101479546,5.7218771030557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.502462453802,0,26.1528304746386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2182","4-20-96-25-SW",0,0,0,0,0,0,0,5.237785965194,18.2572046889951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.870108008121,0,28.706435563939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2670055897968,0,0,0
"2183","4-20-96-26-NE",0,0,0,0.890404597604,0,0,0,12.538959328237,20.24176012299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2843873835817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315089953216,0,0,0
"2184","4-20-96-26-NW",0,0,0,0,0,0,0,1.2053733402021,52.9856464343571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1679076075731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2185","4-20-96-26-SE",0,0,0.1404465631519,0,0,0,0,19.404107553456,18.989056781676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071999460488,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5560387661821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2186","4-20-96-26-SW",0,0,0,0,0,0,0,2.54963298199,44.3171518903396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72777594852,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1274596003046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187","4-20-96-27-NE",0,0,0,0,0,0,0,14.737763170456,37.150035817828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00888492516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2188","4-20-96-27-NW",0,0,7.07013750477,0,0,0,0,5.4270108248682,45.7532085121251,0,0,0,0,0,0,0,4.611750272133,1.59910815464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25040027773,0,0,0,0,0,0,0,0,0,0,0.512997704628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2189","4-20-96-27-SE",0,0,0,0,0,0,0,0,57.457312150869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2190","4-20-96-27-SW",0,0,0,0,0,0,0,0,30.6188903669976,0,0,0,0,0,0,0,3.266075844285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66686904964103,13.934749166657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2191","4-20-96-28-NE",0,0,0,0,0,0,0,25.897452638414,19.177014853444,0,0,0,0,0,0,0,0.626790060464,4.740800886664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19249658427,0,0,0,0,0,0,0,0,0,0,6.1070522552244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2192","4-20-96-28-NW",0,0,0,0,0,0,0,42.788232034593,10.0181907831545,0,0,0,0,0,0,0,0.301492983628,6.952440387809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.321073818198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2193","4-20-96-28-SE",0,0,0,0,0,0,0,0.436332017537,8.7957126009631,0,0,0,0,0,0,0,0.725351720553,4.29155727455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725091484473,47.891333518567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194","4-20-96-28-SW",0,0,0,0,0,0,0,0.984601692242,29.777663921401,0,0,0,0,0,0,0,0.3258161809021,4.94964256636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731534168578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2195","4-20-96-29-NE",0,0,0,0,0,0,0,21.5149580481066,40.393419592541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218022007766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.338900374459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2196","4-20-96-29-NW",0,0,1.62269105253,0,0,0,0,0,44.2123613925241,0,0,0,0,0,0,0,0,0.503338253377,0,0,0,0,0,0,0,0,0,0,4.03107126108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.516131982867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197","4-20-96-29-SE",0,0,1.11272712469,0,0,0,0,4.422507409924,28.3269558481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2198","4-20-96-29-SW",0,0,10.8698977388,0,0,0,0,28.085195446032,22.0663406888831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2199","4-20-96-3-NE",0,0,0,3.81414847761,0,0,0,0,48.76694775687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447157384021,0,0,0
"2200","4-20-96-3-NW",0,0,2.96703820916,1.697087515551,0,0,0,0,53.916779951597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72999092341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2201","4-20-96-3-SE",0,0,0.265283437226722,0.0154190762703,0,0,0,1.22878800148737,37.3686477206899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1923127911,26.41011114067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865949017449,0,0,0
"2202","4-20-96-3-SW",0,0,6.19192481293784,0.0640158577315,0,0,0,0,36.0272368552309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3754596343181,0,0,0,0,0,1.44569571386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2203","4-20-96-30-NE",0,0,0.898066277424,0,0,0,0,0.145393284049,36.27184870071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9953523646491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2204","4-20-96-30-NW",0,0,0.574427220239,0,0,0,0,5.027760297743,33.646304427632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3435889816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2205","4-20-96-30-SE",0,0,0,0,0,0,0,35.279301507006,5.581375814077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.129325243006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2206","4-20-96-30-SW",0,0,0,0,0,0,0,15.9430961141251,2.7193159866138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1463930659762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1405678416276,0,0,0
"2207","4-20-96-31-NE",0,0,6.668793734118,1.67391317957,0,0,0,10.14323591075,22.061421351069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33731676854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2208","4-20-96-31-NW",0,0,3.52605060731,7.585899579747,0,0,0,15.298036644694,22.6290003943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.474215178774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2209","4-20-96-31-SE",0,0,3.6149093973138,0,0,0,0,14.6858435232,10.6388206151395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3812410675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2210","4-20-96-31-SW",0,0,0,1.983517222576,0,0,0,14.075919368262,5.292418074935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5386851837921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958261848591,0,0,0
"2211","4-20-96-32-NE",0,0,0,0,0,0,0,0,36.07404251828,0,0,0,0,0,0,0,0,5.81841833104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.36970103433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2212","4-20-96-32-NW",0,0,0,0,0,0,0,0,36.12426976643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50142967066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2213","4-20-96-32-SE",0,0,0,0,0,0,0,7.72682888661,50.464319915909,0,0,0,0,0,0,0,1.294606924395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2214","4-20-96-32-SW",0,0,0,0,0,0,0,1.019045171336,34.536599894402,0,0,0,0,0,0,0,0,3.033289093116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2215","4-20-96-33-NE",0,0,2.50035566278,1.35519034217,0,0,0,0,47.43802012291,0,0,0.0356376091467,0,0,0,0,0,12.6616401619089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2216","4-20-96-33-NW",0,0,0,0,0,0,0,2.9392062290145,26.904217473471,0,0,0,0,0,0,0,1.8582011036,27.5611758891408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.021340671624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2217","4-20-96-33-SE",0,0,0,0,0,0,0,2.41958212824,19.590064925458,0,0,4.3237494656,0,0,0,0,1.10838410966,30.69080865322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73633715061,0,0,0,0,0,0,0,0,0,0,2.5831840113004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2218","4-20-96-33-SW",0,0,2.97915910632,0,0,0,0,31.689293780826,11.2162400946092,0,0,0,0,0,0,0,3.51434742974,0.0265515367971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.048812048174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2219","4-20-96-34-NE",0,0,0,0,0,0,0,14.536609694982,27.978375723118,0,0,0,0,0,0,0,0,13.866493290263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.954744879697,0,0,0,0,0,3.37915344512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
