"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"392","4-11-89-22-SW",0,61.845425716089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","4-11-89-23-NE",0,58.4108534205726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","4-11-89-23-NW",0,50.6106047583876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830453569786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","4-11-89-23-SE",0,57.914922917871,0,0,0,0,0,0,0,0,0.00060418352655,0,0,0,0,0,0,0,0,0,0,0,1.04670816876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68410175093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","4-11-89-23-SW",0,47.224426055674,0,0,0,0,0,0,0,0,4.79880072509,0,0,0,0,0,0,0,0,0,0,0,5.63026530036,0,0,0,0,0,0,0,0,0,0,0,3.64893598216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702416390788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","4-11-89-24-NE",0,63.611404220403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930007573516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","4-11-89-24-NW",0,66.165304156119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","4-11-89-24-SE",0,42.854359818605,0,0,0,0,0,0,0,0,11.404274652604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65315177754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","4-11-89-24-SW",0,48.5100575761246,0,0,0,0,0,0,0,0,6.775593389353,0,0,0,0,0,0,0,0,0,0,0,2.79354404827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75197699338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","4-11-89-25-NE",0,64.113057865277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","4-11-89-25-NW",0,60.6046304073933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.530610313782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","4-11-89-25-SE",0,66.149333551521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","4-11-89-25-SW",0,65.1589532921153,0,0,0,0,0,0,0,0,2.647368184721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","4-11-89-26-NE",0,59.116276116236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.401200353015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","4-11-89-26-NW",0,23.005512676653,0,0,0,0,0,0,0,0,8.1822943708665,0,0,0,0,0,0,0,0,0,0,0,6.3239018457891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.624004668424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","4-11-89-26-SE",0,63.7244927681796,0,0,0,0,0,0,0,0,2.42359284076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","4-11-89-26-SW",0,40.167577436199,0,0,0,0,0,0,0,0,17.955104000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6839827172041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","4-11-89-27-NE",0,9.471957608583,0,0,0,0,0,0,0,0,44.8781786539423,0,0,0,0,0,0,0,0,0,0,0,5.90168144555,0,0,0,0,0,0,0,0,0,0,0,3.38054158155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886959765951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","4-11-89-27-NW",0,21.8345184980952,0,0,0,0,0,0,0,0,30.604819169486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3084540652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","4-11-89-27-SE",0,40.59464680571,0,0,0,0,0,0,0,0,12.921841661788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42801451728548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","4-11-89-27-SW",0,40.8778461423011,0,0,0,0,0,0,0,0,20.2943385657376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","4-11-89-28-NE",0,57.97414743275,0,0,0,0,0,0,0,0,5.299084812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519762967177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87499865929254,0,0
"414","4-11-89-28-NW",0,50.2533987351401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","4-11-89-28-SE",0,47.6532784546111,0,0,0,0,0,0,0,0,1.4196714780801,0,0,0,0,0,0,0,0,0,0,0,15.859280140206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64462546565654,0,0
"416","4-11-89-28-SW",0,64.5057626428047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195739521984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.141438061505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5219750078966,0,0
"417","4-11-89-29-NE",0,41.444664818206,0,0,0,0,0,0,0,0,0.455369975836,0,0,0,0,0,0,0,0,0,0,0,0.1924272105673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13190874157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","4-11-89-29-NW",0,31.8815991569604,0,0,0,0,0,0,0,0,32.10266972951,0,0,0,0,0,0,0,0,0,0,0,1.176242043236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","4-11-89-29-SE",0,35.152443049616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.633303793358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1669877906188,0,0
"420","4-11-89-29-SW",0,57.7239909467388,0,0,0,0,0,0,0,0,0.723080830973,0,0,0,0,0,0,0,0,0,0,0,0.985040976402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","4-11-89-3-NE",0,52.885219716073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","4-11-89-3-NW",0,45.87878821495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1673061297971,0,0
"423","4-11-89-3-SE",0,33.60992377007,0,0,0,0,0,0,0,0,5.95251345227046,0,0,0,0,0,0,0,0,0,0,0,16.541964458143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","4-11-89-3-SW",0,19.7223005866276,0,0,0,0,0,0,0,0,36.8396969516048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5460514978829,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49369501377812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43684919408,0,0
"425","4-11-89-30-NE",0,43.899705748908,0,0,0,0,0,0,0,0,7.796181168731,0,0,0,0,0,0,0,0,0,0,0,12.8657320959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","4-11-89-30-NW",0,22.1122788432035,0,0,0,0,0,0,0,0,18.869568595376,0,0,0,0,0,0,0,0,0,0,0,0.554890702643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40993254921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3473826544101,0,0,0,0,0,0,0,0.1008636481929,0,0.5200000226535
"427","4-11-89-30-SE",0,35.6678436393155,0,0,0,0,0,0,0,0,14.852298773278,0,0,0,0,0,0,0,0,0,0,0,2.32897233213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814638769155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","4-11-89-30-SW",0,16.075706234258,0,0,0,0,0,0,0,0,27.6388149262152,0,0,0,0,0,0,0,0,0,0,0,0.544960013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.290166262608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28235220308592,0,0,0,0,0,0,0,0.5249225448736,0,0
"429","4-11-89-31-NE",0,28.5733066935016,0,0,0,0,0,0,0,0,10.5247045437159,0,0,0,0,0,0,0,0,0,7.301659232001,0,0,0,0,0,0,0,0,0,0,0,9.49760946264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371418829867,0,0,0,0,0,0,0,0,0,1.48990572526,0,0,18.289174409669,0.115487856822,0,0,0,0,0,0,0,0.0988930216181071,0,0
"430","4-11-89-31-NW",0,42.962163981367,0,0,0,0,0,0,0,0,20.102407559094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54680001201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","4-11-89-31-SE",0,43.214431336132,0,0,0,0,0,0,0,0,18.122648696678,0,0,0,0,0,0,0,0,0,0,0,0.470127543101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","4-11-89-31-SW",0,19.2260405914406,0,0,0,0,0,0,0,0,33.2617552916047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87539570965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","4-11-89-32-NE",0,11.014741532339,0,0,0,0,0,0,0,0,3.28480170005,0,0,0,0,0,0,0,0,0,19.77478159449,0,8.03295769193083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.680918248546,0,0,0,0,0,0,0,0,0,5.36789061451,0,0,25.14267048595,0,0,0,0,0,0.0242602796458,0,0,0.2331972068951,0,0
"434","4-11-89-32-NW",0,9.519195185291,0,0,0,0,0,0,0,0,8.64339433403363,0,0,0,0,0,0,0,0,0,14.830848705869,0,13.29407454032,0,0,0,0,0,0,0,0,0,0.0198960406577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66569713742375,0,0,0,0,0,0,0,0,0,8.513346223809,0,0,23.3640902607748,0,0,0,0,0,0.07994882369482,0,0,0.238293116699939,0,0
"435","4-11-89-32-SE",0,37.5870451258741,0,0,0,0,0,0,0,0,4.426374627316,0,0,0,0,0,0,0,0,0,8.35664112346,0,3.4767536721234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7326468788,0,0,0,0,0,0,0,0,0,0,0,0,8.35664184495,0,0,0,0,0,0,0,0,0,0,0
"436","4-11-89-32-SW",0,31.807410696531,0,0,0,0,0,0,0,0,25.306346759683,0,0,0,0,0,0,0,0,0,5.82642813417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82642812548,0,0,0,0,0,0,0,0,0,0,0
"437","4-11-89-33-NE",0,40.549544514019,0,0,0,0,0,0,0,0,20.3277513708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65514157973569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","4-11-89-33-NW",0,40.898970871171,0,0,0,0,0,0,0,0,7.0847806488,0,0,0,0,0,0,0,0,0,5.5207492267038,0,1.13161698891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.052831370425,0,0,0,0,0,0,0,0,0,0,0,0,5.5207493098345,0,0,0,0,0,0,0,0,0,0,0
"439","4-11-89-33-SE",0,12.1192197116823,0,0,0,0,0,0,0,0,12.881697492525,0,0,0,0,0,0,0,0,0,0,0,3.583197917999,0,0,0,0,0,0,0,0,0,0,0,4.55355934367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707090029199,0,0,0.158574128028,0,0
"440","4-11-89-33-SW",0,20.8025182689835,0,0,0,0,0,0,0,0,4.66005526429539,0,0,0,0,0,0,0,0,0,4.16734173393608,0,3.1956073829005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133272623761,0,0,0,0,0,0,0,0,0,0,0,0,4.16734092413272,0,0,0,0,0,0.0317678284553,0,0,0,0,0
"441","4-11-89-34-NE",0,9.757430952826,0,0,0,0,0,0,0,0,22.242895241679,0,0,0,0,0,0,0,0,0,0,0,1.17836915934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88325634094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","4-11-89-34-NW",0,34.0093606811673,0,0,0,0,0,0,0,0,9.80782243307,0,0,0,0,0,0,0,0,0,0,0,5.33324174063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3326183021298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949423500333,0,0
"443","4-11-89-34-SE",0,2.38113620294,0,0,0,0,0,0,0,0,45.195732973251,0,0,0,0,0,0,0,0,0,0,0,2.939050707465,0,0,0,0,0,0,0,0,0,0,0,0.594392619456,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205075910868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2425138139922,0.120860533246,0,0.48403925478095,0,0
"444","4-11-89-34-SW",0,5.37579606724,0,0,0,0,0,0,0,0,25.5443136000948,0,0,0,0,0,0,0,0,0,0,0,4.353221876707,0,0,0,0,0,0,0,0,0,0,0,4.440710375256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308831979409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3073984532513,0,0.376471073892,0.299419540910776,0,0
"445","4-11-89-35-NE",0,0,0,0,0,0,0,0,0,0,11.946909663466,0,0,0,0,0,0,0,0,0,0,0,5.3901177404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","4-11-89-35-NW",0,12.62940574404,0,0,0,0,0,0,0,0,1.33630833015,0,0,0,0,0,0,0,0,0,0,0,10.181815497782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","4-11-89-35-SE",0,29.08629445555,0,0,0,0,0,0,0,0,23.43243411179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12861512516208,0,0,0,0,0
"448","4-11-89-35-SW",0,18.403537113,0,0,0,0,0,0,0,0,16.4515709029235,0,0,0,0,0,0,0,0,0,0,0,5.386904601581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.998097834168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04632460274475,0.04355478162095,0,0,0,0
"449","4-11-89-36-NE",0,36.63016335114,0,0,0,0,0,0,0,0,20.4774430741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","4-11-89-36-NW",0,14.0095948758,0,0,0,0,0,0,0,0,35.12970415267,0,0,0,0,0,0,0,0,0,0,0,0.3634419289907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","4-11-89-36-SE",0,48.833923228777,0,0,0,0,0,0,0,0,0.457135853068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01602218650693,0,0,0,0,0.341441310536
"452","4-11-89-36-SW",0,54.321397733488,0,0,0,0,0,0,0,0,3.807758687715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14269470348107,0,0,0,0,0
"453","4-11-89-4-NE",0,37.8171343386504,0,0,0,0,0,0,0,0,3.7531143539085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241106282669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","4-11-89-4-NW",0,28.4101028043361,0,0,0,0,0,0,0,0,8.24481381749033,0,0,0,0,0,0,0,0,0,0,0,1.70449762513,0,0,0,0,0,0,0,0,0,0,0,18.7316132543658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","4-11-89-4-SE",0,27.1718041066155,0,0,0,0,0,0,0,0,9.42268134056,0,0,0,0,0,0,0,0,0,0,0,4.64201463177,0,0,0,0,0,0,0,0,0,0,0,13.53141091522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","4-11-89-4-SW",0,39.3990267379256,0,0,0,0,0,0,0,0,8.61314473661,0,0,0,0,0,0,0,0,0,0,0,7.30096432173,0,0,0,0,0,0,0,0,0,0,0,3.803624513807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","4-11-89-5-NE",0,42.592010106468,0,0,0,0,0,0,0,0,10.010325689305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.163520413063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","4-11-89-5-NW",0,62.271671325652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","4-11-89-5-SE",0,43.0039129177341,0,0,0,0,0,0,0,0,8.06839211569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19451845119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","4-11-89-5-SW",0,48.4831522637276,0,0,0,0,0,0,0,0,8.765132305888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223860066982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697336580626
"461","4-11-89-6-NE",0,57.47088620159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","4-11-89-6-NW",0,59.9142552526834,0,0,0,0,0,0,0,0,3.861660657405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","4-11-89-6-SE",0,61.777692470084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","4-11-89-6-SW",0,63.6967597615871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","4-11-89-7-NE",0,60.00565562574,0,0,0,0,0,0,0,0,0.976296219219,0,0,0,0,0,0,0,0,0,0,0,1.4909869998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301297195383,0,0.999874385916
