"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP20","MixedwoodUP40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"634","4-10-72-4-NW",0,0,0,0,0,0,0,0,1.283529397958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94463188099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28559914429353,0,0
"635","4-10-72-4-SE",0,0,5.593185527479,0,0,0,0,0,2.346588069867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1937300023608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03772175440504,0,0
"636","4-10-72-4-SW",0,0,13.4596464110241,0,0,0,0,0,7.949091689119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5033578055467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1709091696524,0,0,0,0,0,0,0.292340714962562,0,0
"637","4-10-72-5-NE",0,0,0.716631238611,0,0,0,0,0,4.04611952934539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","4-10-72-5-NW",0,0,10.8220912150747,4.146651495398,8.256479989157,0,0,5.953828832886,19.9300674059336,0,0,0,0,0,0,0,0,11.336497499525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46240922196576,0,0
"639","4-10-72-5-SE",0,0,0.821319520669,0,0,0,0,1.273126366797,43.8731174455014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417027224267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6121726643185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49783417182,0,0,0,0,0,0,0.32933203554085,0,0.177759639902
"640","4-10-72-5-SW",0,0,8.10019167622,9.18282409144764,0.9692703605721,0,0,10.5788188871,38.7951903488899,0,0,0,0,0,0,0,0.478351743696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3576985697661,0,0
"641","4-10-72-6-NE",0,0,1.81673777705,0.805746995053,8.476070464797,0,0,8.17526822413,7.470863028959,0.0106180164465,0,0,0,0,0,0,0,1.74699590306,24.9971539257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22639359146,7.08573381176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9971539257,0,0,0,0,0,0,0,0,0,0.85947967848523,0,0
"642","4-10-72-6-NW",0,0,0,0,0,0,0,0.42380707599647,0,0.00990685008081811,0,0,0,0,0,0,1.27277524793517,0.438569023025,43.4317893608761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30299242726673,6.70258086307992,0,0,0,0,0,0,5.04392667769,0,0,0,0,0,0,0,0,0,0,0,0,43.4317892340739,0,0,0,3.39804751187e-06,0.0001974562485576,0,0,0,0,0.311905635013949,0,0
"643","4-10-72-6-SE",0,0,0,23.45942431509,4.980482174473,0,0,1.66777394851,30.460610341847,0.0001068627021584,0,0,0,0,0,0,0,0,3.10019679141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461769675659,0.315399338836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10019679143,0,0,0,0,0,0,0,0,0,0.645249216357,0,0
"644","4-10-72-6-SW",0,0,0,0.31568549390144,0,0,0,17.34936429204,2.96699614739,0.003529884749692,0,0,0,0,0,0,0,0.0856075920182,5.171088478669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9807665368122,4.7305490331368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.171088478699,0,0,0,0,0,0,0,0,0,1.22340295985808,0,0
"645","4-10-72-7-NE",0,0,7.65852569405,0,0,0,0,7.637315865274,19.51839520101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.911050292506,0,0,0,0,0,10.07898134167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482665074557,0,0
"646","4-10-72-7-NW",0,0,21.5875922564438,7.9582742579876,0,0,0,6.59066077058432,7.9901544104892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0996701089,0,0,0,0,0.773526769738,11.4027078243167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07960556195564,0,0
"647","4-10-72-7-SE",0,0,2.20542685912,0,0,0,0.511305714827,0.22447881417,7.50830995705,0,0,5.95173562362,0,0,0,0,0.929570623597,2.6358812293627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.894472705549,0,0,0,0,0.533975290531,10.448808666699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515165370444,0,0,0,0,0.72879745270382,0,0
"648","4-10-72-7-SW",0,0,2.68847970226,0,0,0,0.429440355725,6.56896810545877,15.8548598458763,0.00108120598507,0,1.97678224849,0,0,0,0,0.75228855856813,0,0.0433505102091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01284205346,0,0,0,0,7.84111840695667,7.92446607035026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433505102091,0,0,0,0,0,0,0,0,0,0.981062209907163,0,0
"649","4-10-72-8-NE",0,0,0,0,0,0,0,1.60323903196,19.791505290404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.690761533776,0.0127285613823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1156589774539,0,0,0,0,0,0,0.1903241136796,0,0
"650","4-10-72-8-NW",0,0,0,0,0,0,0,4.3115363616379,1.55843113788772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5047678540943,0,0,0,0,7.7524020562827,9.5935175959289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28515380830305,0,0
"651","4-10-72-8-SW",0,0,5.15769223171,0,0,0,0,3.94202636304242,0.476391175225,0,0,0,0,0,0,0,0,3.48071621692611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.135811464457,0,0,0,0,0,4.2322432177893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52878089616702,0,0
"652","4-10-72-9-NE",0,0,0,0,0,0,0,0.935919912678,15.19484144832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22245175224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20500016515464,0,0
"653","4-10-72-9-NW",0,0,1.01629665344,1.32966568142,0,0,0,0,5.224506952832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46875847638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20094578207,0,0,0,0,0,0,0.50865573524052,0,0
"654","4-10-72-9-SE",0,0,0.867075448125,0,0,0,0,0,17.364567081434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220952400786,0,0,0,0,0,0,0,0,0
"655","4-10-72-9-SW",0,0,0,0,0,0,0,0,0.0198865295972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","4-10-73-1-NE",0.525289971632,0,2.34878252032,0,0,0,0,0,43.297920877551,0,0,0,5.87243327813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4995485037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376888852371,0.19160285811,0,0,0,0,0.4997082097623,0.061760519442,0
"657","4-10-73-1-NW",0,0,0,0,0,0,0,0,54.396664442355,0,0,0,3.36593117911,0,0,0,0,8.113586653917,0,0,0,0,0,0,0,0,0,0,0,0.3668831963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051814900119833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791698127517683,0,0
"658","4-10-73-1-SE",0.22103444606,0,7.02809622862,0,0,0,0,10.82586939588,32.3224546102444,0,0,0,1.3957396908332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17734823927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312769930492,0,0,0,0,0.4603183537757,0.5838973789721,0
"659","4-10-73-1-SW",0,0,2.4270272341404,0,0,0,0,0.101424647337,31.2156712079827,0,0,0,0.159093085189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9155656394444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529764093231,0,0,0,0,0.57055976037108,0,0
"660","4-10-73-10-NE",0,0,1.197332644207,14.788062785741,13.5598140543,0,0,0,5.1533379741358,0,0,0,3.32747466029,0,0,0,0,0.751500594442,0,0,0,0,0,0,0,0,0.108217129973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","4-10-73-10-NW",0.35449435817,0,0.782324162746,0,0,0,0,0,0.586686427597,0,0,0,0,0,0,0,0.0110562492948,1.935955458305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25615204221685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","4-10-73-10-SE",0,0,0,0,0,0,0,0,0.629070762703,0.149381481303,0,2.32827951213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","4-10-73-10-SW",0,0,0,0,0,0,0,0,0,3.72538014987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","4-10-73-11-NE",0,0,20.72314406021,0,7.46330429523,0,0,0,0.0155570168471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51107367201673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2344997309,0,0
"665","4-10-73-11-NW",0,0,10.606995000566,15.069591490681,11.631514569361,0,0,0,5.409803229688,0,0,0,0,0,0,0,0,0.158859508968,0,0,0,0,0,0,0,0,0,0,0,0,3.85484777307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194224158139,0,0
"666","4-10-73-11-SE",0,0,0,0,0,0,0,0,0.464315179604,0,0,2.04435686415,3.40115079147,2.27226183201,0,0,0,1.66171246481,0,0,0,0,0,0,0,0,0,0,0,0.785664568341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61729600767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638994864445,0,0
"667","4-10-73-11-SW",0,0,0,0,0,0,0,0,2.605200517181,0,0,4.953122484127,0,4.633237350308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25433168939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492156797026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","4-10-73-12-NE",0,0,0.822229401735,0,3.63534480387,0,0,0,9.522656029144,0,0,3.07732000763,2.403661203097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02612159236901,0,0
"669","4-10-73-12-NW",0,0,5.141264116532,16.785030813458,4.450514744928,0,0,0,3.596336353123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.547917957076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130869178426,0,0
"670","4-10-73-12-SE",0,0,0,0,0,0,0,0,31.577332559151,0,0,5.17710243455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94725841536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36380690203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707654957623,0,0,0,0,0.7856594030005,0,0
"671","4-10-73-12-SW",0,0,0,0,0,0,0,0,24.92309154705,0,0,2.3129042066908,0,0,0,0,0,1.733493434,0,0,0,0,0,0,0,0,0,0,0,0.897889946812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15862638198449,0,0
"672","4-10-73-13-NE",0,0,8.95879071878,0,0,0,0,2.62352726929,28.862289642788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68208015197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.211894072755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752539932024,0,0
"673","4-10-73-13-NW",0,0,10.422021382603,13.1394927027401,0,0,0,15.9988146278,14.7041272975838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.827291401197,0,0,0,0,0,1.68240020427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61000187867598,0,0
"674","4-10-73-13-SE",0,0,3.044074597986,0,0,0,0,0.0499553654615,19.4423868874055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.237977017324,15.023247906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45798228528115,0,0
"675","4-10-73-13-SW",0,0,9.627904917304,6.70038169576182,2.7722249822959,0,0,0.0235904399124,23.6798213624304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46721375724,0,0,0,0,0,0,0,0,0,0,0,0,3.979516736841,0,0,0,0,0.2782356222934,19.43307663808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8612253607769,0,0
"676","4-10-73-14-NE",0,0,0.669291842204,32.4355854130244,0.932668932774,0,0,0,29.019239603259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331906563145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853627493538,0,0.209740858176
"677","4-10-73-14-NW",0,0,11.1465158510769,29.5578396815679,0.555257829447,0,0,0,16.1671729715976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.047951141684,0,0,0,0,0,0.6973958394092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9489985646511,0,0
"678","4-10-73-14-SE",0,0,16.7652247073413,11.81547945168,1.14812641258821,0,0,0,29.9850252106113,0,0,0,0,0.908419641489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1792483884937,0,0,0,0,0,0,0,0,0,0,0,1.350610644432,0,0.520867340962,0,0,0,2.50415432741893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29111860712465,0,0
"679","4-10-73-14-SW",0,0,18.018925272609,27.7985547847265,1.536937862855,0,0,0,10.7081935731855,0,0,0,0,0.130087623618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01948820075237,0,0,0,0,0,0,0,0,0,0,0,3.294730422274,0,2.871618782083,0,0,0,3.4518874400622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6348267195522,0,0
"680","4-10-73-15-NE",0,0,6.1465890127249,44.3240598234286,4.390618084172,0,0,0,6.08862826305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86576759012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01874633394779,0,0
"681","4-10-73-15-NW",0,0,37.8328903338089,8.6683138030325,8.52396408238,0,0,0,1.43137731288098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347694327189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3833725470932,0,0
"682","4-10-73-15-SE",0,0,12.7400945659,35.7869780584538,2.714107318948,0,0,0,13.2092560371314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848382980072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6549151662183,0,0
"683","4-10-73-15-SW",0,0,19.301182113286,13.26075495241,0.343207444694,0,0,0,6.69498897613177,0,0,0,0,0,0,0,0,1.1815852325185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2419191599745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9277714714654,0,0
"684","4-10-73-16-NE",0,0,23.40748751945,0,0,0,0,13.1126536284,22.491086882902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61573244033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4962920421395,0,0
"685","4-10-73-16-NW",0,0,0,0,0,0,0,14.01668025413,21.505434349889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9705033383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.752176045581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87336628313066,0,0
"686","4-10-73-16-SE",0,0,2.4087188549184,0,0,0,0,3.73140038293,23.1558585786659,0,0,0,0,0,0,0,0,0.590481457732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.368886125417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26222610246226,0,0
"687","4-10-73-16-SW",0,0,0,0,0,0,0,0.118771624045,43.0493454944822,0,0,0.704037196572,0,0,0,0,0.5962036982017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.445384252299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40733392948315,0,0
"688","4-10-73-17-NE",0,0,0,0,0,0,0,0,38.263269935658,0,0,0.686685214963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.65290837613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514309429223,0,0
"689","4-10-73-17-NW",0,0,0,0,0,0,0,0,6.554113116771,0,0,7.17399415337,0,0,0,0,1.98362864231,5.5678930942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14424043157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274849632663074,0,0
"690","4-10-73-17-SE",0,0,0,0,0,0,0,0,15.94684454443,0,0,9.748391726022,0,0,0,0,1.1466228992177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.063810356562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36404599708553,0,0
"691","4-10-73-17-SW",0,0,0,0,0,0,0,0,0,0.361841214602287,0,0.804938268988,0,0,0,0.4018749193035,0,0,0,0,0,0,0,0,0,0.6657931773892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012091754913,0,0
"692","4-10-73-18-NE",0,0,3.247855870855,7.54844493289e-06,0,0,0,0,2.47329263663,0,0,1.16498922566,0,0,0,0,0,0.842038656847,0,0,0,0,0.112500873151,0,0,0,0,0,0,2.12936618665,8.07978552901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08143249961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534169074624,0,0
"693","4-10-73-18-NW",0.555615515181,0,13.7952222983318,5.78239687589,0,0,0,0,3.4156707142351,0,0,0,0,0,0,0,0,8.0696724142479,0,0,0,0,0.143183638616,0,0,0,0,0,0,0,33.5724136072808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493706040323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.322017656763,0,0,0,0,0,0,1.24184834671389,0,0
"694","4-10-73-18-SE",0,0,10.9024405811815,0,0,0,0,0,11.2731424320488,0.326802682499,0,10.2126886733,18.382488931066,0,0,0.296388370108,0,1.62524635873,0,0,0,0,0,0,2.94216159722,1.3046169413672,0,0,0,0.0503000884833,3.86793653225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84698356646,0.887410521408,0,0,0,0,0,0,0,1.47553354991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09132545338926,0,0
"695","4-10-73-18-SW",0.0590635256219,0,7.693522427015,5.777225851469,0,0,0,0,8.0401721235,1.365063580134,0,24.845185116595,4.5127911629724,0,0,0,0,2.6898796287316,0,0,0,0,0.110532444029,0,0,0,0,0,0,0,1.79954057773066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56377007188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1046526388369,0,0,0,0,0,0,1.6743676776315,0,0
