"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP10","MixedwoodUP20","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"2475","4-21-85-11-SE",0,0,15.264777393828,0,0,0,0,4.20261509894,13.0636165051,0,0,0,0,0,0,0,0,1.63942440087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55522229974733,0,0,0
"2476","4-21-85-11-SW",0,0,22.607548417355,0,0,0,0,0,22.858759472512,0,0,1.1163753921366,0,0,0,0,0,7.919366830985,0,0,0,0,0,0,0,0,0,0,0,1.16265673138,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69676738765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4548613993179,0,0,0
"2477","4-21-85-12-NE",0,0,2.60016214837,0,0,0,0,2.44690545709839,19.1822520860052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478","4-21-85-12-NW",0,0,0,0,0,0,0,0,16.873061550353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682677037914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.807034166051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122170470973,0,0,0
"2479","4-21-85-13-NE",0,0,5.0092163678255,0,0,0,0,0,15.9161204674033,0,0,0,7.50205656054204,0,0,0,0,1.35018508694321,0,0,0,0,0,0,1.5180341028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.939405750362,8.98666905218156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480","4-21-85-13-NW",0,0,1.35509259817,0,0,0,0,0,2.00076789093,0,0,0,0.111247542423,0.0621601679571,0,0,1.6993147316758,6.429391474193,0,0,0,0,0,0,0,2.39106881004,0,0,0,0,0,0,0,0,0,0,0,0,2.424393373605,0,0,0,33.922639271105,10.2754136287526,0,0,0,0,0,1.91404786647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714912445342,0,0,0
"2481","4-21-85-13-SE",0,0,9.44401797231813,0,0,0,0,0,56.0268085645876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806686127773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482","4-21-85-13-SW",0,0,0,0,0,0,0,0,10.1257662784774,0,0,0,1.099807863058,3.216273408381,0,0,0,0.141188201199,0,0,0,0,0,0,5.99914803767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6601387515475,14.5199160843515,0,0,0,0,0,0.175730004975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6197286881809,0,0,0
"2483","4-21-85-14-NE",0,0,2.919356843213,11.7184224624551,1.91447093173,0,0,0,7.430504169666,0,0,0,0,0.90040217196,0,0,21.01348446191,0.864087939821,0,0,0,0,0,0,0,0,0,0,0,0.0878885855257,0,0,0,0,0,0,0,0,0,5.551619588039,0,0,11.370835573846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531431027043,0,0,0
"2484","4-21-85-14-NW",0,0,42.121798398017,0.58133491014541,1.6651616303,0,0,0,0,0,0,0.908403732891,0,0,0,0,0.0916798523482,0,0,0,0,0,0,0,0,0,0,0,0,17.6281968463744,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2540999002537,0,0,0,0,0.0190473944753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2485","4-21-85-14-SE",0,0,0.399750321164,0,0,0,0,0,0,0,0,0,1.51856656943,13.963795206493,0,0,3.95985725038,3.384619441454,0,0,0,0,0,0,0,1.647559779283,0,0,0,0.0510375451532,0,0,0,0,0,0,0,0,0,0.184474675132,0,0,24.1363633730674,7.652611048089,0,0,0,0,0,4.407946274283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2486","4-21-85-14-SW",0,0,14.8724277474246,0,0,0,0,0,0,0,0,8.836944196937,0,0,0,0,0,3.82091603418,0,0,0,0,0,0,0,0,0,0,0,3.673106815458,0,0,0,0,0,0,0,0,0,0,0,0,0.00485628691302,33.0405403610512,0,0,0,0,0.698504571724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2487","4-21-85-15-NE",0,0,33.7577475025,0.959794296148,0,0,0,0,10.21902188115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.856423419572,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858690194136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45500665687312,0,0,0
"2488","4-21-85-15-NW",0,0,25.0697912157055,7.715668629157,0,0,0,0,15.997414642401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6100923574,0,0,0,0,0,5.24559729362,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687716847627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5428836072064,0,0,0
"2489","4-21-85-15-SE",0,0,39.31583688332,0,0,0,0,0,3.62088130286,0,0,0.196334423776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.134463833028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131388643337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2490","4-21-85-15-SW",0,0,47.5771663966644,0,0,0,0,0,11.4852520774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8170237611156,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0598999367185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3028645791559,0,0,0
"2491","4-21-85-16-NE",0,0,60.5968140317671,2.508531846796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20708218375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83144936787,0,0,0
"2492","4-21-85-16-NW",0,0,51.0676656271119,2.12132839517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18680631926723,0,0,0,0,0,7.535521139198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2493","4-21-85-16-SE",0,0,54.2169988143928,1.744793477588,0,0,0,0,4.06920098923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25807842562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515283567212,0,0,0
"2494","4-21-85-16-SW",0,0,30.698681724869,4.42362019737431,0,0,0,0,0,0,0,0,0.548563335981,0,0,0,0,6.1010843251158,0,0,0,0,0,0,0,0,0,0,0,7.6266864357354,0,0,0,0,0,0,0,2.57047523611,0,0,0,0,4.66334503073,3.8769124862222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724838556322,0,0,0
"2495","4-21-85-17-NE",0,0,52.7396938828462,1.876758793619,6.8332911108617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182853805427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48301319685423,0.807044467777,0,0
"2496","4-21-85-17-NW",0,0,26.2139249650583,12.9581152784318,1.9471201599594,0,0,0,1.14199499305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2320007134994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2293225353753,0.30648347404764,0,0
"2497","4-21-85-17-SE",0,0,4.87292308075,33.8564897074912,0,0,0,0,4.99167761867,0,0,0,1.69295939351,0,0,0,0,0.830846935858,0,0,0,0,0,0,0,0,0,0,0,4.92632676520962,0,0,0,0,0,0,0,0,0,0,0,0,0,9.712429524139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7856341867481,0,0,1.00100731557
"2498","4-21-85-17-SW",0,0,15.432400158133,37.6453059405727,0.34258966977,0,0,0,11.4333634243619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9754505396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499","4-21-85-18-NE",0,0,14.51003314035,34.1756143443954,0,0,0,0,1.19260567331,0,0,6.026928608109,0,0,0,0,0,0.312975619028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2313848769434,0,0,0,0,0,0,0,0,0,0,0,0,0.462876137757,0,3.38220948342,0,0,0,0,0,0,0,0.64683627441035,0.2785846043113,0,0.169514890207
"2500","4-21-85-18-NW",0,0,0.883791834552,22.3432574323529,0.661566941746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6858169488989,0,0,0,0,11.400997981379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233141194956,0,0,0,0,0,0,0,0.9257433412723,0.66585612724437,0,0
"2501","4-21-85-18-SE",0,0,21.3208251274738,11.0371273871406,9.540952402677,0,0,0,4.71075401572,0,0,0.324508536839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3116165652957,0,0,0
"2502","4-21-85-18-SW",0,0,19.964078325621,17.5764038529,0,0,0,3.513410888451,5.60264716392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89738840745612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3759220701953,0,0,0
"2503","4-21-85-19-NE",0,0,26.3699997671113,7.554882934747,5.757494821066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164553147129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172124699397,0,0,0,0,0,0,0,0,0,0,0
"2504","4-21-85-19-NW",0,0,23.198474169732,28.236236161482,0.395749371569,0,0,0.946453657404,2.87803543295,0,0,0,0,0,0,0,5.275460185276,0.10234481979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77939559447,0,0,0
"2505","4-21-85-19-SE",0,0,44.990887252155,17.2945966298666,0.6297530158033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867307417056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19884459858,0,0,0,0,0,0,0,0.5013156791416,0,0,0
"2506","4-21-85-19-SW",0,0,19.6227076560574,9.423922887542,16.6311175780616,0,0,0,1.15238059598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69931402022,0,0,0,0,7.20462497095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00587181853492,0,0,0.952604599357
"2507","4-21-85-2-NE",0,0,13.650770501772,0,0,0,0,15.19339306578,0,0,0,1.20845209222,3.829925269484,0,0,0,0.682908440406,6.96724556719,0,0,0,0,0,0,0,0,0,0,0,6.03481455636,0,0,0,0,0,0,0,0,8.1299022894292,0,0,0,0,6.3606511833905,0,0,0,0,0.950607092161,1.30636824136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71355301425765,0,0,0
"2508","4-21-85-2-NW",0,0,30.059621030523,0,0,0,0,10.9391294454,1.4863184546452,0,0,0,0,0,0,0,10.168410512674,0.190565580457,0,0,0,0,0,0,1.53524264251,0,0,0,0,2.416705298826,0,0,0,0,0,0,0,0,4.523600902091,0,0,0,0,5.00002687028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395981579223,0,0,0
"2509","4-21-85-2-SE",0,0,8.12616022455,0,0,0,0,0,1.43040183458,0,0,1.270663324616,4.07453217347,0,0,0,0,1.1295586969491,0,0,0,0,0,0,4.33435830266,0,0,0,0,0,0,0,0,0,0,0,0,0,10.023282072777,4.447742467806,0,0,0,20.130216902496,0,0,0,0,9.938717518053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93510759068442,0,0,0
"2510","4-21-85-2-SW",0,0,0.000876942564353,0.56337076284,0,0,0,0,0,0,0,0,0,1.39074755847e-05,0,0,0,1.77885261221,0,0,0,0,0,0,0.343908411329,0.875803301924,0,0,0,1.398817987642,0,0,0,0,0,0,0,0,18.061715198036,0.76939818112,0,0,0,33.7544719450978,0,0,0,0,0,3.842091727085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9822962994992,0,0,0
"2511","4-21-85-20-NE",0,0,17.0793318654921,3.444635125863,0,0,0,28.6615927388,11.6799222388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55015468556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08540034977531,0,0,0.0475681109483
"2512","4-21-85-20-NW",0,0,45.1226220949829,0.64942787163759,0.088445159912268,0,0,4.11620473352,3.68468608489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7421317886943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03497219099982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434162465486,0,0,0
"2513","4-21-85-20-SE",0,0,37.4977971702846,1.75329184978,1.629798811921,0,0,5.97009929365,4.0104887737889,0,0,0,0,0,0,0,1.72757667652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2771310303381,0.457701040151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695374884936,0.27096990058,0,0
"2514","4-21-85-20-SW",0,0,36.093964500529,13.8031030938499,1.68802035487,0,0,0.0835870237593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534661121972,0,0,0,0,3.3185313435158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121810248003494,0,0,0
"2515","4-21-85-21-NE",0,0,51.160607194987,0.413164472067,0,0,0,0,5.978062710065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.763934145862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5205658928891,0,0,0
"2516","4-21-85-21-NW",0,0,31.13282355373,15.34346431718,0,0,0,3.515228893191,0.000548086815255,0,0,0,0,0,0,0,4.405884016331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0649578799918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462861910651,0,3.46768763887,0,0,0,0,0,0,0,0.98806293025244,0,0,0
"2517","4-21-85-21-SE",0,0,52.0862286520683,5.383405739922,0,0,0,0,2.167235472953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709583080357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086452771755088,0.236950073345,0,1.00099180389
"2518","4-21-85-21-SW",0,0,38.2016508062366,10.7314255397346,0,0,0,0.1537157163124,3.5775187618864,0,0,0,0,0,0,0,0.179598733266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05215158469,4.12167736394817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257191410862,0,0,0,0,0,0,0,0.50014036647019,0.220477953280771,0,0
"2519","4-21-85-22-NE",0,0,37.8021566970861,12.094229519306,8.7809933727141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176095803634,0,0,0,0,0,0,0,0,0,0,0,0,0.0919820016858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7055731800326,0.266860982527,0,0
"2520","4-21-85-22-NW",0,0,57.736133316014,0.2503527329037,0,0,0,0,3.29503515077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315343910681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43660959130037,0.0459591968682,0,0
"2521","4-21-85-22-SE",0,0,28.2185882557,22.089984410696,0,0,0,0,2.91518713855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.866987400187,0,0,0,0,0,0,0,0,0,0,0,0,2.35668064968,1.19182190276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654192606651,0,0,0
"2522","4-21-85-22-SW",0,0,45.529369277114,1.770030682023,0,0,0,0,7.582733008213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119991194485,0,0,0,0,0,8.94755566202,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65886292754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07577528679908,0,0
"2523","4-21-85-23-NE",0,0,29.8386367446449,2.15677851933778,9.143611355314,0,0,0,1.60729085165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.713748181347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2545066775061,0.349964329323,0,0
"2524","4-21-85-23-NW",0,0,42.3093859241444,16.0220945476017,2.191769997688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767447922953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552870662763531,0.71889064664277,0,0
"2525","4-21-85-23-SE",0,0,12.089213856881,23.41534372637,0,0,0,0,2.07773592519,0,0,0,0,0,0,0,3.353388070867,2.38500008806,0,0,0,0,0,0,19.4194617753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860265696792,0,0,0,0,0,0.142965226594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723789717017,0,0,0
"2526","4-21-85-23-SW",0,0,26.316869745601,26.7552369760184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.336412122264,0,0,0,0,0,0,0,0,0,0,0,0,3.848626988703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8705406529741,0,0,0
"2527","4-21-85-24-NE",0,0,1.6615266315533,9.4789736882255,6.4977031258,0,0.65943639980828,0,8.1078913634,0,0,0,0,0,0,0,0.159917779262,0,0,0,0,0,0,0,0,0,0,0,14.080001107957,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64752693523502,0.972779107214,0,0,0,0,0,5.604708428274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573133923563,0.327735220737,0,0
"2528","4-21-85-24-NW",0,0,22.6620056259605,3.6371911422171,21.620232491395,0,0,0,0,0,0,0,0,0,0,0,10.3514697558,0,0,0,0,0,0,0,0,0,0,0,1.35350908667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267982639097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56490618492687,0.100392665765,0,0
"2529","4-21-85-24-SE",0,0,0.363127969147792,1.05144965056,0,0,0.0103983991066281,5.22465269799e-07,14.80242073836,0,0,0,0,0,0,0,0,1.22276655043,0,0,0,0,0,1.37321644065442,0,0,0,0,2.368053343416,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6186323391562,12.4619631793761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2530","4-21-85-24-SW",0,0,16.823494422517,0.000535535299043,0.258869124486,0,0,0,10.13318315298,0,0,0,0,0,0,0,1.125835759901,5.10564013357,0,0,0,0,0,0,0,0,0,0,0.102500984218,2.15033338214,0,0,0,0,0,0,0,0,3.669027583949,0,0,0,20.5236903589,4.18428126299,0,0,0,0,2.006685237939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2531","4-21-85-25-NE",0,0,14.3241372511093,6.40625804399514,9.02299918086,0,0,0,17.7290919389772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53640839757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55680654351344,0,0,0,0,0,8.4705332196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2532","4-21-85-25-NW",0,0,46.066270049034,2.2794011254784,3.64259425718,0,0,0,9.49828746803369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55746115583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888677153656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2533","4-21-85-25-SE",0,0,6.67980132553334,5.642973922086,7.929102473504,0,0,5.49630611311073,0.0492719178973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.40928679987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02273830917849,0,0,0,0,0,9.354517729413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567185249715,0,0,0
"2534","4-21-85-25-SW",0,0,30.5033725486814,0.970015854868,12.470840861232,0,0,0,7.62035918101,0,0,0,0,0,0,0,4.747735874495,0,0,0,0,0,0,0,0,0,0,0,3.63989932324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828088841852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2535","4-21-85-26-NE",0,0,29.013105587685,2.32431565005,3.79984579813,0,0,0,29.426437018723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2536","4-21-85-26-NW",0,0,55.717869470962,2.895822632755,0,0,0,0,4.34565515648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.260196185074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2537","4-21-85-26-SE",0,0,12.7845727570687,0.0382397596221,27.439572876849,0,0,0,25.967103393852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2538","4-21-85-26-SW",0,0,59.2004802286784,0,7.0162557594544,0,0,0,1.671269759657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2394640612889,0,0,0
"2539","4-21-85-27-NE",0,0,45.081476429612,8.09351629573,1.85282756701,0,0,0,0.939531609248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687929971282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1460126431,1.76931866512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5486732395315,0,0,0
"2540","4-21-85-27-NW",0,0,15.71557109688,13.238214271742,14.975500832823,0,0,0,2.37921804007,0,0,0,0,0,0,0,0,2.08367588008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268936940435452,0,0,0
"2541","4-21-85-27-SE",0,0,42.5328426638559,3.4731353430122,8.204306439347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61333072712,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40581818704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07060504923197,0,0,0
"2542","4-21-85-27-SW",0,0,27.5841815922784,19.2122223989907,3.658255714843,0,0,0,3.07788501127,0,0,0,0,0,0,0,0,11.020244356,0,0,0,0,0,0,0,0,0,0,2.599446868355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735902530717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7086463176264,0,0,0
"2543","4-21-85-28-NE",0,0,26.100480357738,4.924131531383,30.82672994278,0,0,0,2.0155996527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484564741485,0,0,0
