"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","MixedwoodUP80","Pine100","Pine120","Pine140","Pine40","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Municipal..Water.and.Sewage.","Other.Disturbed.Vegetation","Peat.Mine","Pipeline","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"24","4-20-77-14-SW",0,0,0,16.015145544643,35.5807499349314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3291868619798,0,0
"25","4-20-77-15-NE",0,0,0,1.13936305301,52.216464094469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287947931739,0,0
"26","4-20-77-15-NW",0,0,19.5451364045446,2.01244938267625,31.1749769384612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0055349102241,0,0,0,0,0,0.559063151495,0,0
"27","4-20-77-15-SE",0,0,11.865109399617,3.71385341867,23.1983137156502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124121604504,0,0
"28","4-20-77-15-SW",0,0,15.2924084295753,28.6583726051227,10.1474751783069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146540306656,0,0,0,0,0,0.2678441311272,0,0.358925512174
"29","4-20-77-16-NE",0,0,38.017839779245,10.630979007483,0,0,0,0,0,2.29840578075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942686292674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.241092073413,0,0,0,0,0,0,0,0,0,0,0,0.441184192256,0,0
"30","4-20-77-16-NW",0,0,44.340850519197,1.380531742745,0.4251193024182,0,0,0,0,3.3518713544273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359361558518,0,0,0,0,0,0,0,5.210856523953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5627278783722,0,0,0,0,0,0,0,0,0,0,0,0.3752471960537,0,0
"31","4-20-77-16-SE",0,0,21.28962748203,22.971360694934,0.972737092385,0,0,0,0,4.232166339722,0,0.895733995385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.195125874001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.427292213663,0,0,0,0,0,0,0,0,0,0,0,0.17148883347222,0,0.285510553057
"32","4-20-77-16-SW",0,0,30.7592474535703,16.503239592687,8.6088273176256,0,0,0,0,0.0195317958752,0,5.075954091831,1.37241919702779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359315810287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554633768998,0,0,0,0,0,0,0,0,0,0,0,0.2832882994022,0,0
"33","4-20-77-17-NE",0,0,28.067030761561,32.275640838685,4.314204833495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26227617018e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2622762159e-07,0,0,0,0,0,0,0,0,0,0,0,0.482400653988,0,0
"34","4-20-77-17-NW",0,0,1.8023807025183,21.238844001392,21.445212769331,0,0,0,0,0.266973117575,0,0,10.5158219141994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8855661731393,0,0,0,0,0,0,6.82477118432,0,0,0,0,0,0.1882441508045,0,0,0,0,0,0,0,0,0,7.09174430192,0,0,0,0,0,0,0,0,0,0,0,0.6715266807705,0,0
"35","4-20-77-17-SE",0,0,16.640219528281,35.3940436771929,7.072388437403,0,0,0,0,1.14697323519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.032194574357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.179167809531,0,0,0,0,0,0,0,0,0,0,0,0.321674414495,0,0
"36","4-20-77-17-SW",0,0,0.307253590239,6.99437547094,41.3199141427808,0,0,0,0,0.3678018863019,0,0,7.36254421261492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5961213817158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3678018863024,0,0,0,0,0,0,0,0,0,0,0,0.3297070123749,0,0
"37","4-20-77-18-NE",0,0,2.0692332485976,8.1839550446066,0.319519730397,0,0,0,0,3.04852736725,0,0,34.3293367543047,0,4.46978378587,0,0,0,0,0,0,0,0,5.58254695718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422702308942,0,0,0,0,0,1.30991259636,0,0,0,0,0,0,0.828899817826,0,0,0,0,0,0,0,0,0,8.82822324694,0,0,0,0,0,0,0,0,0,0,0,1.01638140342933,0,1.094468432796
"38","4-20-77-18-NW",0,0,0,0.313921833634,0,0,0,0,0,18.1105739157256,0,3.983222262021e-06,40.5757755071644,0,2.59669587087717,0,0,0,0,0,0,0,0,0,0,0,4.25516854763798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4307244666848,0,0,0,0,0,0,0,0,0,24.9624383340816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","4-20-77-18-SE",0,0,1.07149185857,15.952591092903,0.369381137356,0,0,0,0,6.52546763578,0,0,30.3534238437388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.322197103761,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52546763579,0,0,0,0,0,0,0,0,0,0,0,0.599904192123,0,0
"40","4-20-77-18-SW",0,0,0,2.76037781456,0,0,0,0,0,14.851036393024,0,0,41.2235003175244,0,7.66428906210085,0,0,0,0,0,0,0,0,0,0,0,0.00676725502077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5220927101984,0,0,0,0,0,0,0,0,0,0,0,0.1306264868114,0,0
"41","4-20-77-19-NE",0,0,6.74342117721,0,30.770089337946,0,0,0,0,0,0,0,0,0,1.201654634434,0,0,0,0,0,0,0,0,9.90400586109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774110343414,0,0,0,14.86816810715,0,0,0,0,0,0,0,0,0,1.2016546344138,0,0,0,0,0,0,0,0,0,0,0,0.48222947091,0,0
"42","4-20-77-19-NW",0,0,0,13.513312721967,25.084977216203,0,0,0,0,0,0,0,0.0907319161316,0,17.550763150891,0,0,0,0,0,0,0,0,0.875523215301,3.9267476788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21174318903,0,0,0,0,0,0,0,0,0,17.5507626477902,0,0,0,0,0,0,0,0,0,0,0,0.402662288991637,0,0
"43","4-20-77-19-SE",0,0,0,0.39447143696388,9.674874333991,0,0,0,0,0.357869933337,0,0,9.1294844502679,0,15.4110324435919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331578527449,0,0,0,0,0,2.465494806256,0,0,2.13954659018,0,0,0,0.558582074509,4.759776695971,0,0,0,0,0,0,0,0,18.2343976858099,0,0,0,0,0,0,0,0,0,0,0,0.268504400878,0,0
"44","4-20-77-19-SW",0,0,0,0,0,0,0,0,0,0.06523121171207,0,0.31391543239578,10.6087741027857,0,29.7331127224921,0,0,0,0,0,0,0,0,0,0.0372184399816,0,1.901947051554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530512354744,13.209995908735,0,0,0,0,0,0,0,0,31.7002914888458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","4-20-77-2-NE",0,0,52.2738031802,0,12.2757566703232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713117015566,0,0
"46","4-20-77-2-NW",0,0,0,0,59.4286118143809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9674836601379,0,0
"47","4-20-77-2-SE",0,0,47.4969432795454,2.8904276176753,12.8056714335983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465629813583,0,0
"48","4-20-77-2-SW",0,0,8.88866315169,3.199795861099,51.5508473206112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97454950214713,0,0
"49","4-20-77-20-NE",0,0,29.9011609315323,16.42336880784,7.7113796967282,0,0,0,0,0,0.674579303784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.371574700753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.046154004592,0,0,0,0,0,0,0,0,0,0,0,0.4685418970761,0,0
"50","4-20-77-20-NW",0,0,33.889793211935,4.088555444873,28.2759907295207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4943086448604,0,0
"51","4-20-77-20-SE",0,0,4.119738720752,16.064233873966,11.0879585946117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309058609773,0,0,0,0,0,6.12712143511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12712143512,0,0,0,0,0,0,0,0,0,0,0,0.40121261092201,0,0
"52","4-20-77-20-SW",0,0,6.52046339523,15.2820437043743,18.7432059150203,0,0,0,0,0,0,0,0.350616796095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3530431343433,0,0,0,0,0,3.42476093189,1.0210269462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44578787803,0,0,0,0,0,0,0,0,0,0,0,0.4994700509351,0,0
"53","4-20-77-21-NE",0,0,0.153465311741,3.345373833518,48.478875703256,0,10.4521532218,0,0.595015124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134256399064,1.465350653619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.051760274456,0,0,0,0,0,0,0,0,0,0,0,0.3994827596554,0,1.00083287835
"54","4-20-77-21-NW",0,0,2.444172419884,10.1389382298407,46.4269730657011,0,0,0,0,0,0.2204911481392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284937946055,0,0,0,0,0,5.1108884462754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.331379594376,0,0,0,0,0,0,0,0,0,0,0,0.712869611219852,0,0
"55","4-20-77-21-SE",0,0,31.116328416878,13.871500953959,11.393345641202,0,0.175148280745,0,0,0.561534420721,0.406976870437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739856169693,6.37185469133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.255370432977,0,0,0,0,0,0,0,0,0,0,0,0.499874705391,0,0
"56","4-20-77-21-SW",0,0,21.8669898198235,0.231390204212,3.1541356443194,0,0,0,0,0,0.80929208197346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.206087480129,0.446272318564,0,0,0,0,0,1.66382143697638,0.894928756016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36804227494028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","4-20-77-22-NE",0,0,3.48461561155,0,59.519693370275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71759108295985,0,0
"58","4-20-77-22-NW",0,0,22.8619433265,12.643000254152,29.512868505671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206802528244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206802528159,0,0,0,0,0,1.93136162568,0,0,0,0,0,0.766963978515268,0,0
"59","4-20-77-22-SE",0,0,0,0,47.5646275366163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876197846281,0,0,0,0,0,0.1925158235272,0,0.309173561925
"60","4-20-77-22-SW",0,0,26.56898950431,0,37.8490524662851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692282654196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692282654212,0,0,0,0,0,1.9443388101627,0,0,0,0,0,0.4582144498704,0,0
"61","4-20-77-23-NE",0,0,0,0,64.5100597807199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101923337912,0,0,0,0,0,0.4498974655915,0,1.00079482094
"62","4-20-77-23-NW",0,0,0,0,64.978705173226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25987135731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7786243525856,0,0
"63","4-20-77-23-SE",0,0,0,0,60.3258615307232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47893688334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67382599092501,0,0.920674951489
"64","4-20-77-23-SW",0,0,0,0,52.7074241185361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2781038837567,0,0,0,0,0,0.4212902603569,0,0
