"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","Pine100","Pine120","Pine140","Pine40","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1","4-13-70-19-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1775553306e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84037343518e-05,0,0,0,0,0,0,0,0,0,0
"2","4-13-70-30-NW",0,0,0,0,0,0,0,0,0,6.99951816758e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25645632722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3818739004e-09,0,0
"3","4-13-71-7-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74786135188e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","4-14-70-1-NE",0,0,0,13.37375218042,0,0,0,0,0,0,0,0,2.70944597264,0,0,0,0,0,0,10.4065182135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0647290054576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4065150405,0,0,0,0,0,0,0,0.2597633982114,0,0
"5","4-14-70-1-NW",0,0,0,4.9895166763155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.991555924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.404756421681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99155419802,0,0,0,0,0,0,0,0,0,0
"6","4-14-70-1-SE",0,0,0,18.9414167145622,2.77052747353,0,0,0,0,0,0,0,0.463924498485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.134824924832,0.219336340351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596812786777763,0,0
"7","4-14-70-1-SW",0,0,0,12.657399435333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.082152843286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2344454534474,0,0
"8","4-14-70-10-NE",0,0,4.921584309461,14.750990706896,2.4813142231,0,0,0,0,0,0,0,4.433642157705,0,0,0,0,0,0,33.7326911947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24373892527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7326932667,0,0,0,0,0,0,0,0,0,0
"9","4-14-70-10-NW",0,0,0,10.4077241253731,19.345131250673,0,0,0,0,0,0,0,1.03787128399,0,0,0,0,0,0,24.7895166247627,0,0,0,0,1.38830709771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7895157331912,0,0,0,0,0,0,0,0.3227435019774,0,0
"10","4-14-70-10-SE",0,0,40.655760920563,17.199510410403,6.27739643414795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388093762915,0,0,0,0,0,0,0,0,0,0,0,0,0.388093762912,0,0,0,0,0,0,0,0.3186794047634,0,0
"11","4-14-70-10-SW",0,0,1.39498811659,46.8925472747387,7.745843880065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354567412837,0,0
"12","4-14-70-11-NE",0,0,0,0.508520760992,3.6739069204,0,0,0,0,2.494571845593,0,0,14.388468116084,0,0,0,0,0,0,26.78886383835,0,0,0,0,3.58639451609,0,0,0.000130915209098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697101091012,0,0,0,0,5.240169217428,0,7.38337470137e-05,0,0,0,0,0,29.980541290582,0,0,0,0,0,0,0,0.300493846555,0,0
"13","4-14-70-11-NW",0,0,14.543007828084,0.8377010044187,0.888066737215,0,0,0,0,9.16150073576,0,0,15.7638021116502,0,0,0,0,0,0,16.9106552843,0,0,0,0,0.100419859961,0,0,0.00018994102845,0,0,0,0,0,0,1.74355150473,0,0,0,0,0,0,0,0,0,0,0,1.62185471523,0,0,0,0,0,0,0,26.072154496236,0,0,0,0,0,0,0,0,0,0
"14","4-14-70-11-SE",0,0,1.82904299763,10.412366473157,15.41789969074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49209117532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1382841025803,0,0,0,0,0,0,1.71377432518,0,0,0,0,0,0,0.000305408152561,0,0,0,0,0,16.20586591377,0,0,0,0,0,0,0,0.38816186153259,0,0
"15","4-14-70-11-SW",0,0,6.74878511584,20.163166580726,14.040462817416,0,0,0,0,0.0396368812421,0,0,0,0,0,0,0,0,0,1.03035382573445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00999970498,0,0,0,0,0,0,10.87665807135,0,0,0,0,0,0,2.46682097677e-05,0,0,0,0,0,11.9466459803812,0,0,0,0,0,0,0,0.2373926371178,0,0
"16","4-14-70-12-NE",0,0,0,4.69199057857,9.659184455155,0,0,0,0,0,0,0,0.878786693913,0.532782780688,0,0,0,0,0,22.5689704099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5689704323,0,0,0,0,0,0,0,0.1621882054906,0,0
"17","4-14-70-12-NW",0,0,0,23.0769336464766,16.784400372161,0,0,0,0,0.482251673963,0,0,0,0,0,0,0,0,0,13.024047248712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.239226959963,0,0,0,0,0,0,0,13.506298815444,0,0,0,0,0,0,0,0,0,0
"18","4-14-70-12-SE",0,0,0,2.374636370859,6.1056422782679,0,0,0,0,0,0,0,8.46166106069,0.0359354995964,0,0,0,0,0,39.1456425483884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395106075213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1456437733391,0,0,0,0,0,0,0,0.4089713341778,0,0
"19","4-14-70-12-SW",0,0,0,19.2986878159085,8.652010965269,0,0,0,0,0,0,0,0.105171598848,0,0,0,0,0,0,20.7622106025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.335039413271,0,0,0,0,0,0,0,0,0,0,0,7.07844395949,0,0,0,0,0,0,0,20.7622088664,0,0,0,0,0,0,0,0.2449627116736,0,0
"20","4-14-70-13-NE",0,0,0,5.2500648594223,3.62581608967,0,0,0,0,28.3666057045303,7.59854866724,0,0.123448225201,0,0,0,0,0.281516087694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166862681756,5.076429630003,0,0,0,0,0.133211870429,0,0,0,0,0,0,0,0,0,0,0,0,0,36.094724359106,0,0,0,0,0,0.00469404577739,0,0.0489150163248,0,0
"21","4-14-70-13-NW",0,0,0,0.0295437558903,0,0,0,0,0,8.56331814664,2.83483584822,0,0.540050579756,0,0,0,0,0,0,31.318167938842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4859157697252,0,0,0,1.0301599229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.09589858567,0,0,0,0,0,0,0,0.0698703898355,0,0
"22","4-14-70-13-SE",0,0,0,4.87107581782,0.39113861051276,0,0,0,0,0,30.521975078548,0,2.6824100773516,0,0,0,0,0,0,13.56767835077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.08749010213,0,0,0,0,0,0.00216449565558,0,0.20348119770557,0,0
"23","4-14-70-13-SW",0,0,0,6.461713193532,7.258333485491,0,0,0,0,0,9.43590061778,0,7.1537769819674,0,0,0,0,0,0,18.6534716206204,0,0,0,0,0,3.15746774168,0,0,0,0,0,0,0,0,3.215435355023,0,0,0,0,0,0,0,0,0,0,0,2.763808889603,0,0,0,0,0,0,0,28.0893761887325,0,0,0,0,0,0,0,0.236473359960628,0,0
"24","4-14-70-14-NE",0,0,0,0,0,0,0,0,0,6.026944693582,0,0,3.5648633184758,0,0,0.943473771199,0,0,0,32.841176956718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.251647012782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.317676692665,0,0,0,0,0,0,0,0.0977914863815,0,0
"25","4-14-70-14-NW",0,0,0,0.69106285923,0,0,0,0,0,0.655337254226,0,0,5.8806613840263,0,0,31.5449393597657,0,0,0,17.60910660809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54361615154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8093828791187,0,0,0,0,0,0,0,0.0352768163427,0,0
"26","4-14-70-14-SE",0,0,0,2.43637803742,0,0,0,0,0,5.03795583904,0,0,12.2145382898128,0,0,0,0,0,0,22.56808096298,0,0,0,0,0.00572812502869,0,0,0,0,0,0,0,0,0,18.367863604973,0,0,0,0,0,0,0.0656253560457,0,0,0,0,0,0,0,0,0,0,0,0,27.6716675271053,0,0,0,0,0,0,0,0.796861140645725,0,0
"27","4-14-70-14-SW",0,0,0,0,0,0,0,0,0,0,0,0.996144265126,11.1411962782724,0,0,17.552758261066,0,0,0,22.2092732811403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0152941073162,0,0,0,0,0,0,3.06364268453,0,0,0,0.814047451674,0,0,0,0,0,0,0,0,42.5676202999339,0,0,0,0,0,0.11002377509,0,0.04587346968719,0,0.9531770319
"28","4-14-70-15-NE",4.71562625818,0,0,7.786734002054,0.33708307178,0,0,0,0,0,0,13.10257490905,2.85403918152,0,0,12.9483844174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.118869328475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.66401067559,0,0,0,0,0,0,0,0.0445089216494,0,0
"29","4-14-70-15-NW",0,0,0,8.78408263375238,1.483050263842,0,0,0,0,0,0,0.00626949880801,0,0,0.491554353359,17.106221962923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.511183765552,0,0,0,0,0,0.0247564387438,0,0,0,0,0,0,0,0,0,0,0,0,0,17.622532755079,0,0,0,0,0,0,0,0,0,0
"30","4-14-70-15-SE",0,0,0,2.05179169704,0,0,0,0,0,0,0,0,1.6360269687576,0,0,39.4919945974,0,0,0,10.17825712813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757470475441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.67025367438,0,0,0,0,0,0,0,0.100327284107525,0,0
"31","4-14-70-15-SW",0,0,0,3.81859463309,0.0182149676828,0,0,0,0,0,0,0,2.4875698583956,0,0,39.645253017821,0,0,0,6.7711812893457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2688769235121,0,0,0,0,0,0,0,0.0429074580354,0,0.147572318749
"32","4-14-70-16-NE",0,0,0,5.717570831288,0,0,0,0,0,0,0,0,0,0,10.885769529841,8.19272889108696,0,0,3.78286543961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.544586104278,0,0,0,0,0,9.42909552554,0,0,0,0,0,0.0142723720128,0,0,0,0,0,0,0,32.290347867502,0,0,0,0,0,0,0,0,0,0
"33","4-14-70-16-NW",0,0,0,16.1285086512363,1.07758932048,0,0,0,0,0,0,8.167438610207,0.870878072595,0,0,0.001141518523354,0,0,19.3490867471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631495256887,0,0,0,0,0,0,0,19.3490900075,0,0,0,0,0,0,0,0.0431818556288,0,0
"34","4-14-70-16-SE",0,0,1.56780045699,0.231708037971,0.823958073138,0,0,0,0,0,0,0,3.615907126104,0,5.61281803172195,20.26139092195,0,0,0,0.06320493751107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6372127899393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449256290535,0,25.4886212073856,0,0,0,0,0,0,0,0,0,0
"35","4-14-70-16-SW",0,0,17.021026441,16.9089224265399,0.4043324279492,0,0,0,0,0,0,7.0209062986,7.0602839918209,0,1.800311304532,0,0,0,0.292888604491,0,0,0,0,0,0,1.058853415704,0,0,0,0,0,0,0,0,0.91457998775712,0,0,0,0,0,0,0,0,0,0,0,1.04961357202,0,0,0,0,0,0,0,2.093199791999,0,0,0,0,0,0,0,0.274762240584596,0,0.159943197894
"36","4-14-70-17-NE",0,0,0.117618637126,38.9598627829376,0,0,0,0,0,0,0,0.199833748771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.46192708447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541999869902,0,0
"37","4-14-70-17-NW",0,0,0.899759462283,18.8686591029476,34.1730448028429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4263257571871,0,0,0,0,0,1.2815951787526,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2815951787292,0,0,0,0,0,0,0,0.3855129587257,0,0
"38","4-14-70-17-SE",0,0,3.39158897465,40.373236575846,2.69257895685272,0,0,0,0,0,0,0,2.96101333661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276467862644,0,0,0,0,0,5.67709491694,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67709491694,0,0,0,0,0,0,0,0.315137378386,0,0
"39","4-14-70-17-SW",0,0,0,27.6112027768653,18.148726781819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1310900522266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67695661718301,0,0
"40","4-14-70-18-NE",0,0,0,11.78162684312,16.88314248637,0,0,0,0,2.05532780702,0,0,0,0,5.969338821072,0,0,0,0,0,0,0,0,0,0,20.13292284915,0.323853504824,0,0,0,0,0,0,0,1.21587811981,0,0,0,0,0,3.7859644264277,0,0,0,0,0.131631145072,0,0.643619655291,0,0,0,0,0,0,11.8106310545482,0,0,0,0,0,0,0,0.10118501604466,0,0
"41","4-14-70-18-NW",0,0,0,9.926043616108,1.979423701174,0,0,0,0,2.6933135212497,0,18.760155813861,0.127204056274,0,10.886708768248,0,0,0,0,0,0,0,0,0,0,3.47741428769,0.89573735103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.910234554932,0,0,0,9.5157973864533,2.02384504724,0,0,0,0,0,0,13.5800222894936,0,0,0,0,0,0,0,0.21835602975779,0,0
"42","4-14-70-18-SE",0,0,0,23.532829867745,22.4974345800577,0,0,0,0,0.180499331665,0,0,6.644036971414,0,3.09423952099,0,0,0,0,0,0,0,0,0,0,4.33294470161,0,0,0,0,0,0,0,0,1.8907718907255,0,0,0,0,0,0,0,0,0,0,2.1554053534,0,0.80732357744,0,0,0,0,0,0,3.274738852659,0,0,0,0,0,0,0,0.893675788613125,0,0
"43","4-14-70-18-SW",0,0,0,34.3973074017302,12.9098246581,0,0,0,0,0.120862489061,0,0,0.5251074439893,0,2.2619860818,0,0,0,0,0,0,0,0,0,0,3.916196517434,0,0,0,0,0,0,0,0,2.25820836349,0,0,0,0,0,0,0,7.7506251259072,0,0,0,1.21606477948443,0.484499948388,0,0,0,0,0,0,2.382848570867,0,0,0,0,0,0,0,1.41716770643022,0,0
"44","4-14-70-19-NE",0,0,0,22.36894454487,3.361787461577,0,0,0,0,1.01732088783,0,0.0127226330685,6.76921008327,0,0,0,0,0,0,0,0,0,0,0,2.67576892487,0,0,0,0,0,0,0,0,0,5.82283659603,0,0,0,0,0,0,0.402307891403,0,0,0,0,0,0,0,0,0,0,0,0,1.41962877923,0,0,0,0,0,0,0,0.53029417035359,0,0
"45","4-14-70-19-NW",0,0,0,11.1111072674636,4.81225998935,0,0,0,0,6.0049361962426,0,0,18.0785307620084,0,0.27555057705893,0,0,0,0,0,0,0,0,0,0.17530049669,0,0,0,0,0,0,0,0,0,2.03379841663,0,0,0,0,0,0,0,0,5.24612035876,0,1.52052972461,5.88470865219843,0,0,0,0,0,0,0,6.28048677329891,0,0,0,0,0,0,0,0.2708369972261,0,0
"46","4-14-70-19-SE",0,0,0,36.058490997262,9.869048456713,0,0,0,0,0,0,0,0,0,0.143670204341,0,0,0,0,0,0,0,0,0,0.271928052312,0,0,0,0,0,0,0,0,0,13.860358044948,0,0,0,0,0,3.284724415224,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428394619544,0,0,0,0,0,0,0,0.321718306972,0,0
"47","4-14-70-19-SW",0,0,0,51.3807885179523,2.03498820529,0,0,0,0,4.502465406426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213971832952,0,0,0,0,0,0,0,0,0,0.455381905642,0,0,0,0,0,0,0,0.2691413953958,0,0,0,2.787133988155,0,0,0,0,0,0,0,4.502465406419,0,0,0,0,0,0,0,0.26050146905359,0,0.274340874811
"48","4-14-70-2-NE",0,0,0,8.74063436819588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.86887503113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.994578738848,0,0,0,0,0,0,0.0937358968627,0,0,0,0,0,0,0,0,0,0,0,0,28.9626108421333,0,0,0,0,0,0,0,0.195962767959,0,0
"49","4-14-70-2-NW",0,0,0,20.5678428353513,7.48423861266,0,0,0,0,0,0,0,1.218831558388,0,0,0,0,0,0,2.264803992861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.18227436478,0,0,0,0,0,0.019450231696189,4.51829800064,0,0,0,0,0,1.7480459796448,0,0,0,0,0,0,6.80255276858985,0,0,0,0,0,0,0,0,0,0
"50","4-14-70-2-SE",0,0,8.21809844552,3.30090699639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31145038252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4953147425922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31145076263,0,0,0,0,0,0,0,0.888743610796978,0,0
"51","4-14-70-2-SW",0,0,0.0377583900139,15.88513447314,9.951922449567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6733455359101,0,0,0,0,0,15.7864145702428,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7864181841836,0,0,0,0,0,0,0,0.1872664737226,0,0
"52","4-14-70-20-NE",0,0,0,7.841032789356,0,0,0,0,0,0.891797348886,0,0,0,0,0,0.000417664223008,0,0,25.2144449233,0,0,0,0,0,0.890489569038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22579743764,8.35140202664,0.000566374831463,0,0,0,0,0,26.106241945983,0,0,0,0,0,0,0,0.134286137206,0,0
"53","4-14-70-20-NW",0,0,0,9.570058617101,0.650966725673,0,0,0,0,2.09792972438,0,0.1847691912026,1.00153352263,0,0,0.872022954595,0,0,16.4376250248,0,0,0,0,0,2.78575367947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5407585916946,0,0,0,0,0,0,0,18.53555532458,0,0,0,0,0,0,0,0.0512523407079,0,0
"54","4-14-70-20-SE",0,0,0.0412721026773,22.404120001763,13.486954404782,0,0,0,0,5.2361376211898,0,0,0,0,0,0.000619857697033,0,0,14.4951606804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589583335584,0,0,0,0,0,0,4.313247363109,0,0,0,0,0.452563104464,0,0,0,0,0,0,0,24.0445430854057,0,0,0,0,0,0,0,0.30680990519,0,0
"55","4-14-70-20-SW",0,0,0.993570303094,25.8588438053432,20.63116815052,0,0,0,0,2.06158282421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.978246040354,0,0,0,0,0,2.129468591361,0,0,0,0,0,1.06069903652,0,0,0,0,0,0,0,4.19105141558,0,0,0,0,0,0,0,0,0,0
"56","4-14-70-21-NE",0,0,0,0,1.224585375126,0,0,0,0,0.578418492089,0,0,21.843895317778,0,0.6669620338271,0.651847114759,0,0,5.52878421329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51714573655,0,0,0,0,0,0,0,0,0,0,10.019119474493,0,0,0,0,0,0,0,6.7741649885758,0,0,0,0,0,0,0,0.25773849931585,0,0
"57","4-14-70-21-NW",0,0,0,0,0,0,0,0,0,3.44348885210445,0,0,0.181741734722,0,4.07673597155,0.9960472529577,0,0,44.70349936001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.433292263268,0,0.000550062422735,0,0,0,0,0,52.1238820936355,0,0,0,0,0,0,0,0.0404481541177,0,0.301697450064
"58","4-14-70-21-SE",0,0,0,9.39852877384,5.269588033652,0,0,0,0,0,0,0,0,0,2.0079088718578,0.0586693102773,0,0,3.43057340112,0,0,0,0,0,0,3.89018431194,0,0,0,0,0,0,0,0,8.52290739724,0.358248520637,0,0,0,0,5.08534528837,0,0,0,0,0,12.97733510345,0,0,0,0,0,0,0,10.5238278348978,0,0,0,0,0,0,0,0.00973131449927,0,0
"59","4-14-70-21-SW",0,0,0,3.198741268332,11.80111061971,0,0,0,0,0.388088408893,0,1.78041275706,0,0,0,0.0374515482218,0,0,21.93063887789,0,0,0,0,0,0,3.18330943146,0,0,0,0,0,0,0,0,4.0829643391,0,0,0,0,0,0,0,0,0,0,0,5.781810658925,0,0.000186560448765,0,0,0,0,0,22.318725222432,0,0,0,0,0,0,0,0.19656291286802,0,0.183242407356
"60","4-14-70-22-NE",0,0,0,2.483210136206,0,0,0,0,0,0,0,0,4.322622517344,0,0,39.25782850821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27015828901,0,0,0,0,0,0,0.332912969451,0,0,0,0,0,0,0,0,0,0,0,0,39.490302699562,0,0,0,0,0,0,0,0.1263216136446,0,0.261342603665
"61","4-14-70-22-NW",0,0,0,4.10046797905,16.625499151961,0,0,0,0,0.89586284078,0,0,7.70046734867,0,1.01746529812,4.976627960368,0,0,0,0,0,0,0,0,0.353831342701,0,0,0,0,0,0,0,0,0,0,0.0802422994448,0,0,0,0,0,5.67960975112,0,0,0,0,8.187106256263,0,0,0,0,0,0,0,12.569565850376,0,0,0,0,0,0,0,0.17997478687731,0,0
"62","4-14-70-22-SE",1.07276072751,0,0,0,3.532419178774,0,0,0,0,0,0,0,6.128584847,0,0,42.7231430713083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90205415528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7959037988097,0,0,0,0,0,0,0,0,0,0
"63","4-14-70-22-SW",0,0,0,0.00859680873947,9.9878218244983,0,0,0,0,0,0,0,0,0,18.2708423965309,13.1169316985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74332968958,0.105094895855,0,0,0,0,4.182865087602,0,0,0,0,0,0.727258688215,0,0,0,0,0,0,0,35.5706391827488,0,0,0,0,0,0,0,0.0357341652253,0,0
"64","4-14-70-23-NE",0,0,0,0,0,0,0,0,0,7.348120336443,0,1.00295891202,1.4956671635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7271648095473,0,0,0,10.875617602544,0,11.02891283597,0,0,0,0,0,0,0,0,0,0,0,0,0,29.252650774962,0,0,0,0,0,0,0,0.76644845551651,0,0
"65","4-14-70-23-NW",0,0,0,8.384023112636,0,0,0,0,0,2.53048868588,0,0,18.68678318178,0,0,5.518372547347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.953491695,0,0,0,0,0,0.248352338693,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297213571938,0,0,0,0,0,0,0,0.6430814639539,0,0
"66","4-14-70-23-SE",0,0,0,0,0,0,0,0,0,0.556948398027,0,2.586103629366,1.840014374083,0,0,3.11488314533029,0,0,0,23.74198416575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.652969651526,0,0,0,3.167798495181,0,11.855633010297,0,0,0,0,0,0,0,0,0,0,0,0,0,21.326180011508,0,0,0,0,0,0,0,0.33642851099163,0,0
"67","4-14-70-23-SW",0.811490408456,0,0,0,0,0,0,0,0,0,0,0,0.00128531320133,0,0,39.5181967442708,0,0,0,0.0501170286992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.63114400631,0,0,0,0,0,2.33196172139,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7117659027929,0,0,0,0,0,0,0,0.136196573167,0,0
"68","4-14-70-24-NE",0,0,0,0,0,0,0,0,0,1.30912132490236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.137741944199,0,0,0,41.15362574496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4627315854975,0,0,0,0,0,0,0,0.214135328129269,0.00651446828383,0
"69","4-14-70-24-NW",0,0,0,0,0,0,0,0,0,1.8698899121135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83862982636,0,0,0,33.231059318399,0,0,2.73380664574,0,0,0,0,0,0,0,0,0,0,0,0,37.5984693351686,0,0,0,0,0,0,0,0.3355218243894,0.254010245875,0
"70","4-14-70-24-SE",0,0,0,0,0.902638626003,0,0,0,0,16.510988459413,0,0,0.124563343923,1.134092580618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.932199864685,0.0898667209683,0,0,16.662034698217,0,0,0.182706125921,0,0,0,0,0,0,0,0,0,0,0,0,33.329960038998,0,0,0,0,0,0.10288858027,0,0,0,0
"71","4-14-70-24-SW",0,0,0,0,0,0,0,0,0,14.3756637307511,0,2.1150275225542,3.72413058153,0,0,0,0,0,0,19.92906607513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24330028208456,0,0,0,24.697799393355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0734631241079,0,0,0,0,0,0,0,0.0107354763567,0,0
