"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP0","MixedwoodUP10","MixedwoodUP40","Pine0","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Municipal..Water.and.Sewage.","Other.Disturbed.Vegetation","Peat.Mine","Pipeline","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"861","4-21-77-26-SE",0,0,0,0,0,0,4.59670050621,5.36682864079,8.348886926709,0,0,0,0,0,0,0,0,25.0893349912513,0,0,0,7.592247261229,0,0,2.21221139471,0.542828718497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142875772,8.84689683242,0,0,0,0,0,0,0,0,0,0,7.5922462286599,0,0,0,0,0,0,0,0,0,0,0,0.46130741157347,0,0
"862","4-21-77-26-SW",0,0,0,0,0,0,2.509391506301,2.24117445579,0,0,0,0,0,0,0,0,4.76368365666,15.0778609475717,0,0,0,8.46096973807,0,0,0,0,0,0,0,3.2984648145643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.340714711201,1.4164373535692,0,0,0,2.89980182552,0,0,0,0,0,0,8.460969695,0,0,0,0,0,0,0,0,0,0,0,0.1229529866697,0,0
"863","4-21-77-27-NE",0,0,1.33750388058,0,0,0,2.261740285365,3.42081588913,0,0,0,0,0,0,0,0,18.66244012017,0,0,0,0,0.0675760488795,0,0,0,2.069516196148,0,0,0,1.15655273296,5.26131495163,0,0,0,1.5409207038,0,0,0,0,0,0,0,0,0,11.533534170992,0,0,0,0,1.894729224582,3.51884486659,0,0,0,0,0,0,0,0,0,0,0,1.6084968358766,0,0,0,0,0,0,0,0,0,0,0,0.792236262875,0,0
"864","4-21-77-27-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.586831213804,7.0983593435442,0,0,0,0.32208412738596,0,0,0,0,0,0,0,17.708665012473,0,0,0,0,2.7405191527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294827083524,0,0,0,0,0,0,0,0,0,0,0,0,3.06260455317445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","4-21-77-27-SE",0,0,0,0,0,0,0.399718773346,0,0,0,0,0.932364336251333,0,0,0,0,9.4255461909297,5.6410294927383,0,0,0,2.793256495897,0,0,0,0,0,0,0,0.0411521776423,0,0,0,0,12.5512194322,0,0,0,0,0,0,0,0,0,1.94355170353,0,0,0,0,0,6.15606218363,3.456011674332,0,0,0,0,0,0,0,0,0,0,15.344475880134,0,0,0,0,0,0,0,0,0,0,0,0.16768642906505,0,0
"866","4-21-77-27-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8420409821032,9.961570953675,0,0,0,0,0,0,0,0.755658465917,0,0,0.21006079377847,0,0,0,0,0,7.10887380143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0937314967871,0,0,0,0,0,0,0,0,0,0,0,7.10887359544,0,0,0,0,0,0,0,0,0,0,0,0.6750928372437,0,0
"867","4-21-77-28-NE",0,0,0,0,0,0,0,0,0,0,0,0,0.111023499834,0,0,0,2.23976732876161,17.5381241112743,0,0,0,20.6835194201,0,0,0,0,0,0,0,2.2682813172,0,0,0,0,4.89530563894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7176524617,0,0,0,0,0,0,0,0,0,0,25.57882618579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","4-21-77-28-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114803773828,0,0,1.43528650487,0,0,0,18.0598526132,0,0,0,0,0,0,0,3.325312866314,1.68516977179,0,0,0,13.831487631429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48602398521,11.63567886732,0,0,0,2.11624430628,0,0,0,0,0,0,31.891339103062,0,0,0,0,0,0,0,0,0,0,0,0.2495418393535,0,0
"869","4-21-77-28-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6906549147767,28.9349306360533,0,0,0,0,0,0,0,0,0,0,2.329325335266,0,0,0,0,0,0.014708612487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64536508797,2.444613201613,0.00713303885457,0,0,0,0,0,0,0,0,0,0,0.0147086092358,0,0,0,0,0,0,0,0,0,0,0,0.3949513923232,0,0
"870","4-21-77-28-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2962548506155,14.5577168429752,0,0,0,4.80211868163,0,0,0,0,0,0,0,7.152791788993,0,0,0,0,1.0861976907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.549159499115,0,4.78430357624,0,0,0,0,0,0,0,0,0.0961414129479,0,5.88831643906,0,0,0,0,0,0,0,0,0,0,0,0.798316714083685,0,0
"871","4-21-77-29-NE",0,0,9.95380470042,3.41135851575,0,0,0,0,4.26665014758,0,0,0,2.73038404359,0,0,0,1.68759194137,0.00162122526247,0,0,0,0,0,0,0,1.089578818114,0,0,0,1.03471962807,0,0,0,0,20.59753695732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.420310174038,3.97238114399,0,0,0,0,0,0,0,0,0,0,20.59753523465,0,0,0,0,0,0,0,0,0,0,0,0.22099166252019,0,0
"872","4-21-77-29-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.950422265368,1.289697368741,0,0,0,0,0,0,0,0.516053485791,0,0,0,0.7251073740037,0,0,0,0,23.56465975063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.19503703318,0,0,0,0,0,0,0,0,0,0,23.56465987214,0,0,0,0,0,0,0,0,0,0,0,0.61267522988609,0,0
"873","4-21-77-29-SE",0,0,0,0.975108480089,0,0,0,0,0,0,0,0,0,0,0,0,26.2463031654173,2.221988509019,0,0,0,0,0,0,4.142661376836,0,0,0,0,4.225730298636,0,0,0,0,13.68313352638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052481213185,10.327723887781,1.30589198245,0,0,0,0,0,0,0,0,0,0,13.68313407065,0,0,0,0,0,0,0,0,0,0,0,0.347028736646,0,0
"874","4-21-77-29-SW",0,0,0,0,0,0,0,0,0,0,0,2.637652510543,0,0,0,0,17.210408483399,2.630474149982,0,0,0,11.1509164639089,0,0,0.428797179346,0,0,0,0,3.205219262197,0,0,0,0,4.90142947979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5353860957428,2.523888958616,20.492747277834,0,0,0,0,0,0,0,0,0,0,16.0523445297429,0,0,0,0,0,0,0,0,0,0,0,0.0556402895495,0,0
"875","4-21-77-3-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9399039463611,1.70825463011,0,0,0,0,0,0,0,0,0,0,0,0.260270781986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187083372464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4823273614774,0,0
"876","4-21-77-3-NW",0,0,0,0,0,0,0,2.54562900221,0,0,0,0,0,0,0,0,35.068240288664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.841197994546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78938729689234,0,0.300396156701
"877","4-21-77-3-SE",0,0,0,0,0,0,0,1.6056516444118,0,0,0,0,0,0,0,0,59.5597986717664,0.152032886055,0,0,0,0,0,0,0,0,0,0,0,4.04816698138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2029145487559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183043497641,0,0
"878","4-21-77-3-SW",0,0,0,0,0,0,0,9.6522439676659,0,0,0,0,0,0,0,0,26.3466263448764,0.98129684992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.166849758381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3811521422458,0,0
"879","4-21-77-30-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87480263256,46.410612304061,2.415062827623,0,0,0,0.444448652709,0,0,0,0,0,0,0,13.052145455157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426148886365,0,0,0,0,0,0,0,0,0,0,0,0,0.444447778737,0,0,0,0,0,0,0,0,0,0,0,1.23805039891556,0,0
"880","4-21-77-30-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368162352487,0,0.658614857954,2.46063927977,0,0,0,8.47582738997,0,0,0,0,0,0,0,3.94422132476,0,0,0,0,29.209919090904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2220260510364,0,0,0.084454951884,0,0,0,0,0,0,0,37.685748695183,0,0,0,0,0,0,0,0,0,0,0,0.22347350167435,0,0
"881","4-21-77-30-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004010905439121,0,3.7616697520014,34.258727770038,0,0,0,15.0898815591476,0,0,0,0.2442684681949,0,0,0,10.3958330502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49965696852,0,0,0,0,0,0,0,0,0,0,0,0,15.0898821131753,0,0,0,0,0,0,0,0,0,0,0,0.100790525731,0,0
"882","4-21-77-30-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114054857809,0,1.452547061781,5.04492120886373,0,0,0,14.819574000963,0,0,0,3.41484193422993,0,0,0,8.58848968788,2.2512221842872,0,0,0,2.431814657108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4078841449007,5.25305474304753,0,0,0,0,0,0,0,0,0,0,17.251388831696,0,0,0,0,0,0,0,0,0,0,0,0.2484327361491,0,0
"883","4-21-77-31-NE",0,0,1.47182325452,0,1.73609424775,0,0,0,0,0,0,0,0,0,0.000861924621782,0,0,0,0,0,0,13.86816604259,0,0,0,3.76333641379234,11.25492470641,0,0,0,0,0,0,0,0.98028336776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9915618161883,9.7175572702,0,0,0,0,0,0,0,0,0,0,14.848448320195,0,0,0,0,0,0,0,0,0,0,0,0.59941115307723,0,0
"884","4-21-77-31-NW",0,0,0,0,0,0,0,0,0,0,0,3.487385644,10.286386842122,0,0.0006656423715,0,0,0,0,0,0,25.661114243081,0,0,0,15.029287280138,0,0,0,0,0,0,0,0,4.02643379211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5816197209822,0,0,0,0,0,0,0,0,0,0,0,29.68754869293,0,0,0,0,0,0,0,0,0,0,0,0.2049105769083,0,0
"885","4-21-77-31-SE",0,0,0,0,0,0,0,0,0,0,0,0.996291231941,1.01838148036,0,0,5.81633899921,13.69496313526,0.381707549599,0,0,0,21.8706383751,0,0,0,0.249890843463,9.21097318781,0,0,5.9706967052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0835935679,0.001296871152,0,0,0,0,0,0,0,0,0,0,21.8706395611,0,0,0,0,0,0,0,0,0,0,0,0.493872232065713,0,0
"886","4-21-77-31-SW",0,0,0,0,0,0,0,0,0,0,0,0,8.63660736645681,0,0,0.0583749670163,0,2.39543722968,0,0,0,2.20576371022205,0,0,0,0,0,0,0,0,2.53837467729,0,0,0,22.207537803646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25978430467,0,0,0,2.46496157375,0,0,0,0,0,0,0,24.413299580865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","4-21-77-32-NE",0,0,0,0,0,0,0,0,2.06533727945,0,0,1.067895513089,5.8106823590005,0.541842795945,0,0,1.56017803575,0,0,0,0,10.3182814804,0,0,0,7.734739343854,0,0,0,0,0,0,0,0,10.851097127677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72655255648,1.8526548932,0,0,0,0,0,0,0,0,0,0,21.16937813512,0,0,0,0,0,0,0,0,0,0,0,0.1397555713006,0,0
"888","4-21-77-32-NW",0,0,0,0.95442404083,4.566027477524,0,0,0,0,0,0,1.050545589981,0.472263287813,0,0,0,1.395353033417,0,0,0,0,2.713510921457,0,0,0,3.293814665196,0.610373764677329,0,0,0,0,0,0,0,28.6900489388099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510395925298,11.3419335451981,0,0,0,0,0,0,0,0,0,0,0,31.4035617425935,0,0,0,0,0,0,0,0,0,0,0,0.28481092781471,0,0
"889","4-21-77-32-SE",0,0,0,0,0,0,0,0,0,0,0,0,4.49592541181,0,0,0,0,2.31135321612,0,0,0,2.30739422613,0,0,0,11.604441861529,0,0,0,0,0,0,0,0,25.47875021886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.068507807966,0.398446635305,0,0,0,0,0,0,0,0,0,0,27.7861445867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","4-21-77-32-SW",0,0,0,0,0,0,0,0,0,0,0,0,2.89995673875,0,0,0,17.918519399745,0,0,0,0,6.8119180515,0,0,4.25218159696,0,0,0,0,0.52377863775851,0,0,0,0,16.99550182877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43068742087,5.75882492287,0,0,0,0,0,0,0,0,0,0,23.80742245087,0,0,0,0,0,0,0,0,0,0,0,0.0988261121546,0,0
"891","4-21-77-33-NE",0,0,0.546301905919706,1.28178457547,0,0,0,0,0,0,0,1.17021787936832,0.49805339258283,0,0,0,27.744992122096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1265500687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.165630750514,2.94150425153,0,0,0,0,0,0,0,0,0,0,12.1265495612,0,0,0,0,0,0,0,0,0,0,0,0.3734064514731,0,0
"892","4-21-77-33-NW",0,0,0,0,0,0,0,0,1.3353370315,0,0,0.841209953041759,5.525346954102,0.0756810900531,0,0,3.69313030319097,0,0,0,0,0,0,0,0,9.32721786772414,0,0,0,0,0,0,0,0,24.008464373999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53845797981,0,0,0,0,0,0,0,0,0,0,0,24.008464364899,0,0,0,0,0,0,0,0,0,0,0,0.49540811333268,0,0
"893","4-21-77-33-SE",0,0,0,0,0,0,0,0,0,0,0,0,16.52751136447,0,3.2580348837e-05,0,11.71345597289,12.312415292192,0,0,0,2.13110412947,0,0,2.19441085279,0,0,0,0,0,0,0,0,0,7.640826311755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.704101718128,1.544110177569,0,0,0,0,0,0,0,0,0,0,9.771930123258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894","4-21-77-33-SW",0,0,0,0,0,0,0,0,0,0,0,3.53616958186,0,0,0.00168637388809,0,0.0252953096616,1.05500374004,0,0,0,0,0,0,0,4.153036422314,0,0,0,0,0,0,0,0,26.270376419645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9357715693819,4.8321790462962,0,0,0,0,0,0,0,0,0,0,26.270376629801,0,0,0,0,0,0,0,0,0,0,0,0.1564793412421,0,0
"895","4-21-77-34-NE",0,0,5.08650987071726,0,0,0,0,0.9813497107884,2.50970625504,0,0,0,1.185695002187,0,1.20375168033e-07,4.0398588019734,10.3664225746946,0,0,0,0,0.00986446345369,0,0,0,0.189839539488,0,0,0.697833548283314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7074706780907,0,0,0,0,0.616268580212,0,0,0,0,0,0,0,0,0,0,0,0,0.00986469242475,0,0,0,0,0,0,0,0,0,0,0,0.697741342112686,0,0
"896","4-21-77-34-NW",0,0,1.91547898985,0.26575135675192,0,0,0,0,0,0,0,3.47436469929614,2.500894740771,0,0.000985751775351,0,0,0,0,0,0,5.45629714255,0,0,5.56120292762659,4.276181740584,0,0,0,0,0,0,0,0,4.175123701199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17323893455,0,0,0,0,0,0,0,0,0,0,0,9.631419773945,0,0,0,0,0,0,0,0,0,0,0,0.3909663721704,0,0
"897","4-21-77-34-SE",0,0,1.04273427925,0,0,0,0,2.04056231513,0.761047572025,0,0,0,2.22461552911,0,1.68119672921,0,7.990598957157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.726823357967,0,0,0,0,0.29582713674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898","4-21-77-34-SW",0,0,0,0,0,0,0,0,0,0,0,0,7.6010327618214,0,0.000789094708209,0,5.39434678521,0,0,0,0,17.5381461414,0,0,2.17068623939,0.0888828212628,0,0,0,0,0,0,0,0,0.0105553307328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10007198372,0,0,0,1.18413882331,0,0,0,0,0,0,17.5487011089343,0,0,0,0,0,0,0,0,0,0,0,0.151950205577,0,0
"899","4-21-77-35-NE",0,0,0,0,1.52422182639,0,0,0.0720729345188,10.5141151409906,0,0,1.48204857298,0,0,0,0.127942704827,0.0323087559269,0,0,0,0,5.03230115509,0,0,0,9.274540384853,0.148696669445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61077748994,0.119755836225,0,0,0,0,0,0,0,0,0,0,5.03230111645,0,0,0,0,0,0,0,0,0,0,0,0.58989166094452,0,0
"900","4-21-77-35-NW",0,0,13.171882745781,0,0,0,0,7.10139536556837,12.0408077953968,0,0,0,0,0,0,10.8385226585092,3.32922788168909,0,0,0,0,0,0,0,0,1.26275810125,1.04699226327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.006193814746,0,0,0,0,0.0124111806848,2.133511249561,1.6907400351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6597895079932,0,0
"901","4-21-77-35-SE",0,0,0,0,0,0,0.896878209307,0,0.822825651531,0,0,3.78189808243,2.683967241813,1.10229148027,0,0,0,0,0,0,0,19.241961402993,0,0,0,11.51181013005,0.758025168409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3967913453319,4.56981247134,0,0,0,0,0,0,0,0,0,0,19.241962120614,0,0,0,0,0,0,0,0,0,0,0,0.0153562501222,0,0
"902","4-21-77-35-SW",0,0,5.7000769210858,0,0,0,16.9343431076,0,1.3162382111,0,0,1.68017697927,0,0,0.000160540880609,5.53920025219,7.290512254532,0,0,0,0,8.20513978644,0,0,0,0.480262076289,5.19240017127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1582394781,0,0,0,0,0.00952201340069,0,0,0,0,0,0,0,0,0,0,0,0,8.20514042037,0,0,0,0,0,0,0,0,0,0,0,0.283719636377,0,0
"903","4-21-77-36-NE",0,0,10.983828432154,3.03575530411401,0,0,12.5383592536224,0,35.6063925066474,0,0,0,0,0,0,0,0,0.300242568108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13481868796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481975129043,0,0
"904","4-21-77-36-NW",0,0,3.787513309267,2.3668182406,0,0,13.3522778786792,0,7.01497825234747,0,0,0,0,0,0,0,0,0,0,0,0,24.54999403108,0,0,0,14.0018904802254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494694831138,0,0,0,0,0,0,0,0,0,0,0,24.5499942891,0,0,0,0,0,0,0,0,0,0,0,0.47567139286074,0,1.000905542451
"905","4-21-77-36-SE",0,0,7.330518308262,10.713269077377,0,0,0,9.5495995443455,3.312213797589,0,0,0,0,0,0,0,2.66474696257,0.0490084972612,0,0,0,5.28992173206,0,0,0,0.783130606368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13798541216,0,0,0,0,0,0,0,0,0,0.631373079318,0,0,0,0,0,0,0,0,0,0,0,5.28992138936,0,0,0,0,0,0,0,0,0,0,0,0.0600853989103,0,0
"906","4-21-77-36-SW",0,0,0.847894239736,1.81987136575,0,0,0,0.631197670611,2.10740904853,0,0,0,0.0110189036643,0,0.000235917696583,0,0,0,0,0,0,46.799966935676,0,0,0,5.83813895061788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.649576585986,0,0,0,0,0,0,0,0,0,0,0,46.79996639378,0,0,0,0,0,0,0,0,0,0,0,0.02838250708195,0,0
"907","4-21-77-4-NE",0,0,1.04945999956,0,0,0,0,31.03798419926,0,0,0,0,0,0,0,0,17.521862175987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.132955479615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88254152823,0,0
"908","4-21-77-4-NW",0,0,6.130219829454,0,0,0,0.389121879855,21.1999185204591,0.0956613138364,0,0,0,0,0,0,0,3.714928310431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.559996854374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8633812888642,0,0
"909","4-21-77-4-SE",0,0,1.57529820506,0,2.98461208662,0,0,9.624405666561,11.798685796868,0,0,0,0,0,0,0,20.9588395185154,4.68546403605,0,0,0,0,0,0,0,0,0,0,0,3.50668603436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.327770514966,0,0,0,0,0,0,0,0,0,0,0.794701852622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4823098367783,0,0
"910","4-21-77-4-SW",0,0,5.55605144769,0,0,0,0,19.3778193237169,5.297741926046,0,0,0,0,0,0,0,2.543255872215,0,0,0,0,0,0,0,0,0,0,0,0,0.170509460773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8026298114307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316961265977,0,0
"911","4-21-77-5-NE",0,0,0,0,0,0,0,13.076965722632,0,0,0,0,0,0,0,0,21.3896560437118,0.891169577862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2372222830295,0,0,0,0,0,0,0,0,0,0,0.12094086597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4822398297023,0,0
"912","4-21-77-5-NW",0,0,0,0,0,0,0,2.94897275085,0,0,0,0,0,0,0,0,8.9913711562747,47.36131238884,0,0,0,0,0,0,0,0,0,0,0,0.4592082481201,1.53153316072,0,0,0,0,0,0,0,0,0,0,0,0,0,4.488577283301,0,0,0,0,0,0,0,0,0,0,0.552830509151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6204170925858,0,0
"913","4-21-77-5-SE",0,0,2.2363500065872,0,0,0,0,22.722270533786,0,0,0,0,0,0,0,0,6.01491355869,0.443230732589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.930360847095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914","4-21-77-5-SW",0,0,0,0,0,0,0.3638113882869,2.9040067563418,0,0,0,0,0,0,0,0,40.7691572234859,2.90389948449,0,0,0,0,0,0,0,0,0,0,0,0,3.136804632131,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3320598999112,0,0,0,0,0,0,0,0,0,2.38882367551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","4-21-77-6-NE",0,0,0,0,0,0,5.006104153546,17.792984658737,0,0,0,0,0,0,0,0,11.408479029473,2.17454319648,0,0,0,0,0,0,0,0,0,0,0,2.43201052836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.028727707002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960667073928,0,0
"916","4-21-77-6-NW",0,0,0.43020894359407,0.525249112057394,0,0,1.765830486685,9.7522923204408,0,0,0,0,0,0,0,0,37.7988565159378,2.82923941638,0,0,0,0,0,0,0,8.676724089298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14363434568101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4950378992153,0,0
"917","4-21-77-6-SE",0,0,0,0,0,0,2.1948618296623,7.24608816761,0,0,0,0,0,0,0,0,4.5726302526953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.287429580642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4670683705725,0,0
"918","4-21-77-6-SW",0,0,0,0,0,0,0.2521034451165,12.5745796427431,0,0,0,0,0,0,0,2.49077238699641,8.004381310502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6733455426344,0.597260849551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","4-21-77-7-NE",0,0,0,1.5615933359,0,0,0,0,0,0,0,1.20595528302,0,0,0.00108249725601,0,0.19911513301146,27.5405105759489,0,0,0,0,0,0,0,1.31368833155,0,0,0,0,0.405585143515,0,0,0,10.5781600755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4833922136,0,0,0,0,0,0,0,0,0,0,0,10.5781599136,0,0,0,0,0,0,0,0,0,0,0,0.63379687643238,0,0.135214084744
"920","4-21-77-7-NW",0,0,0,0,0,0,0,0,0,0,0,0.532771465723,0,0,0,0,23.9067232952753,12.9636532714855,0,0,0,0,0,0,0,0.877216911446,0,0,0,1.62458913943,2.49781569565835,0,0,0,0.0784200366961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7600673959884,0,0,0,3.582656280104,2.48788571304,0,0,0,0,0,0,0.0784200500071,0,0,0,0,0,0,0,0,0,0,0,0.272467309821,0,0
