"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","NA.","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"3020","4-21-88-6-SW",0,0,41.6011843044095,0,0,0,0,8.97938324639256,6.32198106850824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69398457793936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428283133742,0,0,0,0,0.57131206755631,0,0,0.431077959949
"3021","4-21-88-7-NE",0,0,31.5110771933053,7.874726411864,0,0,0,0.424219555298,9.741587472978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542423364669,0,0,0,0,0,0,0,0
"3022","4-21-88-7-NW",0,0,0,12.3164404544401,0,0,0,27.856941244696,10.5005990987199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464303327036,0,0,0
"3023","4-21-88-7-SE",0,0,25.37220618387,1.63463083347,0,0,0,0,32.68770208593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582764383195,0,0,0,0,0.3967745104287,0,0,0
"3024","4-21-88-7-SW",0,0,24.0457203084955,3.393577661038,0,0,0,0.504940092952,28.895960149846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6208513223147,0,0,0
"3025","4-21-88-8-NE",0,0,26.95693720967,10.3268155744,0,0,0,8.78345725479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385741457521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403318418942917,0,0,0
"3026","4-21-88-8-NW",0,0,6.9871277905831,14.1636454262344,2.38880523716,0,0,16.9723596241,1.44197224078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607432518586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3001008503674,0,0,0,0,0.26863860149196,0,0,0.431353696301
"3027","4-21-88-8-SE",0,0,0,19.29555046303,0,0,0,0,14.86538755666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414644781950231,0,0,0
"3028","4-21-88-8-SW",0,0,8.87554571864,8.448749466849,0,0,0,0,34.44567561787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276788892557,0,0,0
"3029","4-21-88-9-NE",0,0,0.740612292272,8.4753832370107,2.99531635796,0,0,0,35.352687202771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3030","4-21-88-9-NW",0,0,4.821745081658,9.00003114879,0,0,0,0,22.653709121526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608420990983,0,0,0.169496567752
"3031","4-21-88-9-SE",0,0,22.53530437736,1.08977076984,0.751752476243,0,0,0,37.9231951086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483823075776,0,0,0
"3032","4-21-88-9-SW",0,0,3.681468709544,6.33777492898,0,0,0,0,40.8874056005577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4934795414497,0,0,0
"3033","4-21-89-1-NE",0,0,14.0137052047997,7.33501936504,0,0,0,0,9.337655605674,0,0,6.33047119678792,0,0,0,0,0,9.62186404833,0,0,0,0,0,3.30099164861,1.1109623508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766381590283,0,0,0,0,6.54865876003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99898568214
"3034","4-21-89-1-NW",0,0,11.7496464297223,6.458684073872,0,0,0,0,42.77992256801,0,0,0,0,0,0,0,0,2.94342511182,0,0,0,0,0,0.90106519326,0,0,0,0,0,0,0,0,0,0,0,0.498414605051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482871605735,0,0,0
"3035","4-21-89-1-SE",0,0,14.3942915283694,2.8564741067674,0,0,0,0.755696753028,10.7110448100695,0,0,8.96475597570716,0,0,0,0,0,0.892015111072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88430463901807,0,0,0,0,0,2.793012154744,0,0,0,0,0,2.0168274924,1.90754137934438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419673513979,0,0,0
"3036","4-21-89-1-SW",0,0,45.6090467617781,0.935549957144,0,0,0,3.5252068729,10.5516479789738,0,0,0,0,0,0,0,0,1.58453467412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19505467823,2.22629799453,0,0,0,0,0.390747627494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4949619473114,0,0,0
"3037","4-21-89-10-NE",0,0,1.64208409891847,0,0,0,0,0,1.404854790597,0,0,0,0,0,0,0,0,3.539415248824,0,0,0,0,0,0,0,0,0,0,0,3.09767062516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306459378301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038","4-21-89-10-NW",0,0,17.6825448858,0,0,0,0,0,3.233149895274,0,0,0,0,0,0,0,0.0229219421557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3039","4-21-89-10-SE",0,0,26.66572433296,0,0,0,0,10.99893029807,7.1921205572,0,0,0,0,0,0,0,0,4.895461512756,0,0,0,0,0,0,0,0,0,0,3.16458037379,2.66442449792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28811057132876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634487882647,0,0,0,0,0,0,0,0.201000558423
"3040","4-21-89-10-SW",0,0,30.3902509543882,4.687429984913,0,0,0,12.1340330526,1.290731171158,0,0,0.635704502849,0,0,0,0,11.6871300920793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3041","4-21-89-11-NE",0,0,15.620052136617,16.741531324728,0,0,0,4.59533052111,10.34800804242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33501577156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105289114851,0,0,0
"3042","4-21-89-11-NW",0,0,13.2522090548647,2.547017461528,0,0,0,0.536462637514,39.3110267440285,0,0,0,0,0,0,0,0,0.8639500908859,0,0,0,0,0,0,0,0,0,0,0,7.026842068638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341469370226,0,0,0,0,0.0910456592218,0,0,0.240165471855
"3043","4-21-89-11-SE",0,0,22.752271666876,7.59133355658,0,0,0,0,5.1941375093705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289133536888,0,0,0
"3044","4-21-89-11-SW",0,0,24.668651224699,0.0165506247684,0,0,0,9.635327654863,21.625709375814,0,0,0,0,0,0,0,0,7.9172646019921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164123909236,0,0,0,0,0,0,0,0
"3045","4-21-89-12-NE",0,0,18.97988536193,3.12024505517,0,0.251396461879,0,0,0,0,0,0,0,0,25.6662017021217,0,0,0.31891187819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.180182566972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3046","4-21-89-12-NW",0,0,5.9045386244699,9.46826632664041,0,0,0,18.64850005144,0.951701229012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177930678918,0,0,0
"3047","4-21-89-12-SE",0,0,20.8475485771582,7.037866382261,0,0,0,0,5.40037978926,0,0,0,0,0,16.8761489665114,0,0,4.08380895318,0,0,0,0,0,1.87755879701,0,0,0.00176743933093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365509515845,0,0,0,0,0,4.02534803353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3048","4-21-89-12-SW",0,0,25.3129348021342,17.0589877054876,0,0,0,0,4.3427590736485,0,0,0,0,0,0,0,0,0.33171234093,0,0,0,0,0,5.79383101245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86869371788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49406556921723,0,0,0
"3049","4-21-89-13-NE",0,0,3.222528387836,1.35231477849,0,0.233472596173,0,7.45054665819555,4.26442829806,0,0,2.25873757776559,0,0,6.18732711960731,0,0,1.53832217193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36316893959576,0,0,0,0,0,0,0,0,0,0,1.81699213427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3050","4-21-89-13-NW",0,0,21.358332347561,2.3425583872726,0,0,0,4.04969324388,0,0,0,0,0,0,0,0,0,0.740616935254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22190442231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3051","4-21-89-13-SE",0,0,34.3627538210306,6.88678461193684,0,0,0,0,1.38583190864991,0,0,0.1175969236675,0,0,0.87707785938044,0,0,1.15347770001763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3052","4-21-89-13-SW",0,0,23.0026495858918,0.7534047811154,0,0,0,39.8003160147279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3053","4-21-89-14-NE",0,0,34.75410428312,13.190865481279,0,0,0,15.1370591222,0,0,0,0,0,0,0,0,0,0.246755598801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982413981788,0,0,0,0,0.326664314731,0,0,0
"3054","4-21-89-14-NW",0,0,41.591727355133,3.95916684274,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3506260377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943560384179,0,0,0,0,0,0,0,0.247014461581
"3055","4-21-89-14-SE",0,0,35.4347622410132,14.9189134840987,0,0,0,5.92135348071905,0.62059774856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43694810642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220133682581,0,0,0
"3056","4-21-89-14-SW",0,0,13.6131992284711,6.009116701855,0,0,0,0,28.9638484892936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7846730263082,0,0,0,0,0,0,0,0
"3057","4-21-89-15-NE",0,0,21.729961886623,0.0277540713639,0,0,0,0,7.4147055443815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3058","4-21-89-15-NW",0,0,6.800074438385,5.63290137488,0,0,0,3.26193256085,32.665271594559,0,0,0,8.9051529858,0,0,0,0,3.16789547928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3059","4-21-89-15-SE",0,0,0.973847110462,1.46824412852,0,0,0,0,10.699368530812,0,0,0,0,0,0,0,0,5.721276257484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072001383557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3060","4-21-89-15-SW",0,0,0,0,0,0,0,0,27.2400750217243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3061","4-21-89-16-NE",0,0,8.39539636947,8.41721035257,0,0,0,0,6.41270314459,0,0,0,20.071011157611,0,0,0,0,6.974860357802,0,0,0,0,0,3.83818515729,0.180760046791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683995370549,0,0,0,0,0,0,0,0,0
"3062","4-21-89-16-NW",0,0,28.9781221664816,3.532875413551,0,0,0,0,8.832792789504,0,0,6.74713150378,0,0,0,0,0,2.066776219108,0,0,0,0,0,5.605942078279,1.53027930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69583128492561,0,0,0,0,0.73043783821603,0,0,0
"3063","4-21-89-16-SE",0,0,4.757550664553,1.23240080774,0,0,0,0,42.5750753732878,0,0,0,0.192253283651,0,0,0,0,8.46914176548,0,0,0,0,0,1.13838372656,0,0,0,0,0,0.527456294975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91089254602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039617827837,0,0,0
"3064","4-21-89-16-SW",0,0,23.7032523032415,3.243144677679,0,0,0,0,1.4432553020654,0,0,0,0,0,0,0,0,21.595851556971,0,0,0,0,0,0.0323456185788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44221215406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28990355411985,0,0,0
"3065","4-21-89-17-NE",0,0,24.235904149621,1.35654843017,0,0,0,4.12012449139,2.750586860418,0,0,0,0,0,0,0,0,6.276193935192,0,0,0,0,0,18.6336124995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685387949526,0,0,0,0,0.872392434468677,0,0,0
"3066","4-21-89-17-NW",0,0,22.2754260293376,3.71359494347,0,0,0,3.128510083839,4.34227491835,0,0,2.876946444569,0,0,0,0,0,7.922561057113,0,0,0,0,0,0,1.581412604777,0,0,0,0,0.0131189331907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43503227458102,0,0,0,0,0.49826819987109,0,0,0.00246103133479
"3067","4-21-89-17-SE",0,0,41.9343425451711,1.563409495788,0,0,0,0,11.704521807982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5406222462101,0,0,0,0,0.0820600366692,0,0,0
"3068","4-21-89-17-SW",0,0,35.741947552906,5.09698564306609,0,0,0,4.7909415568612,2.12892476523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672530428451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0506637855469,0,0,0,0,0,0,0,0.00776311572004
"3069","4-21-89-18-NE",0,0,42.003869346643,0.617804511643,0,0,0,0,7.48566192232,0,0,0.117679199271,0,0,0,0,0,0.0427609836284,0,0,0,0,0,0,6.6892336988,0,0,0,0,0.405794864591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6849795786147,0,0,0,0,0.20977020274,0,0,0
"3070","4-21-89-18-NW",0,0,29.77160062451,2.43866312039,0,0,0,0,3.39151209109557,0,0,0,0,0,0,0,0,13.3367270606897,0,0,0,0,0,0,0,0,0,0,0,2.331213810177,0,0,0,0,0,0,0.183875492768,0,0,0,0,0,0,0.245912084921,0,0,0.4079083685452,0.933877603855,0,0,0,0,0,0,0,0,0,0.245912084918,0,0,0,1.71518763561,0,0,0,0,0.093152114231344,0,0,0.00379594199072
"3071","4-21-89-18-SE",0,0,24.42065269581,3.752807145088,0,0,0,0.07849601102107,30.931091231589,0,0,0,0,0,0,0,0,0.872704736774,0,0,0,0,0,0,0,0,0,0,0,2.685350870352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03497404672676,0,0,0,0,0,0,0,0
"3072","4-21-89-18-SW",0,0,7.01112728816,18.2060957567,0,0,0,0,35.5298062188187,1.050200806521,0,0,0,0,0,0,0,0.2422224133762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5270356449686,0,0,0,0,0.285984610244,0,2.260932880699,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311133687218,0,0,0,0.0687680372599,0,0,0,0,0.4945082345315,0,0,0
"3073","4-21-89-19-NE",0,0,7.171323133629,15.3866965114,2.876277905991,0,0,9.20817265888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71109442206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651852007294,0,0,0,0,0,0,0,0
"3074","4-21-89-19-NW",0,0,19.3374118984882,4.193294092373,24.30993762816,0,0,0,2.405956079018,3.275171851539,0,0,0,0,0,0,0,4.74427740185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197232101794,0,0,0,0,0,0,0,0,0,0,3.116386438928,0,0,0,1.1255819083498,0,0,0,0,0.126137992656,0,0,0.186129843722
"3075","4-21-89-19-SE",0,0,13.471409575125,2.36148357292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2330144681027,0,0,0,0,0,0,16.5859985229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067602999735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3076","4-21-89-19-SW",0,0,2.9578058616935,4.00629327138,0,0,0,0,3.979226322596,5.67036531245,0,0,0,0,0,0,0,37.866014402546,0,0,0,0,0,0,0.253513615344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502427585559,2.302300359114,0,0,0,0,0,0,0,0,0,5.67036531245,0,0,0,0,0,0,0,0,0.0596661928253,0,0,0.0588850014466
"3077","4-21-89-2-NE",0,0,29.1026458807141,26.297423723383,0,0,0,0,2.53253920126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3078","4-21-89-2-NW",0,0,19.55008388432,0,0,0,0,6.504484810782,12.150544745203,0,0,0,0,0,0,0,0,0.000487255133613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3079","4-21-89-2-SE",0,0,44.7547277246808,13.004989145722,0,0,0,1.42660554835,6.6768366574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3080","4-21-89-2-SW",0,0,34.1367151876303,0,0,0,0,9.89255155244,22.9884281626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114966296256845,0,0,0
"3081","4-21-89-20-NE",0,0,21.575147106255,1.45137598022,0,0,0,1.82509010973,7.76469512963,0,0,0,0,0,0,0,0,8.61582875618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313370945332,0,0,0,0,0,16.666992714288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876065792297,0,0,0,0,0.74200258529,0,0,0.222236534144
"3082","4-21-89-20-NW",0,0,7.07354489518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34363172636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.080682251406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06335861693,0,0,0,0,0,0,0,0
"3083","4-21-89-20-SE",0,0,0.303649982897,0.374758865473,6.15349344432,0,0,0,16.409620070055,0,0,0,0,0,0,0,0,0.72698856783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6427298139911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549476896118,0,0,0
"3084","4-21-89-20-SW",0,0,7.18694018477,0.888631548285,0,0,0,0,12.78555627854,0,0,0,0,0,0,0,0,0.189629204543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.936461520109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333533186897,0,0,0,0,0.0104152811832,0,0,0.196863318142
"3085","4-21-89-21-NE",0,0,10.9288226585964,2.84132578981,0,0,0,0,2.51089624358,0,0,0,3.32182718230708,0,0,0,0,2.90159852984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149475744152359,0,0,0
"3086","4-21-89-21-NW",0,0,0,0,0,0,0,0,1.59882623346511,0,0,0,0.000288698480733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6297981152897,0,0,0,0,0.00012812004637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427539963424,0,0,0,0,0.453618107288165,0,0,0
"3087","4-21-89-21-SE",0,0,2.123380575541,2.24352033704,0,0,0,0,0,0,0,0,37.68984518255,0,0,0,0,2.4188188435102,0,0,0,0,0,0,0,0,0,0,0,0.43161544713,0,0,0,0,0,0,0,0,0,0,0,0.445854488106,0,0,0,0,0,0,0,0,0,0,1.185518878805,0,0,0,0,0,0,0,0.191975176495,0,0,0,0,0,0,0,0,0
"3088","4-21-89-21-SW",0,0,6.4269642868144,0,0.351907363642,0,0,0,0,0,0,0.00811871519564,0,0,0,0,1.398895943896,3.40185801051553,0,0,0,0,0,0.00462005855541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.424274029021,0,0,0,0,0,0,0,0,0,0,3.47065629766456,0,0,0,0,0,0,0,2.339374181751,0.240488502578,0,0,0,0,0.0787725863447,0,0,0
"3089","4-21-89-22-NE",0,0,11.170331335501,16.9566656938953,2.3981058203099,0,0,0,8.453941461727,0,0,10.0741749548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.950722143528,0,0,0,0,0,1.32010087237,0,0,0,0,0.5423651028185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2173709930839,0,0,0
