"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"2372","5-3-93-36-NW",0,0,17.1000625307658,2.59500624731506,0,0,0,23.0035865139098,0.1784942498642,0,0,0,1.35753812676,0,0,0,0,0,0,0,0,0,0,0,0.991955386177,0,0,0,0,0,0,0,0,0,2.648840778176,0,0,14.7505289774794,2.49401873721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06028926805384,0,0
"2373","5-3-93-36-SE",0,0,0,0,0,0,0.16178385388966,19.3248843987619,3.01336527382504,0,0,0,3.12353826766,0,0,0,6.71242851049,4.646662743733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3216688717,0,0,26.3110266445976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26930772770197,0,0
"2374","5-3-93-36-SW",0,0,2.8432960657153,0,0,0,0,17.7452323763743,7.534882619351,0,0,0,0,0,0,0,5.07661023605276,8.924790696422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.101345392877,0.00386698323787,0,0,0,0,0,0,0,0,0,0,1.08898063859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4458318401394,0,0
"2375","5-3-93-4-NE",0,0,0,1.55416013167,0.528941435274,0,0,7.986605492457,7.21364576113,0,0,0,0,0,0,0.0881384441659,0,11.441885998512,0,0,9.4723620674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02925662605,0.465909913981,0,0,0,0,0,0,0.92650065371,0,0,0,0,0.786281101471,0,0,0,0,0,9.47236207295,0,0,0,0,0,0,0,0,0.79871677323334,0,0
"2376","5-3-93-4-NW",0,0,0.597220737504,0.427895149909,0,0,0,0,0.11526406269,0,0,0,0,0,0,0,4.19283076454,29.681899452909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45567853182,16.100282670054,0,0,0,0,0,0,0,2.73781596067,0,0,0,0,0,0,0,0,0,0,0,0,0.0745498375961,0,0,0,0,0,0.575285819971582,0,0
"2377","5-3-93-4-SE",0,0,0,0.489823027164,1.89225555501219,0,0,0,4.06973435471,0,0,0,0,0,0,0.278627970378092,0,0,0,0,32.115530702804,0,0,0,0,0.122209036401,0,0,0,0,0,0,0,0,0,0,0,0.313565893549,0,0,0,0,0,0,0,1.328610613121,24.850177156672,0,0,0,0,0,0,0,0,0,32.115530590315,0,0,0,0,0,0,0,0,0.790022181714754,0,0
"2378","5-3-93-4-SW",0,0,18.9439280082282,5.922396391173,0.01802447327299,0,0,12.531891237293,0.270226592452,0,0,0,0,0,0,0.1163809000808,0.529485726352,0.0572807426057,0,0,9.574618019543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523753476019,0,0,0,0,0,0,0,1.81200626692,10.2405793591727,0,0,0,0,0,0,0,0,0,9.574617964882,0,0,0.258831498237,0,0,0,0,0,1.32122680389602,0,0
"2379","5-3-93-5-NE",0,0,12.3261568692,3.11425033149,0,0,0,2.782524049612,9.8083291172875,0,0,0,0,3.71131822738,0,0.945683870052,8.054846583,0,0,0,0,0,0,0,2.52591388819,0,0,1.70812442066,0,0,0,0,0,0,0,0,0,0,15.80480870411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193174807414,0,0,0,0,0,3.01731019206866,0,1.00184074643
"2380","5-3-93-5-NW",0,0,2.233082999877,3.50824283286,0,0,0,6.613030535312,23.53649078953,0,0,0,0,0,0,0,0,1.16562583562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0484607589653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58808325631616,0,0
"2381","5-3-93-5-SE",0,0,16.905117589399,6.5801196065211,2.670613048723,0,0,17.130029825119,15.80270728649,0,0,0,0,0,0,0,1.390294015263,0,0,0,0,0,0,0,2.13410965957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15841471086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50632283443502,0,0
"2382","5-3-93-5-SW",0,0,0,0.6443078723762,0,0,0,31.8222141199408,2.310735227894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64416762917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6514888830582,0,0
"2383","5-3-93-6-NE",0,0,0.566133843382,2.36902861643,0,0,0,23.00358606075,0.0265748308904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4615757731337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807376290027,0,0
"2384","5-3-93-6-NW",0,0,7.608237078062,28.159876387134,0.541753985349,0,0,14.46084480978,10.194479793478,0,0,0,0,0.182292848839,0,0,0,0,0,0,0,0,0,0,0,2.11371261820798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955197475269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995058152625,0,0
"2385","5-3-93-6-SE",0,0,0.4532959432642,4.9634600064834,0,0,0,16.918058685377,2.954770336282,0,0,0,0,0.648547391881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56737806477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76563563309177,0,0
"2386","5-3-93-6-SW",0,0,2.041252218153,17.0171693868203,10.513084813997,0,0,0.744783147362,4.9174076309,0,0,0,0,11.5489590071953,0,0,0,0,0,0,0,0,0,0,0,10.0381417824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.874678067071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631234270093383,0,0
"2387","5-3-93-7-NE",0,0,0,0,0,0,0,33.132322541303,1.7082858381994,0,0,0,0,0,0,0,0.363221298916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.657243226969,4.96797266633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71690884991208,0,0
"2388","5-3-93-7-NW",0,0,0,0,0,0,0,10.3867735753353,5.918655493888,0,0,0,0,0,0,0,12.165058020617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.757750343948,4.111685826956,0,0,0,0,0,0,0,3.221527270026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852907497429317,0,0
"2389","5-3-93-7-SE",0,0,0.145849478778,0,0,0,0,49.47052393708,11.652274922157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5361274165064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565734346456,0,0
"2390","5-3-93-7-SW",0,0,2.8449596655207,0.784562432587,0,0,0,16.1513415247805,12.5354085133038,0,0,0,0,0,0,0,0,5.215857025565,0,0,0,0,0,0,0,0.9834060101268,0,0,0,0,0,0,0,0,0,0,0,0,13.996132664127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312093977294,0,0
"2391","5-3-93-8-NE",0,0,10.15982267788,0,10.040838652672,0,0,6.9013592687621,15.105475497525,0,0,1.00100341199,0,0,0,0,3.167345467237,0,0,0,0,0,0,0,0,0.274961644258,0,0,0,0,0,0,0,0,0,0,0,6.01274430203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34214702442886,0,0
"2392","5-3-93-8-NW",0,0,0,0,0.733966546199,0,0,24.549830907702,2.77942069861,0,0,0,0,0,0,0,5.01337608914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.885289152142,0,0,0,0,0,0,0,0,0,0,0,0,0.848646728362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48214533309073,0,0
"2393","5-3-93-8-SE",0,0,0,2.020455855746,0.925670757875,0,0,0,0,0,0,0.190970959992,0,0,0,0,0.809679119513,5.13156291826,0,0,0,0,0,0,0,4.94930784178,0,0,0,0,0,0,0,0,0,0,0,12.524738699062,20.39603626312,0,0,0,0,0,0,4.67536343289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685493224703,0,0,0,0,0,1.09017245835601,0,0
"2394","5-3-93-8-SW",0,0,3.41813492366,0,1.70301116967,0,1.67599755741,8.250868698513,0.878223884802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665523706723,0,0,0,0,0,0,0,0,0,0,0,1.12697509031,23.5870760454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78811824618757,0,0
"2395","5-3-93-9-NE",0,0,1.39439783521,0,0,0,0,5.61504893647404,11.5466433937,0,0,0,0,0,0,0,1.21670504756065,0.197058192332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.812107650829,1.5272130589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841466870531744,0,0
"2396","5-3-93-9-NW",0,0,3.143884600146,3.28005120625,7.534945136286,0,0,15.187960675563,5.983953527024,0,0,0,0.483865257417,2.25892358373,0,0,2.3662373488779,0,0,0,0,0,0,0,0,4.81397290418,0,0,0,0,0,0,0,0,0,0,0,11.741823813166,0,0,0,0,0,0,0,0,7.62938798444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36906624380287,0,0
"2397","5-3-93-9-SE",0,0,0,0,0,0,0,3.2372049096876,7.59134171528,0,0,0,0,0,0,0,0,25.9904684889199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.612786337426,7.1591100756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66109983094267,0,0
"2398","5-3-93-9-SW",0,0,2.96090394385,0.689112463597,0.2627439166,0,1.08485821924,0.263520217706,8.37033775508,0,0,0,1.16519661865,0,0,0,0.582262028887,16.00884702543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.094024806673,6.791848558933,0,0,0,0,0,0,4.040724865078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869500311127,0,0
"2399","5-3-94-1-NE",0,0,0.242634847837,0,0,0,0,13.5407386079964,3.32651829856,3.88642293064e-05,0,0,9.80144086954,0,0,0,0,3.31697483141,0,0,0,0,0,0,7.84657294666,0,0,0,0,0,0,0,0,0,0,0,0,26.3525329668079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88642291568e-05,0,0,0,0,0,0,0,0,1.26323360459111,0,0
