"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","NA.","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"3143","4-21-89-34-SW",0,0,0,0,0,0,0,0,0,0,0,0.299308456936,4.057035920243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3144","4-21-89-35-NE",0,0,2.51073720694,11.5431967828,4.62307532806,0,0,0,0,0,0,0,0,0,4.72399344429376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41852959023,2.300165998,0,0,0,0,0,0,3.1420961116,2.49330259886,0,0,0,0,0,0,0,0,0,0,0,0,10.1591338379938,0,0,0,0.1957064800893,0,0,0,0,0.1547589389038,0,0,0.208409768935
"3145","4-21-89-35-NW",0,0,5.32264828081,11.651620000685,19.05651528325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300389578265,0,0,0,0,0,0,0,3.753463191334,0,0,0,0,0,0,0,0,0,0,0,0,0,3.753463191343,0,0,0,0.9140868898512,0,0,0,0,0,0,0,0
"3146","4-21-89-35-SE",0,0,0.213058291118,2.1970033988,14.3910849893214,0,0,0,0,0,0,0,3.41181360425,0,35.335653643369,0,0,0,0,0,0,0,0,0,0,0,1.05527418116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08860830745837,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4795361755182,0,0,0,0.108083716595,0,0,0,0,0,0,0,0
"3147","4-21-89-35-SW",0,0,13.575243321774,17.5447883881429,9.1784450135361,0,0,0,0,0,0,0,1.90005023314,0,5.57008287003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.241557184783,0,0,0,0,0,0,0,0,0,0,0,0,0,20.811640054783,0,0,0,0,0,0,0,0,0,0,0,0
"3148","4-21-89-36-NE",0,0,0,1.312701981925,0,0,0,0,0,0,0,0,0,0,13.0767842663155,26.1615341501,0,0,0,0,0,0,0,0.0006676376817,0,0,0,0.00327763426608,0,0,0,0,0,0,0,0,0,2.20368838531,2.3705610145,0,0,0,0,11.9970678200591,0,2.39214159343,0,0,0,0,0,0,0,0,0,0,0,0,27.4659936798218,0,0,0,0,0,0,0,0,0.0414875522842,0,0,0
"3149","4-21-89-36-NW",0,0,0,0.075869479161,0.0786821383826,0,0,0,0,0,0,0,0,0,43.003826195822,0,0,0,0,0,0,0,0,0.876679865612,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34917560718,5.5135128721,0,0,0,0,0,0,0.000132507927023,0,0,0,1.29552203551,0,0,0,0,0,0,0,0,43.0039587037282,0,0,0,0,0,0,0,0,0,0,0,0
"3150","4-21-89-36-SE",0,0,0,7.08050786255,8.94996129129808,0,0,0,0,1.28290196664,0,0,0,0,5.02284352242225,9.55197160159,0,0,0,0,0,0,0,7.53082641121,0,0,2.7450413098152,0,0,0,0,0,0,0,0,0,0,1.53003715164,0,0,0,0,0,3.60208001100239,0,0,0,0,0,0.0399286726325,0,0,0,0,0,0,0,0,12.6528668098495,0,0,0,0,0,0,0,0,0,0,0,0
"3151","4-21-89-36-SW",0,0,0.131048222269,1.20374649081,1.89278117361,0,0,0,0,0,0,0,0,0,13.962199909349,0,0,0,0,0,0,0,0,2.115191113379,0,0,15.0102363319536,0,0,0,0,0,0,0,0,0,0,0.148325728729,0,0,0,0,0,0,7.22465238457,0,0,0,0,3.833578729339,0,0,0,0,0,0,0,0.00303200099362,36.1909985077903,0,0,0,0,0,0,0,0,0,0,0,0.00305854243061
"3152","4-21-89-4-NE",0,0,0,10.901948336551,23.264767289525,0,0,0,0,0,0,2.3422147468,3.75531239712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56407594537,5.94970989935,0,0,0,1.80160163487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427405613259,0,0,0,0,0,0,0,0,0,0.350964298732,0,0,0.933248885011
"3153","4-21-89-4-NW",0,0,0,44.5920480740086,1.807766167497,0,0,0,0,0,0,0,6.71513581776366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455312867913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3154","4-21-89-4-SE",0,0,6.18782083408,2.33831754974818,4.75459242387904,0,0,0,0,0,0,1.22679445358745,20.5231486322645,0,0,0,0,0,0,0,0,0,0,0,6.52185528558609,1.20959440142,0,0,0,0,0,0,0,0,0,0,12.91649482464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4949855389675,0,0,0
"3155","4-21-89-4-SW",0,0,0,15.2803938669843,4.43050381944921,0,0,0,0,1.22616957087709,0,0,22.7175209183778,0,0,0,0,0,0,0,0,0,0,0,6.671103156195,2.9573366965856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86306305656,0,0,0,0,0,0,0,0,1.22616957087234,0,0,0,0,0,0,0,0,0,0,0,0
"3156","4-21-89-5-NE",0,0,0.550172132314,33.2568764091,1.642277611846,0,0,0,0,0,0,12.46269784111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045795779995,0,0,0,0,0,0,0,0,0,0,0,0,0.02437680208552,0,0,0,0,0,0,0,0
"3157","4-21-89-5-NW",0,0,13.46534296416,5.4714263711257,5.3859393974453,0,0,0,0,0,1.45993301744,24.136580686219,1.627176510017,5.796216593477,0,0,0,0,0,0,0,0,0,2.031861887919,0,0.10311230452607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83893475582,0,0,0,0,0,0,0,0,1.45993301746,0,0,0,0,0,0,0,0,0,0,0,0
"3158","4-21-89-5-SE",0,0,0.0987777152139,36.3470801822668,2.86471094621,0,0,0,0,0.749367993400496,3.48552573561,6.33124434354,8.55231224512,0.080785728256939,0,0,0,0,0,0,0,0,0,0,0,0.998068562285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2348937290285,0,0,0,0.5165400938718,0,0,0,0,0,0,0,0
"3159","4-21-89-5-SW",0,0,3.70173072847,18.4513039627827,1.00506069093,0,0,0,0,0,21.438897496292,7.018051821091,0.159974628396,1.50385522304159,0,0,0,0,0,0,0,0,0,0,0,1.69013626014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605268947434,0,0,0,0,0,0,0,0,21.438897496293,0,0,0,0,0,0,0,0,0,0,0,0
"3160","4-21-89-6-NE",0,0,0,11.596101745284,14.4562323544,0,0,0,0,0,0,5.80137256686,0.4535998875572,1.07472462617,0,0,0,0,0,0,0,0,0,0.30063062406,2.14840452917,4.856888745791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3161","4-21-89-6-NW",0,0,0,54.6292671652754,0.92547496061,0,0,0,0,0,0,0,3.8687133913068,0,0.1268808044999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592474339662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268808045018,0,0,0,0,0,0,0,0,0.5442436423511,0,0,0.055710794816
"3162","4-21-89-6-SE",0,0,0,10.9903785161,6.180930235171,0,0,0,0,0,6.257822315967,0,1.42490183936104,23.0466443265953,0,0,0,0,0,0,0,0,0,0,0.73571202933783,3.93857524668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.754844664035,0,0,0,0,0,0,0,0,6.257822315997,0,0,0,0,0,0,0,0,0,0,0,0
"3163","4-21-89-6-SW",0,0,14.7778723708425,34.1898550944058,0.904128216278,0,0,0,0,0,0,0,0.679124253075167,1.04958224075,5.70181852914,0,0,0,0,0,0,0,0,0.809348960211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70181852914,0,0,0,0,0,0,0,0,0.320178653395,0,0,0
"3164","4-21-89-7-NE",0,0,7.9265911773,17.154427488127,8.746278190721,0,0,0,1.99177818945,0,0,0,0.0071982511121,0,0,0,0,0,0,0,0,0,0,6.15427396081,1.47727537415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32299381327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3165","4-21-89-7-NW",0,0,32.98077576205,12.4668980277,0,0,0,0,0,0.509924643773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681857578441,0,0,0,0,0,0,0,0,0,0,0,0,4.191782222204,0,0,0,0,0,0,0,0,0.35243281969193,0,0,0
"3166","4-21-89-7-SE",0,0,0,29.857722310444,11.14233895246,0,0,0,1.18932790539,0,0,1.24017030002,6.066490526567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3167","4-21-89-7-SW",0,0,11.5703997656368,6.6108497455378,2.217432836237,0,0,0,0,7.906040669409,0,0,25.459121700448,0,0,0,0,1.63020296687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384784009514,0,0,0,0,0,0,0,5.7308784345455,0,0,0,0,0,0,0,0,0,0,0,0,13.6369191039331,0,0,0,0.20035807704387,0,0,0,0,0.6679323635936,0,0,0.903900880999
"3168","4-21-89-8-NE",0,0,8.52979676251,4.628096291563,27.291807060477,0,0,0,0,0,0,0.959797715597,0.766308320174,3.01651011372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76719488115,0,0,0,0,0,0,0,0,0,0,0,0.398869067367,0,0,0,0,0,0,0,0
"3169","4-21-89-8-NW",0,0,4.64573158195,42.441438636953,13.0351889216883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685829563985,0,0,0,0,0,0,0,0,0,0,0,0.751692992441,0,0,0,0,0,0,0,0.300132569662
"3170","4-21-89-8-SE",0,0,6.54859328428,19.7591702815265,12.013209406005,0,0,0,0,0,0,3.89817706056,7.80647654453,0,0,0,0,0,0,0,0,0,0,1.85649513377,2.117829926265,0.558097182096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3390529349549,0,0,0,0,0,0,0,0
"3171","4-21-89-8-SW",0,0,2.47732108912,52.494978139891,2.690671446444,0,0,0,0,0,0,2.27339452611,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84752779448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097173265467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3172","4-21-89-9-NE",0,0,1.405031247547,29.3587308434745,20.3184041166588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4842009307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214325338999,0,0,0
"3173","4-21-89-9-NW",0,0,0,26.3625593891631,11.926491091489,0,0,0,0,0,0,0.350035954818,25.279494253566,1.291701896035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052503714587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3174","4-21-89-9-SE",0,0,0,25.803700049283,18.628023976538,0,0,0,0,0,0,0,1.96097349332,0,0,0,0,0,0,0,0,0,0,3.47892966949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303833532784,0,0,0
"3175","4-21-89-9-SW",0,0,0,53.9835661049686,2.368016317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.929484160569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05196558405913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3176","4-21-90-1-NE",0,0,0,4.990118667084,0,0,0,0,0,0,0,5.79105660899,0.534533112529,0,30.574284831421,4.14327713849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.568502634169,0,0,0,0,0,1.64970084667,0,1.4958521374,0,0,0,0,0,0,0,0,0,0,0,0,33.719837815441,0,0,0,0,0,0,0,0,0,0,0,0
"3177","4-21-90-1-NW",0,0,0,10.411046028069,4.6541360872682,0,0,0,0,0,0,0.0830661050684,9.062330062197,0,27.7345756836086,0.396074880352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15765341514525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7345756836852,0,0,0,0,0,0,0,0,0.3767840570228,0,0,0
"3178","4-21-90-1-SE",0,0,0,7.10312313613964,0,0,0,0,0,0,0,0,0.22308951045,0,42.8930025422078,2.36345807164154,0,0,0,0,0,0,0,0,0,0,0,0.162489597148127,0,0,0,0,0,0,0,0,0,4.88897357012,0,0,0,0,0,0,0,7.44158378962649,0,0,0,0,0,0,0,0,0,0,0,0,50.3345863318364,0,0,0,0.00331869431792,0,0,0,0,0.1574287548077,0,0,0
"3179","4-21-90-1-SW",0,0,0,20.022513646255,1.618795471423,0,0,0,0,0,0,0,0,0,35.70184627168,0,0,0,0,0,0,0,0,0,0,0,0.530604690741,0,0,0,0,0,0,0,0,0,0,1.81770477702331,0.333501570764476,0,0,0,0,0,0,2.47889197554,0,0,0,0,0,0,0,0,0,0,0,0,38.7113429380056,0,0,0,0,0,0,0,0,0.274285653746,0,0,0
"3180","4-21-90-10-NE",0,0,9.966599546425,11.5339120518,1.64420618475,0,0,0,0,0,0,0,0.0738786082046,0,1.0463079174773,0,0,0,0,0,0,0,0,0.787687513525,0,0,0.00100493306116,0,0,0,0,0,0,0,0,0,0,7.46473053369962,0,0,0,0,0,0,4.82413555493,2.06451319231,0,0,0,0,0,0,0,0,0,0,0,0,7.93596128217726,0,0,0,0.0169149207069,0,0,0,0,0.3940199981001,0,0,0
"3181","4-21-90-10-NW",0,0,2.07648402612,22.631044127849,4.7976213912,0,0,0,0,0,0,0,0.0386170571503,0,4.094687699,0,0,0,0,0,0,0,0,0,0,0.0241012295804,15.215057937501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431874605238,0,0,0,0,0,0,4.97279135352,0,0,0,0,0,0,24.3257244505894,0,0,0,0,0,0,0,0,0,0,0,0
"3182","4-21-90-10-SE",0,0,0.577458270587,28.612396655628,0,0,0,0,0,0,0,0,1.03588895484,0,1.636883745584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85917821231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636883745596,0,0,0,0,0,0,0,0,0.162720644767,0,0,0
"3183","4-21-90-10-SW",0,0,0,8.304185393529,0,0,0,0,0,0,0,0,4.367674955869,0,9.421814913564,0,0,0,0,0,0,0,0,0,0,0.3431881575121,2.9007278457649,0,0,0,0,0,0,0,0,0,0,0.234892524017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3225427593258,0,0,0,0,0,0,0,0,0.101733849695,0,0,0
"3184","4-21-90-11-NE",0,0,1.6669218089062,8.5719537637349,0,0,0,0,0.0355826138329,0,0,0,0.551150111183,0,26.478121639957,0,0,0,0,0,0,0,0,0,0,0,1.227503939741,0,0,0,0,0,0,0,0,0,0,1.55980527323,0,0,0,0,0,0,12.165580793323,0.3173359242033,0,0,0,0,0,0,0,0,0,0,0,0,40.1885422972235,0,0,0,0,0,0,0,0,0.143745212816,0,0,0
"3185","4-21-90-11-NW",0,0,12.056696922324,0.299856376253,0,0,0,0,0,0,0,0,0,0,16.919763412271,0,0,0,0,0,0,0,0,0,0,0,0.330665243131,0,0,0,0,0,0,0,0,0,0,0.054999504671,0,0,0,0,0,0,0,26.4390770846,0,0,0,0,0,0,0,0,0,0,0,0,43.689494857087,0,0,0,0.27052471756309,0,0,0,0,0,0,0,0.161767281677
"3186","4-21-90-11-SE",0,0,5.56145804606,9.45463220483,2.04004340442,0,0,0,0.244857819354,0,0,0,0.01916680334169,0,11.7649150508269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2060029398,0,0,0,0,0,0,22.850218009674,0.279007222621,0,0,0,0,0,0,0,0,0,0,0,0,34.8941405773571,0,0,0,0,0,0,0,0,0.1016319588806,0,0,0
"3187","4-21-90-11-SW",0,0,2.805372391058,0.327632109809,0,0,0,0,0,0,0,0,0,0,10.216680144494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46547696116,1.74382276733,0,0,0,0,0,0,0,0,0,0,0,0,26.425979968459,0,0,0,0,0,0,0,0,0.035741890449,0,0,0
"3188","4-21-90-12-NE",0,0,0,39.7850899985549,0,0,0,0,0,0,0,0,3.819515228247,0,0,7.84849189373238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.308045888078,0,0.593026538583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541441188929,0,0,0
"3189","4-21-90-12-NW",0,0,0,12.717121220741,0,0,0,0,0.141336531832,0,0,0,2.621654979284,0,1.167502870611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268098295066,0.759578684745,0,0,0,0,0,0,0.816819408259,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984322278875,0,0,0,0,0,0,0,0,0,0,0,0
"3190","4-21-90-12-SE",0,0,0,8.80147371736156,0,0,0,0,0,0,0,5.91648320302,0.670563914324,0,0,35.0277986441068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2339871992,0,0,0,0,0,3.90100841802687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90100841806687,0,0,0,0,0,0,0,0,0.484573242087,0,0,0
"3191","4-21-90-12-SW",0,0,0,8.2495933385158,0,0,0,0,5.661558866565,0,0,0,0.67444995260449,0,2.774444476972,0.0136595068396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702983498985,0.607725181789,0,0,0,0,0,0,0.0242212451473,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7986657221086,0,0,0,0,0,0,0,0,0.0262229016681,0,0,0
"3192","4-21-90-13-NE",0,0,0.466622541312,7.67539220749998,0,0,0,0,0,0,0,0,2.838703545764,0,14.705706969736,5.70956070850318,0,0,0,0,0,0,0,0,0,0,3.49354250849,0,0,0,0,0,0,0,0,0,0,1.20908228543,0,0,0,0,0,0,0,0.0987942445745,0,0,0,0,0,0,0,0,0,0,0,0,18.2980437617023,0,0,0,0,0,0,0,0,0.000281053976548,0,0,0
"3193","4-21-90-13-NW",0,0,4.024272777504,3.05977756145,0,0,0,0,0,0,0,1.08822006143,0,0,39.9715318469084,0,0,0,0,0,0,0,0,0,1.55087523536,0.0546729561243,5.2683280891222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283079193137,0,0,0,0,0,6.6750615668484,0,0,0,0,0,0,0,46.5229391006275,0,0,0,0,0,0,0,0,0.060774149895,0,0,0
"3194","4-21-90-13-SE",0,0,0,4.46691969650578,0,0,0,0,0,0,0,0,1.16886194011866,0,9.39276635442,14.0021627390101,0,0,0,0,0,0,0,0,0,0,0.614998375228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.007764606802,0,0,0,0,0,0,0,0,0.07484780849099,0,0,0
"3195","4-21-90-13-SW",0,0,0,12.113466587593,0,0,0,0,4.9007316461,0,0,0,1.89125553807114,0,32.0925019569952,0,0,0,0,0,0,0,0,0,0,0,0.118318663685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90677637457655,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1175978453784,0,0,0,0,0,0,0,0,0.0523432773254,0,0,0
"3196","4-21-90-14-NE",0,0,1.767121144925,9.5683892674,1.58791500795,0,0,0,0,0,0,0,0.314659366038,0,30.132808718564,0,0,0,0,0,0,0,0,0,1.23119789482,0,7.20734505022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08638103134112,0,0,1.326353167388,0,0,6.931534438943,0,0,0,0,0,0,0,39.4265348001446,0,0,0,0,0,0,0,0,0,0,0,0
"3197","4-21-90-14-NW",0,0,6.693029548209,4.571931958397,0,0,0,0,0.783780816196,0,0,0.579375385794,0,0.266558460414,16.86207387005,0,0,0,0,0,0,0,0,4.4215059352902,0,0,0.689080563206,0,0,0,0,0,0,0,0,0,0,0.5236368451627,0,0,0,0,0,0,0.739347380801,10.61734710408,0,0.176882729498,0,0,12.1625866187986,0,0,0,0,0,0,0,28.907848918128,0,0,0,0,0,0,0,0,0.0719399257289,0,0,0
"3198","4-21-90-14-SE",0,0,13.5840575217955,0,1.17055006474,0,0,0,1.233765589529,0,0,2.42081491791,0,0,38.059116681377,0,0,0,0,0,0,0,0,0,0,0,1.675142907035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42187420843667,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1561330916834,0,0,0,0,0,0,0,0,0.3137047247928,0,0,0
"3199","4-21-90-14-SW",0,0,3.148972100425,4.686972819582,0,0,0,0,0,0,0,7.24687495756,0,0,0.680247773293,0,0,0,0,0,0,0,0,0,0,0,4.45930148975,0,0,0,0,0,0,0,0,0,0,4.211056423923,0,0,0,0,0,0,5.009100627538,11.1004471257027,0,0,0,0,0.0171684575961,0,0,0,0,0,0,0,21.2490970162587,0,0,0,0.240209564662,0,0,0,0,0.2291764367338,0,0,0.050205187383
"3200","4-21-90-15-NE",0,0,5.19642526525129,4.574232693834,0,0,0,0,1.84905622391,0,0,0,8.10888484051091,0,10.6719594114709,0,0,0,0,0,0,0,0,0.112119097473,0,0,5.73211878429,0,0,0,0,0,0,0,0,0,0,10.361440746317,1.3306355728071,0,0,0,0,0,2.53333332567,1.1213806338857,0,0,0,0,3.554061456713,0,0,0,0,0,0,0,20.0587926191014,0,0,0,0,0,0,0,0,0,0,0,0
"3201","4-21-90-15-NW",0,0,0,0.001367375072,0,0,0,0,0,0,0,2.29653774198,7.872315298116,0,9.8034813743583,0,0,0,0,0,0,0,0,0,0,2.832009003553,18.2609752371135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.421997716089,0,0,0,7.133921501894,0,0,0,0,0,0,0,35.4864539833709,0,0,0,0.4711747829002,0,0,0,0,0.1269213530647,0,0,0
"3202","4-21-90-15-SE",0,0,1.1321721355229,0.676444629139,0.640539009985,0,0,0,0,0,0,1.9443539458813,0.2075737534312,0,4.9187477047653,0,0,0,0,0,0,0,0,0.00151238547608,0,0,6.8005763795463,0,0,0,0,0,0,0,0,0,0,0.728434914023,0,0,0,0,0,0,3.07151412538,4.025044222209,0,0,0,0,1.10885960261,0,0,0,0,0,0,0,18.8158829614984,0,0,0,0.420877195609542,0,0,0,0,0.00175870062635,0,0,0
"3203","4-21-90-15-SW",0,0,0.2440539775499,8.6383879162157,0.627139705666,0,0,0,0,0,0,2.2835480882,0.8371601600582,0,17.169625127785,0,0,0,0,0,0,0,0,1.07998734015,0,7.257874596275,20.4322525625727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1990470420823,0,0,0,0,0,0,0,37.5391317246512,0,0,0,0.3721605490613,0,0,0,0,0,0,0,0.0627454435695
"3204","4-21-90-16-NE",0,0,7.18418175156,20.0749843798799,3.06690812275,0,0,0,0,0,0,4.3764835549,5.44432725178,0,0.6089142065674,0,0,0,0,0,0,0.592418562126,0,0,1.22062665039,4.59743512177,10.00387237929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.198312285418,0.852914770593,0,0,0,0,0,0,0,0,0,0,18.2564321239413,0,0,0,0,0,0,0,0,0.5122486407602,0,0,1.00100948568
"3205","4-21-90-16-NW",0,0,16.6078243909674,41.871419932133,1.3899943769997,0,0,0,0,0,0,0,3.3776548864899,0,0,0,0,0,0,0,0,0,0,1.266343440765,0.000807541289216,0.829729609843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22061510823673,0,0,0
"3206","4-21-90-16-SE",0,0,0.643058422975,7.40345448348164,5.5588148636695,0,0,0,0,0,0,2.761703079833,0,0,14.3123267553355,0,0,0,0,0,0,0,0,0,0.28527244011,11.403233966821,12.4323133758891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20006089546446,0,0.112733559018,0,0,0,0,0,26.844335533734,0,0,0,1.1322144885223,0,0,0,0,0.179195312258,0,0,0.119845967378
"3207","4-21-90-16-SW",0,0,0,15.6738098125213,7.6397723149399,0,0,0,1.252366986434,0,0,0,0,0,23.1911709128175,0,0,0,0,0,0,0,0,1.3695249346,0.273852540608,0,6.21469085721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1258154923319,0,0,0,0,0,0,0,29.4058619560781,0,0,0,0,0,0,0,0,0,0,0,0
