"","QSLinkID","BlackSpruce0","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP40","Pine0","Pine100","Pine120","Pine20","Pine40","Pine60","Pine80","WhiteSpruce0","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC0","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"301","4-14-72-11-NW",0,4.304892764368,0,0,0,0,3.5879292101425,8.764247738777,0,0,16.870040575924,0,0,0,0,2.84618023366,0,0,0,0,0,0,0,0,23.7863383202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85912186129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40049974162894,0,0,0,0.31605994911183,0,0.146628338864
"302","4-14-72-11-SE",0,3.51516239291,0,0,0,0,6.4524329493966,13.778431960343,0,0,0,0,0,0,0,23.568259629415,0,0,0,0,0,0,0,0,2.73379870521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270173519247,7.63647010169,0,0,0,0,0,0,0,0,0,0,0.00790426203028,0,0,0,1.10682379480615,0,0
"303","4-14-72-11-SW",0,0,0,0,0,0,10.803782834671,18.757457718416,0,0,0,0,0,0,0,6.32968021222,8.47769917284,0,0,0,0,0,0,0,2.59893479068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30743383724,0,0,0,0,0,0,0,0,0,0,0.987603157238,0,0,0,0.020617686115,0,0
"304","4-14-72-12-NE",0,0.773330479679,0,0,0,0,0,38.02462439946,0,0,0,1.05358514878,0,0,0,0,2.206337388034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5224177653,0,0,0,1.71603497627,0,0,3.7145685745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5156880503571,0,0,0,0.381586264716468,0,0
"305","4-14-72-12-NW",0,6.6055292691186,0,0,0,0,0.00281073193739,32.11185659652,0,0,0,0,0,0,0,0.859037162996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08926636475,0,0,0,5.67348995843,0,0,0.319427349645,0,0,0.754965025772,0,0,0,0,0,0,0,0,0,0,0,0.542697262769609,0,0,0,0.282425631693,0,0.006915633406497
"306","4-14-72-12-SE",0,0,0,0,0,0,0,25.826456395827,0,0,0,0,0,0,0,0,34.631475945106,0,0,0,0,0,0,0,0,0,0,0,0,2.13577822523,0,0,0,0,0,0,0,0.0521207240776,0,0,0.146255256856,0,0,0,0,0,0,0,1.5235613032321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15512830610912,0,0
"307","4-14-72-12-SW",0,3.23215773184,0,0,0,0,0.0178716843815,18.3263733065783,0,0,0,0,0,0,0,0.2622704252044,6.36078769446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.518733290882,6.42331498351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29173023941237,0,0
"308","4-14-72-13-NE",0,6.289428025719,2.25975539839,0,0,0,2.9710496843,12.513119291862,0,0,15.0935249552,3.01463643419,0,0,0,0,10.542146447635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266733775411,8.7999898156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32645022879434,0,0
"309","4-14-72-13-NW",0,5.837678632931,0,0,0,0,0,56.1462988546572,0,0,0.579344292348,0,0,0,0,0,0.9536403373621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67039280671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7970930138466,0,0
"310","4-14-72-13-SE",0,2.5146804827379,0,0,0,0,0,52.948951209494,0,0,1.66909627255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2601143472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","4-14-72-13-SW",0,1.78331782161,0,0,0,0,0,58.851860736458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02613916642868,0,0,0,0.1927605690103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385825634158,0,0
"312","4-14-72-14-NE",0,2.80852699874,0,0,4.19899958214,0,3.73094276106,33.255879810249,0,0,6.83127927711,0,0,0,0,0,12.6204043485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13443842161209,0,0
"313","4-14-72-14-NW",0,9.30240849118,0,0,0.068658219298935,0,6.210820722543,40.142992560224,0,0,1.832671980122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110790441114,0,0,0,0,0,1.887748117736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311457237334,0,0,0,0.77834555615507,0,0.225467527108
"314","4-14-72-14-SE",0,17.60390469351,0,0,0,0,3.91414879062,15.89145694738,0,0,10.9862430786801,0,0,0,0,0,0.907356377306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14350450345662,0,0,0,0,0,0,12.780911492558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23637240294178,0,0
"315","4-14-72-14-SW",0,12.950366388219,0,0,0,0,2.5877904923434,0,0,0,32.9173881548498,0,0,0,0,0,0,0,0,0,0,0,0,0,13.375765531182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929409296736,3.839456534042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86971902627095,0,0,0,0.67489978348047,0,0
"316","4-14-72-15-NE",0,3.62701994419,0,0,0.795984389302,0,5.64315078008,42.550442372661,0,0,1.29329160224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487505835005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1486967314561,0,0
"317","4-14-72-15-NW",0,4.762425869397,0,0,0.341626076045,0,43.59580825642,9.013636776219,0,0,0,0,0,0,0,0.4558341389546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428241086484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6696138106577,0,0
"318","4-14-72-15-SE",0,25.06208870486,0,0,0,0,12.10655225506,2.3997212948769,0,0,2.237632084749,0,0,0,0,0,19.67694949857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472244858869,1.13432419689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210356116018,0,0,0,0.4011344992365,0,0.235752799444
"319","4-14-72-15-SW",0,0.596433289431,0,0,0,0,6.68210741514394,33.4977330649724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4526317198171,0,0
"320","4-14-72-16-NE",0,3.19948455388,0,0,0,0,16.60314267698,16.79749220899,0,0,0,0,0,0,0,0.0182083845551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647511875585,0,0
"321","4-14-72-16-NW",0,0,0,0,0,0,15.609794510404,18.979899613976,0,0,0,0,0,0,0,13.730048362576,7.32215883355,0,0,0,0,0,0,0,0,2.247763108206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8093116917271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0704115481162,0,0,0,0.15802246438835,0,0.233892403297
"322","4-14-72-16-SE",0,0,0,0,0,0,4.8792511555252,0.394547581498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632720124975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103743084878,0,0
"323","4-14-72-16-SW",0,0,0,0,0,0,21.4842690499285,5.772542948688,0,0,0,0,0,0,0,18.2372825409307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.240442741534,5.53156386061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6981702731639,0,0,0,0.2843580634841,0,0.252875314249
"324","4-14-72-17-NE",0,0,0,0,0,0,0,0.9105541829226,0,0,0,0,0,0,0,10.7797613091795,0,0,0,0,0,0,0,0,0,19.968549296987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294102582659,0,0,0.0294026957567,0,0,0,0.1422276295235,0,0,0,0.0797424793496,0,0.00395729085722
"325","4-14-72-17-NW",0,0,0,0,0,0,0.918991845419,0,0,0,0,0,0,0,0,0,6.50034198467043,0,0,0,8.1278332735e-05,0,0,0,14.293375978793,8.97796053282376,0,0,1.19925843239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4406915502,0,0,0,2.80756754164,0,0,0,0.000248071434577,0,0,0.0003289344360168,0,0,0,0.000570002314824,0,0,0,0.00415320103797,0,0
"326","4-14-72-17-SE",0,0,0,0,0,0,3.75483414516689,8.149946290128,0,0,0,0,0,0,0,36.4413210354788,4.05641563838592,0,0,0,0,0,0,0,0,0.3754342109115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116423143774,0,0
"327","4-14-72-17-SW",0,0,0,0,0,0,11.5542218131682,3.1651863727056,0,0,0,0,0,0,0,22.609010410561,1.44577262727,0,0,0,0,0,0,0,0,8.43139454423347,0,0,0.714342608827,1.689988954869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.242241721012,0,0,0,0,0,0,0,0,0,0,0.4310315482867,0,0,0,0.3480583104367,0,0
"328","4-14-72-18-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619551186869,0,0,0,0,0,0,0,0,0,0,0,0.0093257074574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","4-14-72-18-SE",0,0.1702479332462,0,0,0,0,2.2794676013043,1.2390875596928,0,0,0,0,0,0,0,0.0364937927456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","4-14-72-18-SW",0,0,0,0,0,0,0,0.22299491212371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0912834675174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0915413293881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","4-14-72-19-NE",0,0,0,0,0,0,2.64531662703049,0,0,0,0,0,0,0,4.63217456795,2.45387274177,0.106696210141,0,0,0,0,0,0,0,0.602270959424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59783003991e-05,0,0,8.59349919423e-05,0,0,0,0,0,0,0,0,0,0
"332","4-14-72-19-NW",0,0,0,0,0,0,2.47238464772487,11.2841717769395,0,0,0,0,0,0,5.12203803056,1.51727893789602,0,0,0,0,0,0,0,3.3105145829956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87794821673148,0,0,0,0,0,0,0,0.000105738090273,0,0,0.000105738093581,0,0,0,0,0,0,0,0,0,0
"333","4-14-72-19-SE",0,0,0,0,0,0,21.662109099747,0.221894807864,0,0,3.25213495124,0,0,0,0,0,0.0229901214277,0,0,0,0,0,0,0,5.01496225733,0,0,0,1.66272331948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","4-14-72-2-NE",0,0,0,0,0,0,1.747997922582,14.129273953505,0,0,0,0,0,0,0,0,17.589527037057,0,0,0,0,0,0,0,0,0,0,0,0,1.22575575572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1987454816988,0,0,0,0,0,0,0,0,0,0,0,1.1942006406756,0,0,0,0.187113222888132,0,0
"335","4-14-72-2-NW",0,0,0,0,0,0,23.872139624467,2.103700238396,0,0,0,0,0,0,0,8.203530597171,6.267964062634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.648610268799,0.444849933672,0,0,0,0,0,0,0,0,0,0,0.0804244434768,0,0,0,0.14612390160007,0,0.120504099175
"336","4-14-72-2-SE",0,0,0,0,0,0,1.712554261112,0.259909111139,0,0,0.939509392356,0,0,0,0,2.837724303911,33.5313601621635,0,0,0,0,0,0,0,0,0,0,0,11.41208477792,0.851669872376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87293753462,4.60392022151,0,0,0,0,0,0,0,0,0,0,0.7430625077605,0,0,0,0,0,0
"337","4-14-72-2-SW",0,0,0,0,0,0,8.892869622549,5.515553700256,0,0,0,0,0,0,0,22.3819457632199,25.840140905692,0,0,0,0,0,0,0,0,0,0,0,0.629030564534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99664732027167,3.845256865064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","4-14-72-20-NE",0,0,0,0,0,0.643404335101,0,32.956216584051,0,0,0,0,0,0,0,7.98913186096502,2.79381630164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529615351368,0,0,0.199060500024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14391251713584,0,0,0,0.1959296547375,0,0.048683308632
"339","4-14-72-20-NW",0,0,0,0,0,0.548844878099,1.05871768763,2.6464352916159,0,0,0,0,0,0,0,10.303682971208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484883886112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142034036018,0,0
"340","4-14-72-20-SE",0,0,0,0,0,10.390690533447,0,16.554818403107,0,0,0,0,0,0,0,5.14182951634503,0,0,0,0,0.000373540968586,0,0,0,0,0.0001714057625863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277231023849,0,0,0,0,0,0,0,0,0,0,0.000373558194532,0,0,0,0.25766976615302,0,0,0,0.15834637675458,0,0
"341","4-14-72-20-SW",0,0,0,0,0,3.65271250415,20.2468986628109,29.126317470961,0,0,0,0,0,0,0,0.519478920403,0.1491407151871,0,0,0,0,0,0,0,0.783850734282,0,0,0,3.107683373788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39363194352,0,0,0,1.015589209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34685692179076,0,0
"342","4-14-72-21-NE",0,0,0,0,0,0,12.826627890075,13.0582238355445,0,0,0,0,0,0.0967213774212,0,0,11.657456667461,0,0,0,0,0,0,0,0,0,0,0,0,3.0160488808917,0,0,0,0,0,0,0,0,0,0,0,13.71052422718,0,0,0,0,0,0.200610435998,0,0,0,0,0,0,0,0,0,0,0,0.767687999338,0,0,0,0.6758864526114,0,0.23312724567
"343","4-14-72-21-NW",0,0,0,0,0,0,0,43.045912392056,0,0,0,0,0,0,0,0,13.344606584004,0,0,0,0,0,0,0,0.0971476217876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988449433569,0,0,0,0,0,2.92377885574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145675380565,0,0
"344","4-14-72-21-SE",0,6.80624740499,0,0,0,0,5.49869905752,50.8085768207747,0,0,0,0,0,0,0,0.565030787082,0.0367016890831,0,0,0,0,0,0,0,0,0,0,0,0,0.502440686841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3041697674027,0,0,0,0.3150945825404,0,0
"345","4-14-72-21-SW",0,0,0,0,0,17.205272929409,0,37.203571591388,0,0,0,0,0,0,0,5.411243327062,0,0,0,0,0,0,0,0,0,2.9823270189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95066185704666,0,0,0,0.2106710150399,0,0
"346","4-14-72-22-NE",0,0.0917153157801,0,0,10.30538691932,0,0,0,0,0,20.4939116494,0,0,17.06676566671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.90863269416,0,0,0,0,1.73813741082,0,0,0,0.0456541525352,0.342253165669,0,0,0,0,0,0,0,0,0,0,1.191580061,0,0,0,0.291518901971,0,0
"347","4-14-72-22-NW",0,0,0,0,0,0,0,2.836021449007,0,0,10.811044114402,0,0,18.505189200609,0,0,9.915933807659,0,0,0,0,0,0,5.41747149435,5.12773614761,0,0,0,0,0.0304306355918,0,0,0,0,0,0,0,0,0.6873034202604,0,0.340601275854,0.570662603326,0,0,2.82587249559,0,0,5.29205451524,0.923845974536,0,0,0,0,0,0,0,0,0,0,0.9555270104667,0,0,0,1.43871115305027,0,0.144371915904
"348","4-14-72-22-SE",0,14.5742095169,0,0,32.191946538923,0,0.0402291445999,1.7353115671692,0,0,3.372836683534,0,0,8.831665423065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39843068084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414824266581,0,0
"349","4-14-72-22-SW",0,15.382719782125,0,0,4.87722304285,0,11.5040004563301,1.830335770017,0,0,4.473561330451,0,0,2.42666869116,0,6.496716641223,3.2139822782605,0,0,0,0,0,0,3.4311392759,0,0,0,0,0,1.285874819924,0,0,0,0,0,0,0,0,0,0,9.836356790065,0,0,0,0,0,0,1.13823923063,0.471611961058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21708695945459,0,0
"350","4-14-72-23-NE",0,0,0,0,10.243952288508,0,0,0,0,0,0,0,0,2.75908462963,0,0,0.427363038416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09791080058,0,36.62292095384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315063670052,0,0
"351","4-14-72-23-NW",0,0.0848000163101,0,0,16.86358852747,0,0,0,0,0,0.840648335471,0,0,7.86867115428,0,0,4.362666448598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.791684983991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24517141437255,0,0,0,0.2094153971759,0,0
"352","4-14-72-23-SE",0,0,0,0,30.29538214783,0,0.2332744231583,10.07820591722,0,0,0,0,0,13.5444991743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59963157898,0,0.530461788968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.291136584973,0,0,0,0.43040725161758,0,0.133200048529
"353","4-14-72-23-SW",0,3.18393800617,0,0,18.4506690933436,0,0,21.0403164019178,0,0,0,0,0,0.846079079513,0,0,1.900231582467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06693776099869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9188205631825,0,0,0,0.14592233529449,0,0
"354","4-14-72-24-NE",0,0,0,0,13.595771110262,0,0,0,0,0,22.01022734929,1.13626360763,0,3.280014052032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.142972864574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39864534507502,0,0
"355","4-14-72-24-NW",0,0,0,0,44.910404721879,0,1.59731726587,0,0,0,6.23275305775,0,0,0.541566879736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13938913459,0,0,0,0,0,0,0,0,0,7.15978518167,0,0,0,0,0,0,0,0,1.93381337919,0,0,0,0,0,0,0,0,0,0,0,0.00430369494805,0,0,0,0.5625613190526,0,0.179803202994
"356","4-14-72-24-SE",0,0.509692418105,0.813128590505,0,3.569609879086,0,2.63730798985,18.018672989762,0,0,2.5573699764,7.41598809264,0,2.69146605128,0,7.15789281228,12.754253536034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714970504718,0,0,0,0,0,0,0,0,0,0,1.67660304118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34694536179585,0,0
"357","4-14-72-24-SW",0,1.4288922171031,0,0,18.88688443145,0,12.843100328666,26.676654381098,0,0,0,0,0,2.97858416846,0,0,1.7138024375288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793394793824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69176518542396,0,0,0,0.75726557778136,0,0.04708670000895
"358","4-14-72-25-NE",0,0,0,0,52.006017923763,0,4.1727043328,0,0,0,1.989789898116,0,0,0,0,0,0,0,0,0,0,0,0,0,2.986446275689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553476399271,0,0,0,0.085069605866139,0,0.227636720114
"359","4-14-72-25-NW",0,0,0,0,51.8880024192774,0,3.987042976075,0,0,0,1.9159515708268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161005039071,0,0,0,0,0,0,0,0,0,0,0,0.3401161985834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395258524154,0,0,0,0.5297197661387,0,0
"360","4-14-72-25-SE",0,0,0,0,21.581859230028,0,3.96051289763,0,0,0,0.22929407692,0,0,1.27766389024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9165844252082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243949233157
"361","4-14-72-25-SW",0,0,0,0,34.893845098864,0,0,0,0,0,2.3565289422472,0,0,7.060562747852,0,0,0,0,0,0,0,0,0,0.636185953044,0,0,1.69575934443,0,0,0,0,0,0,0,0,0,0,0,17.8787076444572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326653777887,0,0
"362","4-14-72-26-NE",0,0,0,0,39.926594790147,0,6.21039447668,0.794158131263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8920960843819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481212387986,0,0
"363","4-14-72-26-NW",0,0,0,0,6.634973286645,0,7.88049134911,6.93882676886925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.948336816018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07531156842,0,0,0,0.3834370222171,0,0.244473828978
"364","4-14-72-26-SE",0,2.22251062287,0,0,20.899675584589,0,0.707522407341,0,0,0,0,0,0,2.11387415270614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.424831027115,0,18.1718971626589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129162001372,0,0,0,0,0,0,0,0,0,0.04485744803827,0,0
"365","4-14-72-26-SW",0,0,0,0,19.6165964147219,0,0.172353532793,0,0,0,1.297903482161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.847071097082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57244235898867,0,0
"366","4-14-72-27-NE",0,0,0,0,12.16790767496,0,21.2849100358,1.36231205605,0,0,0.231990276027,0,0,0.987674843702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.222236763471,0,0,1.45691818905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812319535979453,0,0
"367","4-14-72-27-NW",0,0,0,0,7.1069519758621,0,0,0,0,0,12.541905969547,0,0,18.531565319363,0,0,0,0,0,0,0,0,0,2.936533305051,1.6326654083867,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4357989139159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44855942924695,0,0.227009238697
"368","4-14-72-27-SE",0,0,0,0,1.5411642564,0,9.81197878179,0,0,0,0.839943687917,0,0,14.628549331042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7164150842289,0,0,0,0,0.589580694703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58312499606234,0,0
"369","4-14-72-27-SW",0,0,0,0,3.17215138442,0,0,0,0,0,16.169355724052,0,0,41.0903128324925,0,0,0.2246049299178,0,0,0,0,0,0,0,1.990707170089,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3397766700043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66461788582976,0,0
"370","4-14-72-28-NE",0,0,0,0,0.373356253423,0,0,3.55150320129,0,0,35.81093890499,0,0,11.1211860885,0,0,2.458936436767,0,0,0,0,0,0,0,8.19786389147489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263733242156,0,0,0.815481899536,0,0,0,0,0,0,0.861855804859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53750730760831,0,0
"371","4-14-72-28-NW",0,0,0,0,0,0,2.7021438755109,2.022381163933,0,0,17.5423322565,0,0,0,0,0,14.438886629986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.844997456343,11.6970772484415,0,0,3.48467166876,0,0,0,2.83575848981,0,0,0,0,0,0,0,0,0,0,0.423265905402,0,0,0,1.00136370651186,0,0.26638577533
