"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","Pine100","Pine120","Pine140","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"16","5-1-90-12-SE",0,0,0,7.1399357534119,17.74933860786,0,0,0,0,0,0,0,5.84015332644,12.6364078432,0,0,0,0,0,0,0,0,0,0,0,15.1365088812,0,0,0,0,0,0,0,0,0,0.414536997901,0,0,0,0,0,0,0,0,0,0.444118526967,5.137376740735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481350382303,0,0
"17","5-1-90-12-SW",0,0,0,1.938512622205,2.52436818921597,0,0,0,0,0,1.642697782631,0,0,4.343181603051,0,0,0,0,0,0,0,0,0,0,0,48.522037145137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7024455600069,0,0,1.44811147492,0,0,0,0,0,0,0,0,0,1.642697782645,0,0,0,0,0,0,0,0,0.7464589137199,0,0
"18","5-1-90-13-NE",0,0,0,1.10355280487,3.369407989832,0,0,0,0,0,0,18.1782239759,19.3455558199,0.615168449465,0,0,1.83330439939,0,0,1.60057167376,0,0,0,0,3.793338951486,2.21811197415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34144129547,0,0.898517825836,0,0,0,0,0,0,0,0,0,1.60057130412,0,0,0,0,0,0,0,0,0.954813247488,0,0
"19","5-1-90-13-NW",0,0,0,42.835552429701,3.60542288605933,0,0,0,0,0,0,3.027566798711,3.94639158566,1.38532978178,0,0,2.524229033547,0,0,4.9462115952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00253039947,0,0,0,0,0,0,0,0,0,0,0,4.94621158693,0,0,0,0,0,0,0,0,0.913611653419504,0,0
"20","5-1-90-13-SE",0,0,0,12.3006711893531,21.89595370469,0,0,0,0,0,0,0,0.387770120744,21.297616131576,0,0,0,0,0,0,0,0,0,0,10.19662968347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02471032973,0,0
"21","5-1-90-13-SW",0,0,0,26.366255722338,17.2823871832766,0,0,0,0,0,0,0,14.387121284221,0,0,0,0,0,0,0,0,0,0,0,9.16783253134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24311913103099,0,0
"22","5-1-90-14-NE",0,0,0,47.55328536337,7.59695887467,0,0,0,0,0,0,2.902494948134,2.23769387387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.163243227262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48115133728,0,0
"23","5-1-90-14-NW",0,0,1.96188535183,22.254485772173,8.45047724797544,0,0,0,0,0,0,16.6385335486859,0,0,0,0,1.836815272502,0,0,0.0687004645215,0,0,0,2.475465129734,0,1.514015925182,0,0,0,0,0,0.943116380879,0,0,0.620414206545,0,0,0,0,0,0,0,0,0,4.063800233378,0,0,0,0,0,0,0,0,0,0,0,1.011816849915,0,0,0,0,0,0,0,0,0.6576166945064,0,0
"24","5-1-90-14-SE",0,0,0,4.1301199241,52.9298533287853,0,0,0,0,0,0,0,7.799486111803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88049692210783,0,0.559138711766
"25","5-1-90-14-SW",0,0,0,0.504764238141,38.964581877682,0,0,0,0,0,0.11848797501531,1.219501832803,0,0,0,0,0,0,0,0,0,0,0,0.334427140222,0,5.942612082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.733399467525,0,0,0,0,0,0,0,0,0,0,0,0,0.11848797501614,0,0,0,0,0,0,0,0,0.7391236597501,0,0
"26","5-1-90-15-NE",0,0,0,3.12085245388,28.59486161331,0,0,0,0,0,0.00101368289078,8.795190538433,14.936312534778,0,0,0,0,0,0,0,0,0,0,2.96161463846549,0,6.30775362889e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3775160874097,0,0,0,0,0,0,0,0,0,0,0,0.00101368289078,0,0,0,0,0,0,0,0,0.8180474951867,0,0
"27","5-1-90-15-NW",0,0,0,0,10.7866812516316,0,0,0,0,0,17.195105883724,0,0.0107740265379,2.29724579494,0,0,0,0,0,0,0,0,0,2.668570377247,0,0.289474868156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03282002507,0,0,4.859122701413,0,0,0,0,0,0,0,0,17.195105883732,0,0,0,0,0,0,0,0,0.42882494506583,0,0
"28","5-1-90-15-SE",0,0,0,7.766627757231,0.206570183138,0,0,0,0,0,21.9667697926809,13.2470409742673,0.104653174529,0,0,3.72837405381,0,0,0,0,0,0,0,2.294135879075,0,0.809824162059,0,0,1.71458702569598,0,0,0.878820647809,0,0,0,0,0,0,0,0,0,0,0,2.59166760739,1.266389727752,0,0,0,0,0,0,0,0,0,0,0,26.5739644960909,0,0,0,0,0,0,0,0,0.45920283616515,0,0
"29","5-1-90-15-SW",0,0,0,6.2458343709548,26.666467833948,0,0,0,0,0,27.024222988055,0,0,0,0,5.35225225958,0,0,0,0,0,0,0,0,0,0.701018660477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.376475247599,0,0,0,0,0,0,0,0,0.91692869928052,0,0
"30","5-1-90-16-NE",0,0,0,5.692932420213,0.0242070694092,0,0,0,0,0,21.545758142,0,0,0,1.89037826288,0,0,0,0,0,0,0,0,7.026187838125,0,0.3850023032485,6.676417387253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6313660272239,0,0,0,0,0,0,0,0,23.436136404881,0,0,0,0,0,0,0,0,0.3697477371022,0,0
"31","5-1-90-16-NW",0,0,0,6.233101198343,12.6512405653,0,0,0,0,0,0.344545187359,4.74827032185,2.9777634785635,0,7.8174288657,0,0,0,0,0,0,0,2.6425830031956,1.90706468664,0,0.102230709821,9.63864340755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722157396923,0,0,0,0,0,0,0,0,0,0,0,0,8.161974053048,0,0,0,0,0,0,0,0,0.4134946828757,0,0
"32","5-1-90-16-SE",0,0,0,16.207990409205,0.0705125044444,0,0,0,0,0,44.058184035113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988036337977,0,0,0,0,0,0,0,0,0,0,0,0,44.058184035079,0,0,0,0,0,0,0,0,0.2851010384923,0,0
"33","5-1-90-16-SW",0,0,0,19.6026510617111,7.448419249835,0,0,0,0,0,30.4250168010563,0,0.911927329003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887663544651,0,0,0,0,0,0,0,0,0,0,0,8.094635995881,0,0,0.0157554205055546,0,0,0.022995997991,0,0,0,0,0,0,31.3126803456972,0,0,0,0,0,0,0,0,1.1640591475749,0,0
"34","5-1-90-17-NE",0,0,0,0.674807884953,0,0,0,0,0,0,37.183275062956,1.67990673873,0.7212085026748,1.20060946938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7702385613,0,0,1.37733160463,0,0,0,0,0,0,0,0,0,37.183275062919,0,0,0,0,0,0,0,0,0.464562068227,0,0
"35","5-1-90-17-NW",0,0,0,2.46933080999,0,0,0,0,0,0,55.157742925588,0,1.30972974978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.157742925519,0,0,0,0,0,0,0,0,0.0245155416608,0,0
"36","5-1-90-17-SE",0,0,0,4.8557251653447,0,0,0,0,0,0,15.096985568026,0,1.609267844575,0,0,0,0,0,0,0,0,0,17.766214163637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.768142741673,0,0,7.71703554385,0,0,0,0,0,0,0,0,0,15.09698556802,0,0,0,0,0,0,0,0,1.72283211030838,0,0
"37","5-1-90-17-SW",0,0,0,2.38099452301,0,0,0,0,0,0,55.219827528512,0.000822559278894,0,0,0,0,0,0,0,0,0,0,1.64267476319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84569213186,0,0,0,0,0,0,0,0,0,0,0,0,55.219827528639,0,0,0,0,0,0,0,0,0.08219216905138,0,0
"38","5-1-90-18-NE",0,0,0,0,0,0,0,0,0,0,55.968890264812,0,3.81067370857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.968890264852,0,0,0,0,0,0,0,0,0.0381127450215,0,0
"39","5-1-90-18-NW",0,0,0,3.09403926326,0,0,0,0,0,0,47.799996779054,0,1.1695315234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92414490946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.72414168863,0,0,0,0,0,0,0,0,0.280856613651201,0,0
"40","5-1-90-18-SE",0,0,0,0,0,0,0,0,0,0,57.650210049752,7.943782381019,0.537454826956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.650210049701,0,0,0,0,0,0,0,0,0.380269382764,0,0
"41","5-1-90-18-SW",0,0,0,0,16.910195486581,0,0,0,0,0,42.3902537671666,1.59323223012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84505445192,0,0,0,0,0,0,0,0,0,0,0,0,42.3594702976385,0.03078346939995,0,0,0,0,0,0,0,0.51056869916486,0,0
"42","5-1-90-19-NE",0,0,0,20.89986236284,6.33970363884,0.673167380682,0,0,0,0,15.429422903327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143168595074,0,0,0,0,0,0,0,0,0,0,1.78115193256,3.1330811649,0,0,12.156088586963,0,0,0.229372092774,0,0,0,0,0,0.109750929254,0,0,0,21.126574357348,0,0,0,0,0,0,0,0,1.42090099587447,0,0
"43","5-1-90-19-NW",0,0,0,0,0,2.80443137762,0,0,0,0,42.051296783915,0,0,4.78465884974,0,0,0,0,0,0,0,0,0.166511364088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0791127853357,0,0,0.231770786101,0,0,0,0,0,0,0,0,0,44.855728594085,0,0,0,0,0,0,0,0,0.28938145127716,0,0
"44","5-1-90-19-SE",0,0,0,2.22758384758783,0,0,0,0,0,0,49.351275638603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.540919396006,0,0,0,0,0,1.24496308725,0,0,0,0,0,0.386049668844,0,0,6.50811609689,0,0,0,0,0,0,0,0,1.18770132116,0,0,0,50.925026631386,0,0,0,0,0,0,0,0,0.1390678017775,0,0
"45","5-1-90-19-SW",0,0,0,0,0.220999865835956,0,0,0,0,0,61.2440785299014,0,0.377489809545,0,0,0,0,0,0,0,0,0,0,0,0,4.11587079616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2440785299459,0,0,0,0,0,0,0,0,0.148788776441,0,0
"46","5-1-90-2-NE",0,0,0,0,6.1384297455,0,0,0,0,0,22.336916734078,0,11.945452387911,2.7231132418105,0,0,0,0,0,0,0,0,0.0016913441136,0,1.45357020351,4.728715688953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6128063756291,0,0,1.56667918985,0,0,0,0,0,0,0,0,0,22.336916734175,0,0,0,0,0,0,0,0,0.799954661988,0,0
"47","5-1-90-2-NW",0,0,0,4.673934186334,1.7401833003643,0,0,0,0,0,4.66825866338,0,2.33998646609,14.64797166438,0,0,0,0,0,0,0,0,0,0,0,0.10394732724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72703905694,0,0,0.504788693352,0,0,0,0,0,0,0,0,0,4.66825866338,0,0,0,0,0,0,0,0,0.331247424384,0,0
"48","5-1-90-2-SE",0,0,0,0,1.7703966627021,0,0,0,0,0,0.78400658646,0,0.24407862706,0,0,0,0,4.574757669652,0,0,0,0,0,0,1.28429851991,1.20911622581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8272071865552,0,0,0.8587715350123,0,0,14.470461696725,0,0,0,15.254468311831,0,0,0,0,0,0,0,0,0.72407538802709,0,0
"49","5-1-90-2-SW",0,0,0,0,2.09787187703,0,0,0,0,0,0,0,5.178984822683,2.5068784767386,0,0,0,0,0,0,0,0,0,0,0,0.791272984432,0,0,5.50073075042541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004466721552,0,0,14.77429302409,0,0,0,0,0,0,4.3470362990828,0,0,4.3470362901969,0,0,0,0,0,0,0,0,0.59975225168631,0,0
"50","5-1-90-20-NE",0,0,0,0,3.60100389441,0,0,0,0,0,0,8.869260438495,5.000750289125,0,0,0,0,11.50625752469,0,0,0,0,0,0.308235373008219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278879454371,0,11.7378649269973,0,0,2.4508210243911,0,0,17.012126088028,0,0,0,17.012126091456,0,0,0,0,0,0,0,0,0.96999675982075,0,0
"51","5-1-90-20-NW",0,0,0,2.92878770421694,1.176680181349,0,0,0,0,0,6.955703266953,0,2.512662234176,0,0,0,0,5.81020526925,0,0,0,0,2.8596801963,0,0,0,0,0,0,0,0,0,0,0,3.36585498687,0,0,0,0,1.507001404239,0.934662729038,0,0,3.846364665868,0,0,4.96430382583,0,0,3.992504076929,0,0,20.3082367936,0,0,0,29.705604182743,0,0,0,0,0,0,0,0,0.63637762789183,0,0
"52","5-1-90-20-SE",0,0,0,0,0,0,0,0,0,0,0.746109686303,0,0.737694483431407,1.09688589236,0,0,0,0,0,0,0,0,0,3.269796696188,0,0.619353285146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79719861201,0,3.6645699822553,0,0,0.12849292666296,0,0,0.451713614316,0,0,0,1.19782333924,0,0,0,0,0,0,0,0,0.0486206330486,0,0
"53","5-1-90-20-SW",0,0,0,0,0,0,0,0,0,0,25.800780632072,0,2.699444828179,1.741868277375,0,0,0,0,0,0,0,0,0,0,3.27598673759,0,0,0,0,0,0,0,0,0,9.128599204406,0,0,0,0,0,0.939879765609,0,0,3.651529078786,0,0,0.099831739496,0,0,0,0,0,0,0,0,0,26.671742774325,0,0,0,0,0,0,0,0,0.065714177281438,0,0.0689176233684
"54","5-1-90-21-NE",0,0,0,18.43004116073,38.1138175597,0,0,0,0,0,0,3.68098146307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69733653782,0,0,0.2392034768668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564876871547,0,0,0,0.0564876872453,0,0,0,0,0,0,0,0,0.880563548113,0,0
"55","5-1-90-21-NW",0,0,1.8552949676971,2.1517844409094,15.805752067591,0,0,0,0,0,0,1.756936994195,0,3.87219488949,0,0,0,5.733323265206,0,0,0,0,0,2.219362738647,0,0,0,0,2.488739681659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.775568733,0,0,1.65072204996015,0,0,9.97003405448,0,0,0,9.97003405251,0,0,0,0,0,0,0,0,1.50548798118337,0,0
"56","5-1-90-21-SE",0,0,0,7.0222046923859,10.0032974961,0,0,0,0,0,0,2.93562873068,0,0,7.23614796503,0,0,0,0,0,0,0,0,0.502122977048,1.27102871469,7.09414136177,0.984704772774,0,0,0,0,0,0,0,4.4213187906,0,0,0,0,0,0,0,0,0,3.972275662252,0,0,0.00140027973186,0,0,0,0,0,0,0,0,7.23614796502,0,0,0,0,0,0,0,0,0.471449997498,0,0
"57","5-1-90-21-SW",0,0,0.992077592209,12.8707402535,3.34456162652,0,0,0,0,0,0,4.567670298391,2.4372579580542,0,5.93098073078,0,0,0,0,0,0,0,0,6.9598540603429,0,2.1552241792189,3.34446229224,0,0.0912830440246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3109065698,0,12.3099241508155,0,0,0.482829252427,0,0,0.000169410575518,0,0,0,5.93115014200649,0,0,0,0,0,0,0,0,0.64891056662651,0,0
"58","5-1-90-22-NE",0,0,5.80851595754,5.85721778421,12.96054714676,0,0,0,0,0,0,2.38673999712,24.34661634527,0,0,2.2636873152,0,0,0,0,0,0,0,1.15363989835,0,3.73212390874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932737240098,0,0.977963032209,0,0,0,0,0,0,0,0,0,2.26368731519,0,0,0,0,0,0,0,0,0.973202874036,0,0
"59","5-1-90-22-NW",0,0,0,3.669178733438,46.470124152113,0,0,0,0,0,0,0,0,3.65799819297,0,0,0,0,0,0,0,0,0,0.37237816201,0,0,0,0,0,0,0,0,0,0,1.39145858295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588589872755,0,0
"60","5-1-90-22-SE",0,0,0,6.86643498965,17.0499625960746,0,0,0,0,0,0,0,11.008752690122,0.533878850919,0,8.16449888602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66384186348,0,0,0,0,0,0,0,0,0,0,8.16449888603,0,0,0,0,0,0,0,0,0,0,0
"61","5-1-90-22-SW",0,0,2.05125975076,5.168789432727,25.4973818084433,0,0,0,0,0,0,0,10.5412631658464,2.49888721312534,0,0,0,0,0,0,0,0,0,0,1.403595522896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576863694518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2066483613324,0,0
"62","5-1-90-23-NE",0,0,0,40.4139888062,0,0,0,0,0,0,0,0,0,0.781707926459,0,2.51920688029,0,0,0,0,0,0,0,0,0,4.70890052678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44777409976,0,0,0,0,0,0,0,0,0,2.5192068803,0,0,0,0,0,0,0,0,0.497035879177,0,0
"63","5-1-90-23-NW",0,0,0,22.603115227379,0,0,0,0,0,0,0,2.49507030358,15.9413819033941,0,0,2.042842981873,0,0,0,0,0,0,0,0,0.745743582759,11.7212037935111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6978279733551,0,1.949198641354,0,0,0,0,0,0,0,0,0,2.042842981893,0,0,0,0,0,0,0,0,0.156243974738,0,0
"64","5-1-90-23-SE",0,0,0,25.2107422041684,32.55427692498,0,0,0,0,0,0,0,0,3.47070655121,0,2.30333413447,0,0,0,0,0,0,0,0.897481738828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059630201644,0,0,0,0,0,0,0,0,0,0,0,2.30333413448,0,0,0,0,0,0,0,0,0.33440376656,0,0
