"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP40","MixedwoodUP60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"36","4-10-68-16-SE",0,0,15.9793609148337,0,2.97633035506,0,0,0,17.848999109766,0,0,0,0,0,0,0,1.4726799453,1.6252773114621,16.211156964201,0,1.97201676892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999304645487,0,0,0,0,0,0,0,0,0,18.183174335392,0,0,0,0,0,0,0,0,0,1.48139031988933,0,0
"37","4-10-68-16-SW",0,0,22.466055625805,0.809398577688,0.954943811658449,0,0,0,7.1087903592298,0,0,0,0,0,0,0,0,9.8737136484534,4.0443097821156,0,3.0062882804128,0,0,1.56282606334,0,2.478888442576,0,0,0,0,0.9800323934692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0306305955321,0,0,0,0,0,0,0,0,0,1.6877589954193,0,0
"38","4-10-68-17-NE",0,0,0.00907084486675,0,18.16117856015,0,0,0,0,0,0,0,1.20054434074,0,0,0,0,0,11.909372436053,0,6.51377690986,0,0,0,0,4.462622297544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.343023925406,0,0,0,0,0,0,0,0,0,18.15059471691,0,0,0,0,0,0,0,0,0,0.92233684525303,0,0
"39","4-10-68-17-NW",0,0,0.66332094599308,0.214169268064,1.81465212569,0,0,0,0,0,0,0,0,0,0,0,0,2.569271300693,28.07525936539,4.5020635709,11.3763301913,0,0,0,0,0.0249041582418,0,0,0,0,0.0825712790071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.930195050266,2.210202652601,0.0320900577366,0,0,0,0,0,0,0,0,35.493712304836,0,0,0,0,0,0,0,0,0,0.35201649399251,0,0
"40","4-10-68-17-SE",0,0,10.3636213026362,0,2.4502907049402,0,0,0,3.83643837039,0,0,0.0200172428952,0,0,0,0,0,0,7.67808451392,0,0,0,0,0,0,0.919553658378,0,0,0,0,0.00088940287488,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9028453413989,0,0,0,0,0,0,0,0,0,4.236697910427,0,0,0,0,0,0,0,0,0,6.6123457920138,0,0,0,0,0,0,0,0,0,0.4667307227808,0,0
"41","4-10-68-17-SW",0,0,6.670999579588,0,0.35504313443174,0,0,0,0,0,0,2.219229143084,0,1.17913421219,0,0,0.459502640032,0,20.66662402607,7.42603351647312,0,0,0,0,0,0,0,0,0,0,7.1422754165633,0,0,0,0,0,0,0,0.2120413770749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70006031386,0,0,0,0,0,0,0,0,0,10.7332078678036,0,0,0,0,0,0,0,0,0,0.1583406894946,0,0
"42","4-10-68-18-NE",0,0,0.628965436923,1.161500220194,0,0,0,0,0,0,0,5.4204817969538,0,0,0,0,0,1.9473334833232,26.8474705389,0,0,0,0,0.266484379274,1.37472198039,4.53604621855,0,0,0,0,9.70215359454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266054586912,0.0219246290943,0,0,0,0,0,0,0,0,36.54962631293,0,0,0,0,0,0,0,0,0,0.0531609713505,0,0
"43","4-10-68-18-NW",0,0,0.104996066308,0,0,0,0,0,0.485887890544453,1.02731875413951,0,37.702041456624,0,0,0.2844093210139,0,0,0,3.5456042603286,0,0,0,0,4.67081150657,0.227978081588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57292297312355,0,0,0,0,0,0,0,0,0,0.376185565693,0,0
"44","4-10-68-18-SE",0,0,0,4.429484757815,0,0,0,0,0.0672929100887,0,0,0.0011845687554,0,0,2.5343112250373,0,0,4.0441520432311,24.33444873052,2.4390530449701,0,0,0,0,2.85245090398,0,0,0,0,0,23.03885470208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8123571378583,0,0,0,0,0,0,0,0,0,0.1007170796316,0,0
"45","4-10-68-18-SW",0,0,18.12516431853,3.08343293611,0,0,0,0,1.81250135378,0,0,1.22896259648401,0,0,1.9359075194968,0,0,0,32.573201179696,0,0,0,0,0,1.4927592436076,0,0.0432580135329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73425434758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5732011362283,0,0,0,0,0,0,0,0,0,0.3025660817744,0,0
"46","4-10-68-19-NE",0,0,7.540015494833,0,0,0,0,0,0,0,0,2.715750697583,0,0,0,0,0,0,13.3034436724,0,0,0,0,1.770372379362,0,0,0,0,0,4.65281817912,22.4881689417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591922654283,0,0,0,0,0,0,0,0,0,35.7916139346,0,0,0,0,0,0,0,0,0,0.03574344668203,0,0
"47","4-10-68-19-NW",0,0,25.7373430513611,1.81869706467548,0,0,0,0,0,3.8039092471301,0,9.60064458259335,0,0,0,0,0,4.2273882491694,0,0,0,0,0,3.852600850391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71039756657,0,0,0,0,0,0,0,0,0,3.8039092471349,0,0,0,0,0,0,0,0,0,0.79743309496506,0,0
"48","4-10-68-19-SE",0,0,0.1206252338834,0,0,0,0,0,0,0,0,5.3259754132218,0,0,0,0,0,0,7.56293454778,0,0,0,0,1.290764543649,0,8.27660373893,0,0,0,0,14.270751288159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6671462171038,0.0236604386442,0,0,0,0,0,0,0,0,21.833685758495,0,0,0,0,0,0,0,0,0,0.37098312674615,0,0
"49","4-10-68-19-SW",0,0,13.3459872025075,0,0,0,0,1.72423062146,0,0.349381966558219,0,24.1363881940785,0,0,0,0,0,19.1172142389183,0.701614696273,0,0,0.0354789745291,0,1.922441290592,3.346852032601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753128056356,0,0,0,0,0,0,0,0,0,1.08647582399425,0,0,0,0,0,0,0,0,0,1.456170362643,0,0
"50","4-10-68-20-NE",0,0,1.7742614002193,0,0,0,0,0,0,0,0,0.504665521626,0.148712141331,0.688616328333,0,0,0,0.537859474521,5.193752544453,0,6.612442538015,0,0,0,0,0.149039224626,0,0,0,0,45.67609929593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05647844682,0,0,0,0,0,0,0,0,0,57.312417812421,0,0,0,0,0,0,0,0,0,0,0,0
