"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC0","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC0","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1","4-26-85-14-SW",0,0,0,0,0,0,0,6.96772018636e-06,3.1989065979713e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","5-1-84-1-NE",0,0,0.17938326448871,0,0,0,0,9.38644575841,6.551687557432,0,0,0,0,0,0,0,10.25056486338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.097633651596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140286937588,0,0
"3","5-1-84-1-NW",0,0,2.4426159649732,0,0,0,0,0.492469740466,10.699274260232,0,0,0,0,0,0,0,1.837109512479,2.584927098765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1862725165916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","5-1-84-1-SE",0,0,1.1537477835,0,0,0,0,12.973038416737,8.6820086562,0,0,0,0,0,0,0,4.26974237922073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.934669443304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02171332656e-05,0,0,0,0,0.6836415470762,0,0
"5","5-1-84-1-SW",0,0,0.4674392749631,0,0,0,0,12.6416357071155,10.9548701029431,0,0,0,0,0,0,0,11.882777214424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2484183844205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69127042250354,0,0.330770064254
"6","5-1-84-10-NE",0,0,0.917949667437,0,0,0,0,0,3.175609132195,0,0,0,0,0,0,0,36.4184929998339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.229977586164,0,0,0,0.0310483981265,0,15.201903014741,0,0,0,0,0.999089913019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33429924678619,0,0
"7","5-1-84-10-NW",0,0,0,0,0,0,0,0,3.21260528078807,0,0,0,0,0,0,0,7.3919461486343,26.315849581168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4330065104,8.069907819482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936378899763922,0,0,0,0,0.42638630795572,0,0.312197183858
"8","5-1-84-10-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.760672767331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23415276377,0,0,0,0,8.210279698667,28.93173871556,0,0,0,0,0.989857074752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264656870994,0,0
"9","5-1-84-10-SW",0,0,0,0,0,0,0,0,0.570865526748,0,0,0,0,0,0,0,38.1921951286118,5.351242964664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1083070215215,0.445022116914,0,0,0,0,1.0149204599914,0,0,0,0,0,3.4405164389676,0,0,0,0,0,0,0.964996668849,0,0,0,0,0,0,0
"10","5-1-84-11-NE",0,0,2.950567513689,0,0,0,0,0,3.012603470089,0,0,0,0,0,0,0,52.0456533808065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392651459369,3.55982299638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7328883110351,0,0
"11","5-1-84-11-NW",0,0,0.739640698405,0,0,0,0,6.015300403379,29.3747024592756,0,0,0,0,0,0,0.477508831945,14.074577288613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286178346893,1.4627376533,6.63553292646546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4479233741232,0,0
"12","5-1-84-11-SE",0,0,3.3543614263939,0,0,0,0,9.004028465507,6.5278737607625,0,0,0,0,0,0,0,10.10154497413,1.71321920045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0141379819846,12.97702654418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","5-1-84-11-SW",0,0,17.4066080068096,0,0,0,0,4.665808607016,6.05510724273,0,0,0,0,0,0,0.861383721399,14.3800122981772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17177683179,12.8966677636293,5.472607428746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","5-1-84-12-NE",0,0,12.29522729001,0,0,0,0,3.42491867382,0,0,0,0,0,0,0,0,41.09655055028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86914671805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74852326303691,0,0
"15","5-1-84-12-NW",0,0,2.275903974055,0,0,0,0,0.0722308184517,0,0,0,0,0,0,0,0,57.51276285362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340636631455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53677231548107,0,0
"16","5-1-84-12-SE",0,0,6.359473379088,0.926533780884,0,0,0,4.8452405599107,6.510107432778,0,0,0,0,0,0,0,30.221900367708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5945330849306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23022222083,0,0
"17","5-1-84-12-SW",0,0,2.611909162281,0,0,0,0,3.576420450817,0,0,0,0,0,0,0,0,22.0545397751161,13.056289755973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3018990490579,5.005142747568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730730955523,0,1.00157267904
"18","5-1-84-13-NE",0,0,6.140416595141,0,0,0,0,0,9.996081758403,0,0,0,0,0,3.88775614451,0,23.852024716219,0,0,0,0,0,0,0,0,0,0,0,0,1.387935906184,0,0,0,0,0,0,0,0,0,0,0,0,0.0465225864612,6.595302809349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382417071473,0,0
"19","5-1-84-13-NW",0,0,6.62817338066092,0,0,0,0,3.03632868585,15.8083531370587,0,0,0,0,0,0,0,21.878694280456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.017103752218,5.83938120765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5615085324512,0,0
"20","5-1-84-13-SE",0,0,0,0,0,0,0,0,1.543620148144,0,0,0,0,0,0,0,55.7152225509305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3402463131134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","5-1-84-13-SW",0,0,0,0,0,0,0,1.18082235625,2.3231338365,0,0,0,0,0,0,0,62.002631452685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475452572712,0,0.126433857598
"22","5-1-84-14-NE",0,0,4.245636315395,0,0,0,0,0,4.28151003921,0,0,0,0,0,0,0.71551891121,38.6347427256843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.355922454254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483821789965,0,0
"23","5-1-84-14-NW",0,0,6.411483498278,0,0,0,0,0,0,0,0,0,0,0,0,1.44714891072,43.478079508987,3.197597685931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05338062208639,1.72851196223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44899394148965,0,0.0751480759275
"24","5-1-84-14-SE",0,0,2.126359685055,0,0,0,0,0,1.09972047195,0,0,0,0,0,0,0.455408766793,57.2257773320533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","5-1-84-14-SW",0,0,0,0,0,0,0,0,2.353995826636,0,0,0,0,0,0,0.4045420482022,54.2603136997255,1.352643355697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.600852543169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4012434852307,0,0
"26","5-1-84-15-NE",0,0,0.116007777419,0,0,0,0,0,1.106483411649,0,0,0,0,0,0,2.035967907898,16.805609351793,30.3009082408771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699678604893,3.32560828685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290284484548,0,0
"27","5-1-84-15-NW",0,0,0.2764657783606,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64896739151,34.31987450276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.480672949628,1.1069993150716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5011019187654,0,0,0,0,0.87380747940149,0,0.0714720247705
"28","5-1-84-15-SE",0,0,0.1946810800366,0,0,0,0,0,2.56796231232267,0,0,0,0,0,0,3.57493764801,32.253908292604,19.9232169016994,0,0,0,0,0,0,0,0,0,0,1.0221690797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6228703402988,0,0,0,0,0,0,0,0,0,0,1.545858540093,0,0,0,0,0,0,0,0,0,0,0,0.39204504213504,0,0
"29","5-1-84-15-SW",0,0,2.82057453557,0,0,0,0,1.602382966606,4.876634156678,0,0,0,0,0,0,0,4.181685615838,34.9434270433553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7286641908,11.5720213388504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13157355701952,0,0,0,0,0.39617828630123,0,0
"30","5-1-84-16-NE",0,0,3.457771952685,10.35555814294,0,0,0,5.15805056155,11.4153149543135,0,0,0,0,0,0,0,10.514082236286,13.8320263389,0,0,0,0,0,0,0,0,0,0,0,1.55599532777,0,0,0,0,0,0,0,0,0,0,0,0,0.969491806181,0.674111492561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552856779929,0,0,0,0,0.0299542179023,0,0.19679333705151
"31","5-1-84-16-NW",0,0,1.358490991499,1.15294614899,0,0,0,5.32363267463,38.3099632166764,0,0,0,0,0,0,0,6.20951164135751,0.746971480812,0,0,0,0,0,0,0,0,0,0,2.03185531276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.613872300977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2408031891555,0,0
"32","5-1-84-16-SE",0,0,0.70608032541,0,0,0,0,11.677733733991,9.373774300585,0,0,0,0,0,0,0,1.9735512660031,9.61622485829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.082760803761,17.105240623493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88170038156545,0,0,0,0,0.1559483874468,0,0.0953603076338
"33","5-1-84-16-SW",0,0,2.81740364347,0,0,0,0,1.27317479931,14.6432534127971,0,0,0,0,0,0,0,37.4539665496286,3.25798354179,0,0,0,0,0,0,0,0,0,0,0,2.234589885102,0,0,0,0,0,0,0,0,0,0,0,0,4.70620754985185,1.447335387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4959467835949,0,0
"34","5-1-84-17-NE",0,0,0,0,0,0,0,9.659206456682,13.9373174569838,0,0,0,0,0,0,0,12.802299014801,2.19060237653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956394274863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475997755243,0,0
"35","5-1-84-17-NW",0,0,0,0,0,0,0,14.508132268953,7.93874850358,0,0,0,0,0,0,0,1.04901978002,4.6165166546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.186446018459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470505185991,0,0.101445928033
"36","5-1-84-17-SE",0,0,0,0,0,0,0,0.146488055137,1.22998466500426,0,0,0,0,0,0,0,42.81956638601,0.171637283159,0,0,0,0,0,0,0,0,0,0,0,0.74640776692,0,0,0,0,0,0,0,0,0,0,0,0,5.2095359947475,12.4804248096428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448034335653,0,0
"37","5-1-84-17-SW",0,0,0,0,0,0,0,0.290823020332,0.020547791883,0,0,0,0,0,0,0,12.7980428173149,4.896666975368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.813440854946,15.1433021237172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4421714577438,0,0,0,0,0.33773074943976,0,0.0376720146102
"38","5-1-84-18-NE",0,0,0,0,0,0,0,1.17944645943,0,0,0,0,0,0,0,0,16.214490388395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174550882126,26.54015105271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465905465001,0,0.0179729326307
"39","5-1-84-18-NW",0,0,1.22395970644,0,0,0,0,0.732684329038,0,0,0,0,0,0,0,0,35.6383028277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9486808031752,13.938710185758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18394908886193,0,0,0,0,0.0589124872862,0,0
"40","5-1-84-18-SE",0,0,1.703715786196,0,0,0,0,2.89033721777,2.285765224896,0,0,0,0,0,0,0,4.81080486205889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1773578270204,13.4393586192417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507401515252,0,0,0,0,0.5235385943582,0,0.005599839631
"41","5-1-84-18-SW",0,0,1.555555817173,0,0,0,0,0.0509243413981,0,0,0,0,0,0,0,0,48.8372847733528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7665788466848,0.291836628883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351517024997,0,0,0,0.92759426577572,0,0,0,0,0,0,0
"42","5-1-84-19-NE",0,0,0,0,0,0,0,1.12405987084,0.503778066617796,0,0,0,0,0,0,0,6.07527839038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006436591807,26.203015961428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43887426984704,0,0.21060874327732
"43","5-1-84-19-NW",0,0,0.0387554991244,0,0,0,0,0,11.576942201479,0,0,0,0,0,0,0,2.0453579941642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6860928650802,4.375686442572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05774844096073,0,0
"44","5-1-84-19-SE",0,0,0,0,0,0,0,0,0.2101927156814,0,0,0,0,0,0,0,16.8233873327168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1382375203555,10.4240402162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76700376386,0,0
"45","5-1-84-19-SW",0,0,2.49195297525,1.53776502591,0,0,0,0,18.056229808156,0,0,0,0,0,0,0,19.92393930737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2521149256159,1.106193490896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891337853009,0,0,0,0,0.4777398729676,0,0.0799889319032
"46","5-1-84-2-NE",0,0,5.139664932194,0,0,0,0,17.470950604798,19.68604258953,0,0,0,0,0,0,0,1.310219710811,2.42202743439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57501795908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","5-1-84-2-NW",0,0,25.794132943302,0,0,0,0,0.0439874122713,2.442619089941,0,0,0,0,0,0,0,19.7282625017807,0,0,0,0,0,0,0,0,0,0,0,0,3.65482509705,0,0,0,0,0,0,0,0,0,0,0,0,5.526738761808,1.908096828931,0,0,0,0,0,0,0,0,0,1.699159675459,0,0,0,0,0,0,0,0,0,0,0,0,0.4226901097804,0,0
"48","5-1-84-2-SE",0,0,11.75917868345,0,0,0,0,12.465822522601,17.785517806694,0,0,0,0,0,0,0,10.34269612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8734792576467,1.44556318962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80897282936126,0,0
"49","5-1-84-2-SW",0,0,6.655222060124,2.1401472435728,0,0,0,1.321360097604,5.158303602567,0,0,0,0,0,0,0,22.0531076826976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59487612888,3.28130662585,0,0,0,0,0,0,0,0,0,14.2670588524561,2.274289605555,0,0,0,0,0,0,0,0,0,0,0,0.6439653731807,0,0.0539949811672154
"50","5-1-84-20-NE",0,0,0,0,0,0,0,26.78390385917,4.005567027176,0,0,0,0,0,0,0,9.68844872990297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18282133942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346346097362784,0,0
"51","5-1-84-20-NW",0,0,1.852361945989,0,0,0,0,5.48390848703289,8.54611403892366,0,0,0,0,0,0,0,2.372467766479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.960806928237,30.68613336237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2517008719231,0,0.00249166459077927
"52","5-1-84-20-SE",0,0,0,0,0,0,0,18.01900757046,5.815741859662,0,0,0,0,0,0,0,6.68510825212089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.892683185944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117853440418,0,0
"53","5-1-84-20-SW",0,0,0,0,0,0,0,10.6923041604857,0.86167481557,0,0,0,0,0,0,0,5.0033241685297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228316198314,0,0
"54","5-1-84-21-NE",0,0,6.30558440979,0,0,0,0,0,26.614890213274,0,0,0,0,0,0,0,17.28610834173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209120561887,1.03395864885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450732348204848,0,0
"55","5-1-84-21-NW",0,0,0,0,0,0,0,5.071560920558,1.558315422128,0,0,0,0,0,0,0,49.436028834941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40050336437,0.395169580607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238547164683,0,0,0,0,0.13874736131293,0,0
"56","5-1-84-21-SE",0,0,1.99336783977,0,0,0,0,0.00286098091131,2.43587654065,0,0,0,0,0,0,0,35.86108923861,0,0,0,0,0,0,0,0,0,0,0,0,2.31661933758,0,0,0,0,0,0,0,0,0,0,0,0,11.12886101128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100858685788,0,0,0,0,1.16014705189494,0,0
"57","5-1-84-21-SW",0,0,1.07221961222,0,0,0,0,0,0.091194218341,0,0,0,0,0,0,0,47.9972505922997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.062207221526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1662510301779,0,0,0,0,0.71874856385633,0,0.234078282746
"58","5-1-84-22-NE",0,0,0,0,0,0,0,0,18.360647971361,0,0,0,0,0,0,1.0802346805,4.71940002051,0,0,0,0,0,0,0,0,0,0,0,0,3.82439886948,1.19642468255,0,0,0,0,0,0,0,0,0,0,0,7.96607865027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46896071125042,0,0
"59","5-1-84-22-NW",0,0,0.8263893841013,5.3595029008975,0,0,0,0,34.7058547802407,0,0,0,0,0,0,0,0.8182311201334,0,0,0,0,0,0,0,0,0,0,0,5.0808788051,0,0,0,0,0,0,0,0,0,0,0,0,0,4.913577745136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160860942646854,0,0
"60","5-1-84-22-SE",0,0,0,0,0,0,0,9.11868935972,18.73245416848,0,0,0,0,0,0,0.0667927767008,7.367429253021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815151570684,0,0,0,0,0,0,0,0,0,0,0,19.972608458895,2.59492553652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713903198155,0,0,0,0,0.412527081854,0,0
"61","5-1-84-22-SW",0,0,0,0,0,0,0,0,12.537515318409,0,0,0,0,0,0,0,25.9586722851227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234315998799,0,0,0,0,0,0,0,0,0,0,0,17.4070470364402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4978748784608,0,0,0,0,0.8438179238756,0,0.236106649752
"62","5-1-84-23-NE",0,0,0,0,0,0,0,3.9399174250669,5.56523954431568,0,0,0,0,0,0,4.227992717699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440020345458,0,0
"63","5-1-84-23-NW",0,0,0,0,0,0,0,5.72322651755,13.7152163673085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464407845473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3901042704503,0,0,0,0,0.193772780980643,0,0.158675691624
"64","5-1-84-23-SE",0,0,0.411295007604,0,0,0,0,11.5149043351,5.532330546294,0,0,0,0,0,0,0,19.129863985397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.17611696374,0.144786953314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","5-1-84-23-SW",0,0,1.0262138311,0,0,0,0,0,19.103858293721,0,0,0,0,0,0,3.331900223265,7.154599987014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0204504600957,25.673978205913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3929798976581,0,0,0,0,0.68130462095575,0,0.0197674691084
"66","5-1-84-24-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.48445984626,10.91721600174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077190034625895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253084323528,0,0,0,0,0,0,0.6006955146031,0,0
"67","5-1-84-24-NW",0,0,2.75309389193,0,0,0,0,19.1984403563896,3.647516280351,0,0,0,0,0,0,4.342317287299,12.8398558097405,0.264094957554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0540577188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219664317525,0,0,0,0,0.84074565586377,0,0.255546071542
"68","5-1-84-24-SE",0,0,2.69657261228,0,0,0,0,0,1.975463029446,0,0,0,0,0,0,0,15.4053990198962,22.609274893126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79120056921,2.653581330646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70555653243498,0,0
"69","5-1-84-24-SW",0,0,1.095026396623,0,0,0,0,0.37276976543967,9.1624248123029,0,0,0,0,0,0,1.44649207751,50.918448033568,0.930985589834228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563493927599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","5-1-84-25-NE",0,0,13.53864858932,0,0,0,0,12.563506939528,25.07549905632,0,0,0,0,0,0,0,4.346018567304,0,0,0,0,0,0,0,0,0,0,0,0,4.14759150804,0.124418501795,0,0,0,0,0,0,0.585136506486,0,0,0,0,0.074581775047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444437651123,0,0,0,0,0,0,0
